Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	gnije	milo		milo , gnije , inu zhe fe je le szimloj koreninze gniloba rada popade « To forto semle morefh nar globokej orati , de fe srahla , inu voda laglej odzeja .
abc1	vohanju	kuretina		, Svinje , inu kuretina take serna ne je , ona po vohanju posna , de je fhkodlivo ; ako pak tako vodo , v ' katiri fo fe te for - * - C 109 ) — forte ' serna namakale , pijeT zerkne tuđi muha .
abc1	gni|gnije			Ona je terda , kadar je fuha , inu zhe serno pregloboko pride , seniore vun , zhe pa je mokra serne le - gni - C ni ? ) — gnije .
abc2	zelišče	belina|Sphnt		Stamm ( truncus ) ; sleržen , Mark ; slerženovi stremeni , Markstrahlen ; belina , Sphnt ; zelišče , Kraut ; drevje , Holzpflanzen , enoleten , einjährig ; dveleten , zw ^ eijährig ; večleten , ausdauernd ( perennis ) ; drevo , Baum ; grm , Strauch ; razrast , Verzweigung ; vretence , Ouirl ; pasha , Aslwinkel ; listna nožnica , Blaltscheide ; petlja , Blattstiel ; Hslna ploha , Blaltfläche ; hslna žila , Blaltnerv ; vrtelasta črta , Spiralünie ; okrogel , kreisrund ; okrogljast , rundlich ; pokrožen , elliptisch ; jajčast , eirund ; po - dolgasl , länglich ; suličast , lanzetllich ; črtast , linieal ; igličast , nadeiförmig ; šilast , pfriemenförmig ; ščetinast , borstenförmig ; kupast , rautenförmig ; Iri - voglast , dreieckig ; konec lista , Blattspitze ; dno , Blattgrund ; rob , Blattrand ; * ) To so bile levskemu žrelu podobne nabiravšnice pisanih natolcevanj , ktere je smel vsak vanje metati zoper kterega si je hotel .
abc2	Dišeče	šmarnice		! Dišeče šmarnice , wohlriechendes Maiglöckchen ( Convallaria ma - jalis ) ; porabni biluš ali špargelj , Spargel ( Asparagus officinalis ) ; volčja jagoda , vierblättrige Einbeere ( Paris quadrifolia ) .
abc2	Dišeča	mošnjica ali kukovec		Dišeča mošnjica ali kukovec , gem .
abc2	dišeče	Perla|strašnice		Perla ali dišeče strašnice , gem .
abc2	dišeče		Jedljive	Jedljive in dišeče .
abc2	smrdilj	Anis ( Pimpinella Anisum )|navadni koper		Anis ( Pimpinella Anisum ) ; navadni koper ali smrdilj , gem .
abc2	smrdijivec	pasji peteršilj|pikasti mišjek ali		ßlu Mala trobelika ali pasji peteršilj , Hundspetersilie ( Aethusa Cyna - pium ) ; pikasti mišjek ali smrdijivec , gefleckter Schierling ( Conium maculatum ) ; velika trobelika , grosser Wasserschierling ( Cicuta virosa ) .
