Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	ne diši	jed|pijača		Pa vse je zapslojn ! Povsod ga spremljajo bolečine : nobena jed ne pijača mu ne diši ; ljudje se ogibajo stokavca - Jes z njim terpim : vsmili se mi , zapustiti ga nočem .
abc1	ne diši	jed		Mati jo svarijo : Barbika nehaj ! Vroča ne pij : Škodo ¬ vati bi ti zamoglo ! Sim čversta , ko dren , leh - ka ko serna ; kedarkolj žejna sim bila , brez škode sim pila : Kar vas skerbi , se meni praz ¬ no zdi ! — Na pepelnico ima Barba težko gla ¬ vo , v persih jo zbada , ji jed ne diši .
abc1	diši	vode		Tudi per nekterih znotrajnih bolez ¬ nih ti služi , ce vode , kolikor ti diši , piješ ; do ¬ stikrat pa hudo skodje : zato ne pij merzle vode v boleznih brez zdravnikoviga sveta .
abc1	ne diši	jed		Nemic navajan ob poldne si trebuh nabasati , de kmalo bi mu počel ; per vsakim vodnaku se vode naliti ; v senci do sraj ¬ ce se sleci ; v nar hujši vročini si pokoja ne dovoliti ; po noči brez odeje spati : skoz loži , de ga želodic boli ; de mu jed nič več ne diši ; de bolj ko pije , hujši ga žeja .
abc1	dišal	kofe		Reziki je dišal kofe , in mati so ji ga do ¬ volili po dvakrat na dan .
abc1	ne diši	jed		JNic vec jo ne veseli na svetu ; vedno je bolehna , jed ji ne diši , želodec seji kerci .
abc1	diši		bolji	Morebiti , de so otrokam sladkarije škodlive ? — Matere , kaj cviblate , kar dobro veste ! Ne prašajte otrok , kaj jim bolji diši ? kaj je gerli sladkejši ? Am ¬ pak , dajte jim piti , in jesti , kar jim je zdravo in per hiši imate ! Maj imajo odrašeni jesti .
abc1	diš	tobak	škodlivo	Kako je škodlivo tobak piti , iz tega že vi ¬ diš ; pa skušnja tudi uci , de tobakajcu zobje sperhnejo , in se za toljko hitreji zdrobijo , za koljkor poprej je kaditi začel .
abc1	diš	tobak	škodlivo	Kako je škodlivo tobak piti , iz tega že vi ¬ diš ; pa skušnja tudi uci , de tobakajcu zobje sperhnejo , in se za toljko hitreji zdrobijo , za koljkor poprej je kaditi začel .
abc1	diši	jed	manj	Bolnikom jed navadno manj diši ; pijače bolj potrebujejo .
abc1	diši	jed	manj	Bolnikom jed navadno manj diši ; pijače bolj potrebujejo .
abc1	diši	sirahka		Tudi sirahka je zdrava pija ¬ ča , komur diši .
abc1	ne diši	jed		Bolniku jed ne diši , gor se mu riga , po celim životu ga mrazi , težko mu per - haja , alj se cIo prekucne želodec , kedar misli na jed , ki ga je spačila .
abc1	ne diši	jed		V prazenčen četertik pride šolar nazaj v Celovc , in toži , de ga glava boli , mu jed ne diši , in spanje ne tekne .
abc1	diši	jed|pijača		Kdor se prav vtrudi , ino izpoti , mu jed in pijača diši : mirno poči ¬ va po noči .
abc1	ne diši	jed		Oči , obraz in vso kožo ima rum e - no ; jed mu ne diši 7 sanje ga mukajo , vsa ¬ ka reč ga jezi .
abc1	diši	gnoja	močno	Kar zdravje zadene : po skednjah od merve močno diši ; po hjevih od gnoja in živine smerdi .
abc1	diši	gnoja	močno	Kar zdravje zadene : po skednjah od merve močno diši ; po hjevih od gnoja in živine smerdi .
abc1	duh	sapa		Od trave nezdrava sapa hlapi , alj pa duh moč ¬ nejši od mervniga .
abc1	ne diši	jed		Zdaj mu je dolg čas , zdaj mu jed ne diši ; telo ima zaperto ; karkoli pogleda , ga togoti : in meni verjemi , de mast alj vodenica ga bo zadušila .
abc1	ni dišala	jed		mu jed ni dišala , in sčasama se je posušil .
abc1	ne diši	jed		— Kdo ne pozna postopača , ki se bolezni toži , ker mu jed ne diši , ga vsak košček v želodci teši ? kterimu noč nima konca , dan nima kraja ? Breznik je gospodarstvo sinu izrodil , ino si mislil počiti , ker je bil že perleten .
abc1	dišalo	vino		Kaj se vam sdi , kako je vino dišalo unim cveterim mladencam ? — 86 neveti razdcl * Omivanje in kopel .
abc1	zeliša		Strupne	9 , Strupne zeliša .
abc1	diši	Apolonije	kosmat|slabo	Apolonije ( < 8il s fcnfraut ) raste za zidovjem po prači visoko , je kosmat in slabo diši ; ako ga pogledaš , se ti gabi .
abc1	diši	Apolonije	kosmat|slabo	Apolonije ( < 8il s fcnfraut ) raste za zidovjem po prači visoko , je kosmat in slabo diši ; ako ga pogledaš , se ti gabi .
abc2	diši	jed	dobro	Dekle je zlo trudno , v spanju se bo nar bolj opomoglo ! """" » A , saj sim zbujena , Vazil ! dobro mi diši jed .
abc2	diši	jed	dobro	Dekle je zlo trudno , v spanju se bo nar bolj opomoglo ! """" » A , saj sim zbujena , Vazil ! dobro mi diši jed .
abc2	dišavna	dabrovina	jako	Tam se je dobivala posebno jako dišavna dabrovina .
abc2	dišavna	dabrovina	jako	Tam se je dobivala posebno jako dišavna dabrovina .
abc2	Diši		močno	Diši močno , ter je sloveče zdravilo .
abc2	dišečih	cvetlic		Na šolnah so imeli vsi sreberne zaponke ; njih klobuki so bili široki ino okrogli , okoli njih so imeli četir perste černiga žameta spravljeniga v eno dolgo Iaskantjočo ( lesketajočo ) sreberno zaponko , kateriga za četir perste je viselo po plečih raz klobuka ; venec iz dišečih cvetlic je bil z batonicami s ) na klobuke od zad pripet , ino ena sama cvetlica je bila za žametam od spredej .
abc2	dušeče	cvetlice		Poleg poti , kamor se je imela voziti procesja , po desni ino levi strani so bile v zemljo zasajene košatne mlaje ® ) ino na njih visele dušeče cvetlice ino venčki raznih poljskih rožic .
abc3	dišečem	cvetice		Nemirna lastavka se je vrnila , V dišečem gaji se glasijo tiče , Po logih pisanih cveto cvetice , Povsodi vlada i - adost rajskomila .
abc3	dišijo		Prijetno	Ponosne spomladi Po kitnej livadi Cvetice stoje ; Prijetno dišijo Nam razveselijo Oko in srce ; Al pride poletje Posuši nam cvetje Vse solnca tu žar , In vele cvetice Stoje zdaj samice , Nam za - nj ' ni več mar .
abc3	dišeče	Cvetice		Cvetice dišeče , Dekleta cveteče V mladosti ste ve ; Povsod zaželjene , Povsod obljubljene , Oasteva vas vse .
abc3	dišeče	cvetice		Kedar boš se pa naspalo V log zeleni te ponesem ; V log zeleni , kjer cvetice Krasne cvetejo dišeče .
abc4	Vonjati|dišati|vonja	olere bene		Vonjati je olere bene vel male — dišati ali smer - deti — , in vonja f .
abc4	aroma|vonj			je odor , aroma , vonj ali ca f .
abc4	vonjalice	oleum odoratum		¡ ivqov oleum odoratum , vonjalice t .
abc4	vonj	mošk		tudi vonj mošk .
abc5	ne diši	vera		vera sicer nič kaj ne diši ( christianitas illis coepit vilescere ) , da pa vendar pri vsem tem hote ali nehote tlačani Nemcev ostati morajo ( sive velint , sive nolint , regno no3tro subacti erunt ) .
abc6	diši	medena potica		Sicer čebela ni bila prav zadovoljna , še dandanašnji včasih pobegne in misli kot jamar ali dupelnik prostejše živeti , — vendar se pa zarad enakih lastnosti ( eden zna medeno govoriti , drugi medene reči vkup nanašati , medena potica pa obema diši ) veči del porazumita , da , če že ne pod eno streho , saj kje blizo vkup stanujeta .
abc6	dišal		dobro	Pač kave in čaja niso z medom sladili , ker sta bila oba ljudem neznana , ampak kar po domače so ga na kos kruha razpeli , ter je mladim in starim dobro dišal .
abc7	dišeči|dišečih	ulnjak|vijolic , solnčnic , rudečih nageljnov|rožmarina		Da , to so bili lepi časi ! Prijazna samska koča nad belo vasico , cvetoča , stoletna , široko vejača lipa pred vezjo , na desnoj sadni vrt , sredi njega dišeči ulnjak , ondi v zatišji žubo - reč studenec poleg kamenite klopiee , na levej greda polna dišečih vijolic , solnčnic , rudečih nageljnov in rožmarina , — mej njimi stara , srebrnolasa mati .
abc7	dišečega	cvetličja		Kakor v molitvi si pokladala tedaj blaga starka roki na moje čelo , gladila si mi ku - štravo laso , milo zrla z mrklimi očmi , ter me peljala sredi dišečega cvetličja v dolino , kjer se je zlival studenec v mali tomun .
abc7	dišeča	lipa		— Od daleč — je šumela dišeča lipa , ondi ob meji so trepetale — jelše , — ob gozdni tišini za leseno kočo je stala kakor brez življenja zelena smreka in zrla na naji v dolino .
abc7	dišeča	Lipa|lipa		Lipa , dišeča lipa pa je strepetala zopet nad nama .
