Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	ne diši		domača	ki jim tudi domača ne diši .
abc2	duh		slabi	Res da slabi duh človeku pravi : Nič nimaš preveč ; kar ti zdaj ni treba , to ti bo drugikrat treba ; nič ne daj , reci rajši : Bog ti pomagaj , hodi z Bogom .
abc2	duh		Hudi	Hudi duh bolniku vse pregrehe pred oči moli ter pravi : „ Bolnik ! zgubljeni sin poglej dolgo versto svojih grehov in obupaj ! """" Bolnik pa reče : „ Sam Bog je rekel : Ne sodite in ne boste sojeni .
abc2	duh		hudi	"""" Drugo in tretjo noč se hudi duh prikaže in bolniku veliko število grehov očita .
abc2	dišečega	cimetovih vej|ohleščj a		Ptica , ko se postara , nanosi veliko germado cimetovih vej in drugega dišečega ohleščj a .
abc2	dišijo	rož	dobro|močno	Ne bodi žalosten tudi ti , ako te svet malo spozna in obrajta ; le glej , da te Bog rad ima ; povišal te bo ! — Stopi na vert , kjer je več rož ; kako dobro in močno dišijo .
abc2	dišijo	rož	dobro|močno	Ne bodi žalosten tudi ti , ako te svet malo spozna in obrajta ; le glej , da te Bog rad ima ; povišal te bo ! — Stopi na vert , kjer je več rož ; kako dobro in močno dišijo .
abc2	dišave		dobre	pismu večkrat imenujejo dobre dišave ; Marija jih je polna .
abc2	dišavo		dobro	Ona je kraljica , častimo jo ; — ona razprostira dobro dišavo , posne - majmo njene čednosti ; — ona je mogočna pomočnica , kličimo jo na pomoč ! Ja , pod tvojo pomoč pribežimo itd .
abc4	dišečim		kislem	Napravljen iz najboljših , zdravniško najkrep - kejiih zdravilsklh zelišč , potrjen je posebno kakor gotova pomoč pri vseh slabostih prebavljanja , posebno pri presedanju , po kislem dišečim riganju , napenjanju , bluvanju , pri bolečlnuh v telesu In želodcu .
abc4	vonja	bxržuti	jako prijetno	Kinesko mijlo za toaleto v mjiluh , po rabljenju katerega si koža napne in postane gladka , kakor bxržuti ter jako prijetno vonja .
abc4	vonja	bxržuti	jako prijetno	Kinesko mijlo za toaleto v mjiluh , po rabljenju katerega si koža napne in postane gladka , kakor bxržuti ter jako prijetno vonja .
abc4	smrad	obuvalo		nog in iz tega izvirajoči smrad , vzdržava obuvalo in je po skušnjah neškodljiv , ■ a """" Oma 1 škatljice 50 soldov .
abc7	vonj	zvok	toplina	zvok in svetloba , toplina in vonj .
abc7	vonj	zvok	toplina	zvok in svetloba , toplina in vonj .
abc7	hladeč	solitar	slano	solitar slano - hladeč , druge stvari imajo zopet trpek okus .
abc7	hladeč	solitar	slano	solitar slano - hladeč , druge stvari imajo zopet trpek okus .
abc7	okus|vonj|aromatičen okus			Mnogo stvari pa vzbuja ob jedneni okus in vonj ; take imajo aromatičen okus .
abc7	Vonjalo|vonjalni			Vonjalo je sluznica nosne dupline , v kateri se razprostira vonjalni živec .
abc7	vonja		Občut|hlapna	Občut vonja vzbujajo nam samo ona telesa , ki so hlapna , ki namreč hlape od sebe neizmerno drobne delce v zrak .
abc7	dišavnih|vonjavah			Jednako je pri vseh dišavnih snoveh ali vonjavah .
abc7	vonja		občut	Ti deli prihajajo z zrakom do nosne sluznice , kjer razdražujejo vonjalni živec ; ta pa priobčuje potem nastali dojern možjanom , kjer nastane občut vonja .
abc7	dišeča|duh|vonj	snovna spojina	poseben	Ima li ta dojem pred vsem mehanično ali kemično lastnost , sicer ni določeno , a verojetno je , ker bi si drugače ne mogli do dobra razjasniti , zakaj ima vsaka dišeča snovna spojina svoj poseben duh ali vonj .
abc7	dišeča|duh|vonj	snovna spojina	poseben	Ima li ta dojem pred vsem mehanično ali kemično lastnost , sicer ni določeno , a verojetno je , ker bi si drugače ne mogli do dobra razjasniti , zakaj ima vsaka dišeča snovna spojina svoj poseben duh ali vonj .
abc7	diši	stvar		pravimo , da kaka stvar diši po mošku , po klinč - kih , po vanilji , po gnjilih jajcih , po gnjilih ribah i .
abc7	vonj		Važnejši	Važnejši je vonj za vegetativno življenje , zlasti kot „ čuvaj oddušja """" .
abc7	diši		neprijetno	Kar nam neprijetno diši , to je našemu organizmu navadno tudi škodljivo .
abc7	Okus|vonj			Okus in vonj imenujemo navadno tudi kemična čuta .
abc7	diši		svetlo	svetlo je , diši .
abc7	smrad		hud	vzbujajo našo pozornost požari , grom in tresk , vihar , hud smrad i .
abc7	Dihaje|vonjav	zrak	svež	Dihaje svež , vonjav zrak , govorimo ob ugodnem ali prijetnem , tipaje mrzle predmete , o neprijetnem čutu .
abc7	Dihaje|vonjav	zrak	svež	Dihaje svež , vonjav zrak , govorimo ob ugodnem ali prijetnem , tipaje mrzle predmete , o neprijetnem čutu .
abc7	duh		zdrav	Deloma pohabljen um se zove monomanija , ki sestoji v neodoljivem nagonu po dejanjih določenega načina , ako je duh drugače popolnoma zdrav .
abc7	dišečimi	rastlinami		Mladike tvoje so se razprostrle , kakor vrt , poln raznega sadnega drevja in napolnjen z raznovrstnimi dišečimi rastlinami ( Pes .
abc7	vonjavo|vonjave		prijetne	Na to odgovarja soproga - cerkev : O ti jedini , ki si studenčna voda vrtov , studenec žive vode , tekoče iz Libanona ! Utihni , veter severni , in pridi , vetrec južni , napolni se z vonjavo , vrt moj ! Naj kapljajo njene prijetne vonjave , in naj dragi moj pride v vrt svoj in naj uživa razkošno svoje ovočje ( Isti X .
abc7	duhtečimi	cveticami		To vsporedbo imenujem gredice , posejane in napolnjene z različnimi duhtečimi cveticami , rastlinami in z drevjem .
abc7	zelišča	jedi	okusne	Zmerni ljudje žive dolgo , vedno so sveži in dobre volje , vse jedi so jim okusne , naj jedo suh kruh , zelišča , ali pijejo samo vodo ; počitek jim razveseljuje prijetne sanje , a zopet se veselo ter radostno vzbude iz sna ter opravljajo svoje posle .
abc7	zelišča	jedi	okusne	Zmerni ljudje žive dolgo , vedno so sveži in dobre volje , vse jedi so jim okusne , naj jedo suh kruh , zelišča , ali pijejo samo vodo ; počitek jim razveseljuje prijetne sanje , a zopet se veselo ter radostno vzbude iz sna ter opravljajo svoje posle .
abc7	dišeče		slabo	Ker glej , tudi iz velikih šol izhajajo vednosti , povsem le slabo dišeče ; strogo učenega , ki bi mogel iz predloženih predmetov dostati izpit , v tisoč slučajih ne bi našli niti jednega .
abc7	duha|duha			osnovana bistroumnost , ako ne na tankosti in okretnosti hlapov v možjanih ? Kaj je topost duha , ako ne gosti in temni hlapovi v možjanih , kateri se morajo s pogostim prezračevanjem duha razganjati in bistriti ? Ivaj je svojeglavnost in upornost , ako ne preobilna hrabrost srca in čvrstost , kateri je treba , da se oslabi ? Kaj je lenoba in nemarnost , nego prevelika slabost srca , ki potrebuje , da se krepi .
abc7	smrad|puhti		hud	Kunam podobne živali razširjajo hud smrad , kateri jim puhti iz podrepnih bradavic .
abc7	zelišče	Turška detelja ( Esparsette )|ta detelja	izvrstno pično	Turška detelja ( Esparsette ) je za suhe , tople krajine , če se tudi ne obnese nobena druga , ta detelja se bode ; ona je izvrstno pično zelišče .
abc7	zelišče	Turška detelja ( Esparsette )|ta detelja	izvrstno pično	Turška detelja ( Esparsette ) je za suhe , tople krajine , če se tudi ne obnese nobena druga , ta detelja se bode ; ona je izvrstno pično zelišče .
abc7	smrdi	Blato		Blato postane črno in ne smrdi več tako hudo po amonijaku """" .
abc7	Dišave|dišave			— Dišave za živali vplivajo dražilno na njihove prebavljajoče organe ; take dišave bi bile : jagne - dovo in hrastovo perje , svedrčeve korenine i .
abc7	diši	Sol|slana krma	bolj|okusnejša	Sol pospešuje prebavljanje ; slana krma živini tudi bolj diši , ker je okusnejša .
abc7	diši	Sol|slana krma	bolj|okusnejša	Sol pospešuje prebavljanje ; slana krma živini tudi bolj diši , ker je okusnejša .
abc7	dišečo	olje		za dišečo olje ( Hrvat kaže : miloduh ) .
abc7	dišalo	Vino	dobro	To je globočina ! Vino je dobro dišalo .
abc7	dišalo	Vino	dobro	To je globočina ! Vino je dobro dišalo .
abc7	vonjava|voh	ijolica	prijetna	¥ y ijolica privabi naše oko s svojo milo barvo , a njena prijetna vonjava mika naš voh Oglejmo si najprvo slovensko šolstvo , kako se ono kaže vnanjemu svetu , in potem poglejmo v notranjo uredbo naših šol .
abc7	vonjava|voh	ijolica	prijetna	¥ y ijolica privabi naše oko s svojo milo barvo , a njena prijetna vonjava mika naš voh Oglejmo si najprvo slovensko šolstvo , kako se ono kaže vnanjemu svetu , in potem poglejmo v notranjo uredbo naših šol .
abc7	dišeča	vijolica	lepo|neduhteče	Še važnejša je notranja uredba šol , kakor nam je lepo dišeča vijolica ljubša od njene neduhteče sestrice .
abc7	dišeča	vijolica	lepo|neduhteče	Še važnejša je notranja uredba šol , kakor nam je lepo dišeča vijolica ljubša od njene neduhteče sestrice .
abc7	doni		milo|zvenčeče	) Za posameznika je ta vsota res malo velika , toda kdor harmonij vidi ter sliši , kako milo in zvenčeče doni , bode pritrdil , da ni predrag — posebno , če pomislimo , da si ga lehko omislimo na mesečne obroke .
abc8	dišeče	liorcliardt|) milo ( iajfa )	aromatično	liorcliardt - ovo aromatično ( dišeče ) milo ( iajfa ) i / , zehsč , ia oleplnnje In popravo kožo in akuleno zoper vsakake nesnage na koži ; v zapečatenih izvir - nili zavitkih po 42 kr .
abc8	dišeče	liorcliardt|) milo ( iajfa )	aromatično	liorcliardt - ovo aromatično ( dišeče ) milo ( iajfa ) i / , zehsč , ia oleplnnje In popravo kožo in akuleno zoper vsakake nesnage na koži ; v zapečatenih izvir - nili zavitkih po 42 kr .
abc8	dišeči|duh|duhanje	limiigllier		limiigllier - jev dišeči kron i ni duh , krasna voda za duhanje in umivanje , ki krepSa in budi živelj ; v izvirnih steklenicah po 1 gld .
abc8	dišečo	Suin	ovo	Suin « de Boute - mard ovo dišečo zobno paHto in pred d """" .
abc8	dišečo	Suin	ovo	Suin « de Boute - mard ovo dišečo zobno paHto in pred d """" .
abc8	duha	hmeljna sSadna kava	dobrega okusa|prijetnega	vrstnau preskušena in po mnogih bolnikih b spričevali jako priporočana Trnkocxy - jeva hmeljna sSadna kava hi je dobrega okusa iu prijetnega duha .
abc8	duha	hmeljna sSadna kava	dobrega okusa|prijetnega	vrstnau preskušena in po mnogih bolnikih b spričevali jako priporočana Trnkocxy - jeva hmeljna sSadna kava hi je dobrega okusa iu prijetnega duha .
abc8	aromatična	Dtrftos a	jako	Dtrftos a , iz ameriških rastlin pripravi jena , jako aromatična , ohrani zobe in dlesno čisto , zdravo in varuje pred vsakim zohoboljem , oziroma je ozdravi , zatorej je prvo in uajizvrstuejSo sredstvo za zobe in dlesno .
abc8	aromatična	Dtrftos a	jako	Dtrftos a , iz ameriških rastlin pripravi jena , jako aromatična , ohrani zobe in dlesno čisto , zdravo in varuje pred vsakim zohoboljem , oziroma je ozdravi , zatorej je prvo in uajizvrstuejSo sredstvo za zobe in dlesno .
abc9	diši	cvetek		Naj hodim tod , naj bodem tam , Obraz je tvoj pred mino ; Bežim naj ven , zaprem se v hram , Uteči nemam tebi kam , In to mi dela skrb neznano ! Ker milosti nič tvoje ni , Odruj me proč od sebe ! Na polji cvetek več diši , Dežela deklic več goji , A mnogo lepših mimo tebe .
abc9	dišeče	cvetje		Pod gredo , v dišeče cvetje V kraj prisojen i gor & k , Kder za steno je zavetje , Ustan6vim si ulnjdk .
abc9	hladeče	vode		Oprosti zmoto , deva mlada ! Dari bi tvoje rad jemal , I kakor stara je navada , Na oknu prostor jim dajal Pojil bi cvet vode hladeče , Da solnce ga ne zamori , A kadar zvezda pritrepeče , Umikal z mrzle ga noči .
abc9	duh		mračni|hladen	Po lesu listje trepeti , Drevesa ziblje groza tiha ; Po vejah mračni duh šepti , Pod njimi hladen p6koj diha .
abc9	Vonjavo|dišale			Tam zbiral sem v kite je , vedel zakaj : Vonjavo so ljubici mojej dajale , Iz nedrij čarobnih mi skrite dišale , Ko stiskal v naročje vseh slastij sem raj .
abc9	Diši	belo|izprelepd .		- - 85 — I sestra , mlada sama , Se mlajši bratec tvoj , Ne vesta še nauka : « Sladkih se zadrg bdj ! » A ti si razcvetela , Kot črešnjevo drevo , Ki belo v sadnem vrti Diši izprelepd .
abc9	dišite	Vijolice	prekrasne	Vijolice prekrasne , Kakd dišite ve ! Od daleč ste poslane , Iz kranjske dežele .
abc9	dišite	Vijolice	prekrasne	Vijolice prekrasne , Kakd dišite ve ! Od daleč ste poslane , Iz kranjske dežele .
