Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	dišavo	cvetje		Na dvorišču zagledaš sto let stare , temne in zamišljene ciprese ; veselo in poredno drevo življenja , * ) ki ima tako lahek les in tako naglo raste , ki perje , cvetje in dišavo obilno prepušča vetru , kajti dobro ve , da življenje njegovo je kratko ; vidiš tudi pomerančno drevo , tega mogočnega gospoda , ljubčika zemlje an - daluške , ki jej življenje tako slajša in daljša .
abc1	dišava	rožmarin		Ali mar moremo gledati cipreso , da bi je ne spoštovali , drevo življenja , da bi ga ne ljubili , pomerančo , da bi se jej ne čudili ? Ne izbuja timijan misli in želje po notranjem miru in čistosti ? In rožmarin , ta dišava iz svetega večera , ne rodi morda dobrih in svetili občutkov ? Ob desni in levi strani vasi se raztezajo neizmerni oljniki , ki so velik oddelek kmetijstva andaluškega .
abc1	duh		sovražni	Le - ta sovražni duh in merzlo zaderžanje , ktero je naložila Marjeta Peterčku v obnašanji proti Marceli , bila je perva slana , ki je padla na pomlad čiste duše Marceline .
abc1	dišavo	cvetlice		Krasni maj se smehlja , solnce ga zlati , oživlja ga petje tičev in brenčanje tisoč in tisoč merčesov , in cvetlice ga napajajo z dišavo .
abc1	zelišča|duhtečim	rožmarin|timijan		* ) Venčal jo je mestik , rožmarin , timijan in druge zelišča z duhtečim perjem , kar je napolnilo ves sprednji del staršine izbe .
abc1	diši	cvetlice		„ Čemu te cvetlice ? Ali ne veš , da nevošljivosti usahnejo na glavi zale žene ? """" Čuj , Ventura ! """" pravi eden izmed prijatlov , „ viditi je , da ti prepovedan sad najbolj diši .
abc1	diši	zaušnica		"""" „ Da , da , že vemo , """" zaverne Andrej , „ kdor se postavi pred Diega , naj le išče svojega groba - - - pa naposled jih utegne toliko biti - - """" „ Ste morebiti radovedni , """" seže mu Robijaš v besedo , „ kako diši zaušnica od moje roke ? """" „ Tega ne , """" odgovori Andrej ter dva koraka _ jezik za zobmi ! — — — prinesite kruha - - pa naglo .
abc1	duh	ječerka		"""" „ Peter , Peter ! to se ne pravi odpustiti , """" reko fajmošter , „ to ječerka , ne duh sv .
abc1	dišeč	od jutranjega kadila|cvetlic		Veliki oltar , še dišeč od jutranjega kadila in cvetlic in v temi še bliščeč , vleče na se oči , stopinje in serca naša , — ta oltar , kije glavno sredo - točje Vere , prestol Ljubezni , pribežališče Upanja ; ki je darežljiv delivec najslajših tolažb , bramba slabotnim ! — Pred svetim hraniščem berli samotna svetilnica , varhinja svetišča , ki druzega namena nima kakor svetiti , kajti luč je spoznanje božje : sveta skrivnostna svetilnica , prijeten in stanoviten žgaven dar , plamen nepre - nehljiv , kakor večna milost , goreča ko ljubezen , molčeča kakor spoštljivost , vesela in mirna ko upanje .
abc1	duh		rajski	O nedolžnost , rajski % duh , ki ga v tem spridenem zraku dihajo le otroci še in ona posebna bitja , ki imajo kakor podoba Vere eno obvezo krog oči , da verujejo , da - si ne vidijo , in drugo okoli serca , da vidijo , da - si ne umejo , ki kakor Ljubezen serce v roki derže in kakor Upanje gledajo proti nebu .
abc1	zelišča	cvetlic		Čemu jemati merliču visoko veličastnost , rudečiti mu zapovedljivo bledost , razkleniti roke , ki so bile poprej pobožno sklenjene , kakor da bi htele prositi milost božjo ; čemu merzle in terde ude pokrivati s praznično obleko in v merzle in terde roke vtikati šopek pisanih cvetlic , znamenja veselja in slasti ? Ali se vam smert tako lahka in vesela zdi , da vam je manj v čislih molitev za dušo kakor hvala telesu , ki je že kosilo za červe ? Na sprednjem koncu zapuščene izbe še leže suha zelišča , ki so bila na jaslicih .
abc2	smrdljiva	kuga		gostan in premoženje , ta kuga je neku smrdljiva toda , katero neka postarana vdova in nek stegnen dedec , kateri je zbog svojih neumnih Špekulacij premoŽenje zapravil , pod imenom : tropinovec , siivovec in briujevec , kuhata in ljudem prodajata .
abc3	dišavo	cvetjem		Ako je žensko srce vrt poln cvetja , resnica je pa tudi , da se tam med cvetjem in dišavo vije dostikrat kača , ali bolj galantno rečeno , kačica , vitka in mrzla ! In ako je to srce posoda , nasuta z biserji in dragimi kameni , zopet je pa resnično , da se med temi drago - tinami nahajajo tudi ponarejene , samo oko slepeče dragocenosti ! In ako je konečno to srce čisto , mirno morje , vender je pa tudi istina , da priplava tu sem med morske bisere in pisane trave marsikatera hudobna riba ter iz te krasote , iz varnega in skritega zatišja , preži na nedolžni svoj plen ! Ali Ana Malčeva je imela še dobro , čisto in neskaljeno srce , katero je bilo polno tiste vzvišene deviške samozavesti .
abc3	duh		Gozdni ponočni	Gozdni ponočni duh pa je napolnjeval prostor na okrog .
abc3	duh|dišečih	žlahtnih šipkov , vijolic|cvetic .	prijeten|lepo	Ko gleda nebo , začne se preprijazno smehljati , obraz se jej zasveti , kakor bi ga zarja obsijala in po hiši se razširi neskončno prijeten duh , kakor bi prinesel kdo polno košaro žlahtnih šipkov , vijolic in drugih lepo dišečih cvetic .
abc3	duh|dišečih	žlahtnih šipkov , vijolic|cvetic .	prijeten|lepo	Ko gleda nebo , začne se preprijazno smehljati , obraz se jej zasveti , kakor bi ga zarja obsijala in po hiši se razširi neskončno prijeten duh , kakor bi prinesel kdo polno košaro žlahtnih šipkov , vijolic in drugih lepo dišečih cvetic .
abc3	smrdelo	gnoj		Takrat je morala biti baš v peklu , kajti pri njej je tako smrdelo , kakor da bi bili iz sto svinjakov kidali gnoj .
abc3	diši		neprijetno	Po velikem mestu drugod se je borila še bela dnevna luč z rumeno plinovo svetlobo ; tu v ozkih zatohlih ulicah z visokimi temnimi hišami ob straneh , kjer tako neprijetno diši po vlažnosti , plesnobi in razni nesnagi , v tem žalostnem prebivališči človeškega siromaštva , samo kakih deset minut od sijajnega „ Ringa """" , tu bi bilo zdaj že vse temno , ko bi jedina svetilnica ne razsvetljevala za silo zgodnjega mraka .
abc3	smradljivem	zraku	vlažnem|mrzlem	In vender diseta v tem vlažnem , mrzlem in smradljivem zraku dva človeka , ustvarjena po božji podobi , oba z glavo , ki misli , s srcem , ki čuti in z želodcem , ki vpije kakor mladi krokar po hrani ! - - Ob steni , oknu nasproti , napravljeno je s slamo in raznimi cunjami nekako ležišče ; na tega ležišča polovici pri zidu leži , s starim ženskim krilom odet , otrok , deček ; utegnil bi imeti kakih deset let .
