Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	Dišim|diši|dišati|dišal|dišan			Dišim , diši , dišati , dišal , dišan .
abc2	ne duha ne sluha			V ^ % filozofijo razlagal , prične neusmiljeni Lim tako - le : ne duha ne sluha po svinini , ampak Pri ti priložnosti si ne moremo kaj , da bi ne omenili , kako zeló Slovenci pogrešamo matice inv društva , ktero bi potrebnih knjig dajalo natiskovati .
abc2	disala	juzina	dobro	"""" da juzina ti bo dobro disala , tako kratkocasil , da težko te bo stalo od njega se ločiti .
abc2	disala	juzina	dobro	"""" da juzina ti bo dobro disala , tako kratkocasil , da težko te bo stalo od njega se ločiti .
abc2	disal	gnoj|gnojenje		„ Novice """" ne stojijo na strani tistih , ki bi radi imeli , gnoj ( in poziganje je tudi gnojenje ) disal kakor Po bi raje ga po njivi proti mraku tje tisti fežol poberat .
abc3	duh		medli	Oglasi se , Kje najdem te , O Jezus ljubeznjivi ! Moj duh medli , Za Te gori V ljubezni nevgasljivi ! Moj zlat ' Pastir , Vse sreče vir Si ti ia dušo mojo ; O vsmili se .
abc3	dišala	kava	pridši	mi ue bo domu pridši kava dišala .
abc3	dišala	kava	pridši	mi ue bo domu pridši kava dišala .
abc4	zelišča	limbarji|cvetlice		Če pa travo na polji , ktera danes stoji , in se jutri v peč verže , Bog tako oblači , koliko bolj vas , maloverni ! """" Le dobro prevdarite , ljubi moji in jasno vam bo , da limbarji , cvetlice in druge zelišča na polji , ki jih z veseljem gledamo , niso druzega , kakor trava brez velike vrednosti , brez visoke cene , torej nič posebnega .
abc4	duh		hudi	Bolj kakor kdaj mu zdaj grozo dela misel na storjene pregrehe ; strah in grozo mu dela hudi duh , kteri po besedah skrivnega razodenja ( 12 , 12 .
abc4	dišečim	cvetlicam|cvetlic	lepo	Da , čednosti , ktere nad Marijo vidimo , če jih lepo dišečim cvetlicam primerimo , med kterimi se nebeški ženin pase , so že same na sebi brez druzih rajskih cvetlic lep in prijeten vert .
abc4	dišečim	cvetlicam|cvetlic	lepo	Da , čednosti , ktere nad Marijo vidimo , če jih lepo dišečim cvetlicam primerimo , med kterimi se nebeški ženin pase , so že same na sebi brez druzih rajskih cvetlic lep in prijeten vert .
abc4	dišav	cvetlic		Na ta Marijin vert bi Vas jaz danes rad peljal , da bi se dišav in lepote njenih cvetlic veselili in si nektere zmed njih utergali v njeni spomin .
abc4	dišavami	te cvetlice		Z dišavami te cvetlice so se že aposteljni okrepčevali in čudili nad njeno lepoto , in še dan danes se nad svitom teh barv pasejo duhovne oči Gospodovih služabnikov in se vanjo zamikajo .
abc4	dišeči	nageljni|zelen rožmarin	lepo	Pelja nas na božji vert in nam kaže mnogoverstne cvetlice , ktere ondi cveto in nam jih v šopek povezane poda ; zakaj šopku iz cvetlic enako se praznik za praznikom v cerkvenem letu versti , in Marijni prazniki so med druzimi prazniki svetnikov to , kar so lepo dišeči nageljni , ali zelen rožmarin v šopkih .
abc4	dišeči	nageljni|zelen rožmarin	lepo	Pelja nas na božji vert in nam kaže mnogoverstne cvetlice , ktere ondi cveto in nam jih v šopek povezane poda ; zakaj šopku iz cvetlic enako se praznik za praznikom v cerkvenem letu versti , in Marijni prazniki so med druzimi prazniki svetnikov to , kar so lepo dišeči nageljni , ali zelen rožmarin v šopkih .
abc4	dišavah		prijetnih	In kakor hitro se ta poverne , znosi čez zimo ohranjene na solnce in skerbi še za druge po skopanih ograjah , da je po letu njegov vert podoben zalemu raju , po kterem se zjutraj in zvečer veselo sprehaja in v njih prijetnih dišavah napaja .
abc4	diši	cvetlica|vijolica		Perva cvetlica , ktero Vam danes podam v spomin na Marijo , a ) je lepa vijolica , ki je skrita med druzimi cvetlicami in sadeži in se med njimi komaj zagleda , ker blizo tal cvete in se ne vzdiguje s svojo kronieo , kakor druge njene sestre , na kviško , pa vendar najprijetniši , najlepši že v zgodnji pomladi diši .
abc4	duh	cvetlice	prijeten	Če tedaj hočemo , da se božji blagoslov spet poverne , zasadimo te tri Marijne cvetlice spet na vert svojega serca , da prijeten duh krog nas razširjajo in kdaj presajene v nebesa našo in Marijno čast in slavo povišujejo ! Amen .
abc4	duh	cvetlice	prijeten	Če tedaj hočemo , da se božji blagoslov spet poverne , zasadimo te tri Marijne cvetlice spet na vert svojega serca , da prijeten duh krog nas razširjajo in kdaj presajene v nebesa našo in Marijno čast in slavo povišujejo ! Amen .
abc4	dišeče	kadilo	žlahno	Ti pa , keršanska duša , ki si tu sem priromala vezat Marijo na njen častiti god , ti , ki se greha kakor strupene kače zogiblješ , in po potu božje pravičnosti zvesto hodiš , veseli se iz celega serca in polna nebeške radosti hvalno pesem Mariji zapoj ! Zakaj glej ! Marija te danes kakor svojega sina , kakor svojo preljubo hčer pozdravlja in ti svojo prijaznost okusiti da ! Akoravno boren rasov - nik nosiš , vendar je tvoja duša prelepa , Bogu in Mariji dopadljiva , oblečena v predrago oblačilo nebeške gnade ; zatorej se tudi tvoje vezanje kakor žlahno dišeče kadilo vzdiguje proti nebesom in Ma - rijno materno serce razveseljuje ! 2 .
abc4	dišeče	kadilo	žlahno	Ti pa , keršanska duša , ki si tu sem priromala vezat Marijo na njen častiti god , ti , ki se greha kakor strupene kače zogiblješ , in po potu božje pravičnosti zvesto hodiš , veseli se iz celega serca in polna nebeške radosti hvalno pesem Mariji zapoj ! Zakaj glej ! Marija te danes kakor svojega sina , kakor svojo preljubo hčer pozdravlja in ti svojo prijaznost okusiti da ! Akoravno boren rasov - nik nosiš , vendar je tvoja duša prelepa , Bogu in Mariji dopadljiva , oblečena v predrago oblačilo nebeške gnade ; zatorej se tudi tvoje vezanje kakor žlahno dišeče kadilo vzdiguje proti nebesom in Ma - rijno materno serce razveseljuje ! 2 .
abc4	duhom	cvetlice	lepim	Podajo ji po navadi lep pušelc ali venček spleten iz raznih najlepših rož , med kterimi so posebno tri žlahne cvetlice , ktere se s svojim lepim duhom materi priležejo .
abc4	duhom	cvetlice	lepim	Podajo ji po navadi lep pušelc ali venček spleten iz raznih najlepših rož , med kterimi so posebno tri žlahne cvetlice , ktere se s svojim lepim duhom materi priležejo .
abc5	vonjavo		Blago	Blago vonjavo Siri krog sebe , Cvet se od daleč L < - po blišči .
abc5	duh	Urseolus de Gravisi		Urseolus de Gravisi , dosedaj v pokoju , je postal duh .
abc6	diši|smrdi	slovenski kruh|volku smola		So pa še drugi tem nam priromali , katerim slovenski kruh jesti diši , vse drugo ( sosesk ) , ki so kakor drugod , jim pa smrdi kakor volku smola .
abc7	dišalo|diši	Suho zernje|sladke smetane		Suho zernje ni ji več dišalo , za škorjico kruha marala ni ; le sladke smetane se ji poljubi , in mleka piti miški diši .
abc7	ovoha	košček slanine		Vse kote preišče , vse sklede poliže in piskro iztekne , poslednjič košček slanine ovoha , katera je v lonci nastavljena bila .
abc7	dišci	slanina 11		Veselo poskoči in se v lonec prekucne , al iz lonca nazaj ne more , in dobra slanina 11 ji več ne dišci .
abc7	dišala	vijolica		) Košato je za mejoj cvetoč tern stal ; lepo skrito je vijolica pod ternom dišala in cvetela .
abc7	dišeča|diše	vijolica	lepo	Tern je pa vijolici bahato djal : „ Pokaj te le ljudje tak radi iščejo in tak za ljubo imajo ? Saj te še lehko najti ni , ker pod ger - movjem in za mejami čepiš , ti majhna paglavka , ti ! """" Ponižno je dišeča vijolica napuhnežu odgovorila : „ V tihoti in v nizkoti ohranim jaz svoje dragote in lepote , ktere tako daleko okrog lepo diše , da me vsi željno iščejo , in kder me najdejo , me radi vnedra denejo ; tebe se vsakdo izogne , te iz polja in ledin poseka in zažge .
