Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	duh		mračni	) Po lesu listje trepeta , Za goro pada solnce že , Drevesa ziblje groza tiha ; Po gori še stoje drevesa : Po vejah mračni duh šumlja .
abc1	dišave		prijetnejše	Črez noč se razklenejo popki , in cela raven in cela reber , več milj na dolgo in široko , poprej temnozelena , ge z behm , jasminovim cvetjem posuta , ki razsiplje naj prijetnejše dišave daleč okrog .
abc1	duhteče	cvetje|jagode	belo|dozarjajoče	List arabskega kofeta , če ga bolj natanko pogledaš , je podolglatookrogel , podoben listu laške lovorike in nosi v pazuhi med svojo kratko petliko in šibko rejico belo , kakor palsam duhteče cvetje poleg gelane in dozarjajoče jagode , ktero Habyssinci črešnjo imenujejo .
abc1	duhteče	cvetje|jagode	belo|dozarjajoče	List arabskega kofeta , če ga bolj natanko pogledaš , je podolglatookrogel , podoben listu laške lovorike in nosi v pazuhi med svojo kratko petliko in šibko rejico belo , kakor palsam duhteče cvetje poleg gelane in dozarjajoče jagode , ktero Habyssinci črešnjo imenujejo .
abc1	duh		hudi	Pa akoravno smo že pol kupca preberbali , keberčka vender le ni ; le hudi duh nam udarja v nosove , in okužuje Boštjanu sleherni grižlej .
abc1	dišeče	cvetlice		— Pitam tedaj : Ali bi ne bilo boljše , ko bi si čitavnica tudi nekoliko slovanskih Časopisov priskerbela ( ali saj vso štiri slovenske ) , kakor pa , da si naroČujejo dijaci nemških političnih Časopisov ? Ali bi ne bilo lepše , ko bi mladenČ , ki je namenil svojemu narodu se žertvovati , v svojem jeziku se izobraževal , kakor pa , da se peČa s politiko in premišljuje skerbno , kako se Angleži in Kinezi v Aziji kavsajo ! Ah bi ne bilo boljše , ko bi dijakom se prepovedalo , čitati protestantiške Journale , kakor pa da se zabranjuje „ Glasnik , """" ki je vendar tako lepo spisan v katoliškem duhu ? * ) — Pa kaj modrujem , vsaj je vsakemu jasno , da je boljše , ako si mladež nabira dišeče cvetlice v domačih vertih , kakor pa , da leta po strupene gobe v ptujo hosto ! — Iz Celja Še nisem šel domu , ampak vdaril sem jo v družtvu mladih dveh prijateljev do Valenjskega gradii k pobratimu Janko Vijanskemu .
abc2	dišave	zelenina|pečenka|kuretnina|divjačina|sadje|mleko|maslo|slanina|špeh|sir|olje|jesih		Kruh , juha , meso , zelenina , močnate jedi , pečenka , kuretnina , divjačina , sadje , mleko , maslo , slanina ali špeh , sir , dišave , sol , olje , jesih , voda , ol , vino , kava , sladkor .
abc2	duh	rož - ni cvet		Treba je , da učenci vedo vselej prav zapeti , ako jim pervi glas predigraš in jim veliš : Storite na ta glas „ sklep od zdolej ! """" d ) S „ sklepom od zdolej """" se dajo tudi besede združiti , kakor : „ Sve - ti duh """" , — „ rož - ni cvet """" , — „ ve - ko - maj """" i .
abc2	duh	Kolednik		Kolednik , duh .
abc3	duha|puhti	limbarček	Poln|lepšega	To je limbarček edini Poln duha naj lepšega , Ki puhti proti višini V svitli raj do Jagnjeta .
abc3	duha|puhti	limbarček	Poln|lepšega	To je limbarček edini Poln duha naj lepšega , Ki puhti proti višini V svitli raj do Jagnjeta .
abc3	dišava	Kadila		O naj k tronu Tvojemu Molitev naša vzdiga se , kakor Kadila ovega dišava , Ti Stvaritelj naš , Ti večni Bog , ki prišel Odrešit nas si iz sužanstva grehov ! Melhior .
abc3	duh		pravi	Kaj pa iz tega sledi ? Vidi se iz tega pravi duh sv .
abc3	duh		nemirni	Zastonj se bo spotikal že po naravi nemirni duh ' loveški nad njenimi verskimi resnicami , zastonj se krivi nauki verstili za krivimi nauki .
abc4	duh		zopern	rf / VF , kajti imajo neki zopern duh .
abc4	dišeče	rastline	jako	Lasten jej je mijav ¬ kajoči jglas , in pa to , da se jej dlaka sveti , ako jo v temi nazaj gladiš in da je v nektere jako dišeče rastline posebno zaljub ¬ ljena .
abc4	dišeče	rastline	jako	Lasten jej je mijav ¬ kajoči jglas , in pa to , da se jej dlaka sveti , ako jo v temi nazaj gladiš in da je v nektere jako dišeče rastline posebno zaljub ¬ ljena .
abc4	voh		dober	Ti psi imajo neizrečeno dober voh , zraven so dobre glave , urni in močni ter so zato po ¬ sebno spretni pri zasledovanji in pre ¬ ganjanji divjačine .
abc4	smrdi	hovina		Kožu ¬ hovina nima sosebne cene , ker smrdi .
abc4	dišeča	mast .	rumenkasta|zoperno	Pri boji stopa na širok podplat , v neki žlezi mu se pa nabira neka rumenkasta , zoperno dišeča mast .
abc4	dišeča	mast .	rumenkasta|zoperno	Pri boji stopa na širok podplat , v neki žlezi mu se pa nabira neka rumenkasta , zoperno dišeča mast .
abc4	voh|vonj			Vse zveri imajo bistre čute , posebno razvit je vid , sluh in voh ali vonj .
abc4	dišeča	stvar|bobrovina ali pibrovina	rumenkasta jako	Omeniti moramo žlezo , v kteri se nabira neka rumenkasta jako dišeča stvar , bobrovina ali pibrovina ( 93i & er = tjeil ) imenovana .
abc4	dišeča	stvar|bobrovina ali pibrovina	rumenkasta jako	Omeniti moramo žlezo , v kteri se nabira neka rumenkasta jako dišeča stvar , bobrovina ali pibrovina ( 93i & er = tjeil ) imenovana .
abc4	zelišča	gobe|listje		Je mnogovrstna zelišča , gobe , listje , brstje in žito , kjer časih škodo dela .
abc4	dišeče	vilno mazilo|pižem|mošak	jako	Samec ima v gornji čeljusti velike , da ¬ leč iz ust stršeče očnjake , za popkom pa mošnjico , v lcterem se zbira neko jako dišeče zdra ¬ vilno mazilo , tako imenovani pižem ali mošak .
abc4	dišeče	vilno mazilo|pižem|mošak	jako	Samec ima v gornji čeljusti velike , da ¬ leč iz ust stršeče očnjake , za popkom pa mošnjico , v lcterem se zbira neko jako dišeče zdra ¬ vilno mazilo , tako imenovani pižem ali mošak .
abc4	smrdečo	slino		Če jo človek draži , pljune na - nj neko smrdečo slino .
abc4	dišeča	Ambra	smolasta|bela|siva	Ambra je smolasta , bela ali siva pri ¬ jetno dišeča tvar , ki se nahaja v glavačevem telesu , ali pa v morji in po bregovih .
abc4	dišeča	Ambra	smolasta|bela|siva	Ambra je smolasta , bela ali siva pri ¬ jetno dišeča tvar , ki se nahaja v glavačevem telesu , ali pa v morji in po bregovih .
abc4	voh		dober	Prvi so dobri letavci in imajo posebno bister vid in dober voh .
abc4	zarad nesnage|smradu		neugodna	Gnjezdi v duplih in je zarad nesnage in smradu neugodna ptica .
abc4	duh	Meso|po ribji masti	zoperen	Meso je trdo in ima zoperen duh po ribji masti .
abc4	duh	Meso|po ribji masti	zoperen	Meso je trdo in ima zoperen duh po ribji masti .
