Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	duhti	cvet		Aleluja ! £ V cvetičnem vfcrtu , v žarnem kraji Vertnar pri rožah že stoji , Prijetneje ko v p < irvem raji Oko ^ njega cvet duhti .
abc1	dije	cvet		Cvetic se - » na j « sevetela , ja ■ v Presshtfrtne dije njeni cvet , Kol pesem je preroka pela Iz Jese prišla je na svet ; Po kteri merzlo jsimn0 noč M Došla je grešnikam pomoč .
abc1	dišeča	Si|rožica	cveteča	Ko cveteča in dišeča Si , Marija , rožica .
abc1	dišeča	Si|rožica	cveteča	Ko cveteča in dišeča Si , Marija , rožica .
abc1	Duhte	cvetice		Zdaj vse stvari caste Devico ; Po zraku ptički vsi pojejo , Duhte cvetice vse medico , V naj lepšem krilu ji cvetejo .
abc1	Duhtela	cvet		Zatoraj , ljubi deček moj , Hvaliva Stvarnika oba ! Duhtela jaz bom cvet mu svoj , V njegovo čast cvetela vsa ; In tako stori tudi ti : Ga hvali , moli mu lepo , jP .
abc1	duh|dije		prijeten	Potihne v zraku ptičica , tiec < In - rožteft duh prijeten dije , — Stoji tud ' solnce , zre ljubo , Ko sreča taka dečkum sije .
abc1	dišečim	cvetjem		) / iW * - ' ' ^ ' ^ a vertu v utici zeleni , Z dišečim cvetjem zapleteni , Zvečer pri luni v žalosti V solzicah Nežica zaspi .
abc1	duh		prijeten	Glej pust in skalnat pred ta kraj Spremenil se je v zlati raj , In duh prijeten v vse strani .
abc2	ne diši			Naš namen ni , spuščati se v podrobnosti volilnega oklica ; a ne moremo si kaj , da ne bi o tem par besedi spregovorili ; zatorej te , draga » Edinost « , prav uljudno prosimo , objavi te le vrstice , * ker vemo , da naš lokalni list » Soča « vse to , kar ne diši po nekega gospoda okusu , v koš vrže .
abc3	vonjavo	cvetlice|zrak	prijetnZi	Raznovrstne cvetlice so napolno vale s prijetnZi vonjavo zrak .
abc3	vonjavo	cvetlice|zrak	prijetnZi	Raznovrstne cvetlice so napolno vale s prijetnZi vonjavo zrak .
abc3	vonjava|vonjave	vrtnic in drugih cvetlic	prijetna	Svetloba blede lune , katero košata senčnata lipa še bolj povzdiguje ; krasno petje drobnega ptiča v nočnej tihoti , odmevajoč ob bližnjem skalovj i ; prijetna vonjava vrtnic in drugih cvetlic , večerni hlad po soparnem dnevi ; mleko in jagode tukaj : o , ne mogla bi me bolj razveseljevati še tako umetna razsvetljava in umetni ognji , še tako lepa godba ali umetne vonjave niti bogato obložena kraljeva miza .
abc3	vonjava|vonjave	vrtnic in drugih cvetlic	prijetna	Svetloba blede lune , katero košata senčnata lipa še bolj povzdiguje ; krasno petje drobnega ptiča v nočnej tihoti , odmevajoč ob bližnjem skalovj i ; prijetna vonjava vrtnic in drugih cvetlic , večerni hlad po soparnem dnevi ; mleko in jagode tukaj : o , ne mogla bi me bolj razveseljevati še tako umetna razsvetljava in umetni ognji , še tako lepa godba ali umetne vonjave niti bogato obložena kraljeva miza .
abc3	dišala	divjačina	dobro	„ Ni druzega , nego divjačina , od katere sem že jaz nekoliko odrezal ; bode že drugi pot na mizi ; vendar mislim , da bod e dobro dišala .
abc3	dišala	divjačina	dobro	„ Ni druzega , nego divjačina , od katere sem že jaz nekoliko odrezal ; bode že drugi pot na mizi ; vendar mislim , da bod e dobro dišala .
abc3	diši		dobr	Izstradana vojaka sta slastno jedla ; gospod ju je z vidnim dopadajenjem gledal , da jima tako dobr o diši .
abc3	duha		podvzetnega	A da imate tako podvzetnega duha tudi za velika 41 podvzetja , istiniti nismo takrat mislili in nadjali .
abc4	duhtela|duh	cvetica	Lepo	Pohojena cvetica Zakaj se smiliš mi ? Zakaj li tiho solzo V oko ti siliš mi ? Kako , kako ti krasno Nekdaj cvetela si , Med sestrami na gredi Lepo duhtela si ! Pa vtrgal te je nekdo Ob vrtih tod gredoč , Ko duh in cvet okusil — Zagnal te v prah je proč ! Zakaj , zakaj pač solze V oko ti siliš mi ? Oj roža zapuščena , Zakaj se smiliš mi ? G o r a z d .
abc4	duhtela|duh	cvetica	Lepo	Pohojena cvetica Zakaj se smiliš mi ? Zakaj li tiho solzo V oko ti siliš mi ? Kako , kako ti krasno Nekdaj cvetela si , Med sestrami na gredi Lepo duhtela si ! Pa vtrgal te je nekdo Ob vrtih tod gredoč , Ko duh in cvet okusil — Zagnal te v prah je proč ! Zakaj , zakaj pač solze V oko ti siliš mi ? Oj roža zapuščena , Zakaj se smiliš mi ? G o r a z d .
abc5	dišalo|dišeča|diši	vijolica|vijolica	mamljivo	— Nu , mari neste vijolica , rekel je tiho , če tudi se ni imel bati , koga prebuditi , — ko Bem prišel k vam po vsem tem prahu , vročini in trudu , dišalo je liki vijolica , pa ne ona mamljivo dišeča , temveč ona ponižna , katera diši nad tajajočim se snegom v pomladanskej travi .
abc5	dišalo|dišeča|diši	vijolica|vijolica	mamljivo	— Nu , mari neste vijolica , rekel je tiho , če tudi se ni imel bati , koga prebuditi , — ko Bem prišel k vam po vsem tem prahu , vročini in trudu , dišalo je liki vijolica , pa ne ona mamljivo dišeča , temveč ona ponižna , katera diši nad tajajočim se snegom v pomladanskej travi .
abc5	aromatična|duh	Salicilna ustna voda	slab	t « rf ^ jj ^ e tKt ^ J ^ Jr ^ VB ^ j ^ Salicilna ustna voda , aromatična , upliva oživljaioče , zapreci pokončanje zob in odpravi slab duh iz ust .
abc5	aromatična|duh	Salicilna ustna voda	slab	t « rf ^ jj ^ e tKt ^ J ^ Jr ^ VB ^ j ^ Salicilna ustna voda , aromatična , upliva oživljaioče , zapreci pokončanje zob in odpravi slab duh iz ust .
abc6	smrdi	Po smoli		Šostarji , oni so čudni ljudi : Po smoli smrdi .
abc6	smrdi	Po žverci		Žnidarji , oni so čudni ljudi : Po žverci smrdi .
abc6	smrdi	Po žlihti		Kavči oj kavči so čudni ljudi : Po žlihti smrdi .
abc6	smrdi|diši	pisača|po črnilu		Tudi pisača noče , ker po črnilu smrdi ; samo natakar jej ugaja , „ ker po vinci diši """" .
abc6	vonjave|duha	zvončki|veternice	bujno	To je naslov zbirki najnovejših pesnij one vrste , ki pri nas bujno kakor » cvetje """" pomladansko , — a tudi brez vonjave in duha kot mnogobrojne troben - tiee , zvončki ali veternice prodirajo iz žalibože ! često prevlažnih tal naše književnosti .
abc6	vonjave|duha	zvončki|veternice	bujno	To je naslov zbirki najnovejših pesnij one vrste , ki pri nas bujno kakor » cvetje """" pomladansko , — a tudi brez vonjave in duha kot mnogobrojne troben - tiee , zvončki ali veternice prodirajo iz žalibože ! često prevlažnih tal naše književnosti .
abc7	puhtela vonjava	Zrak|pokošenega sena	prijeten|krep|čaven|topel	Zrak je bil prijeten , krep - čaven , topel ; s travnikov je puhtela vonjava pokošenega sena — in povsod je vladala blaga tihota , katero je zdaj pa zdaj motilo šumenje hladnega vetriča , ki je igral z drevesnimi listi in zibal zrelo rž in pšenico po poh ' i .
abc7	puhtela vonjava	Zrak|pokošenega sena	prijeten|krep|čaven|topel	Zrak je bil prijeten , krep - čaven , topel ; s travnikov je puhtela vonjava pokošenega sena — in povsod je vladala blaga tihota , katero je zdaj pa zdaj motilo šumenje hladnega vetriča , ki je igral z drevesnimi listi in zibal zrelo rž in pšenico po poh ' i .
abc7	dišal	slovenski kruh	dobro	In vender ni hotel iti Fuchs sam v Ameriko — vselil se je mej Slovence in dobro mu je dišal slovenski kruh .
abc7	dišal	slovenski kruh	dobro	In vender ni hotel iti Fuchs sam v Ameriko — vselil se je mej Slovence in dobro mu je dišal slovenski kruh .
abc7	duhtečih	cvetlic		"""" „ In jaz , """" djala je Katrica , „ zapustila bi za vselej domačo vas , svoj rodni kraj , v katerem sem bila vzgojena , ostavila , bi zemljo , v katerej spe moj oče in dedje , katero so rosili naši očetje se solzami , krvjo in potom ! Tu imam prijatelje , sorodnike in znance , a tam za morjem nikogar ! Ah , kde neki najdem takovo cerkvico , kakor je naša ondi mej drevjem , kde takov zvon , ki bi tako prijetno zvonil k „ angeljskemu češčenju ? - ' In tu na pokopališči spe oče in mati v gomili , kdo bi zaljšal potem nju gomili , ako ne bi bilo mene tukaj ? In naša vas Tuhinj , kako prijazna in zala , naša domača hišica , hruške in jabljani okrog mlina , visoke obraščene planine , zeleni travniki , polni duhtečih cvetlic , njive pokrite s plodovi , oh moj Bog , moj Bog ! - ' kde najdemo kaj lepšega na sveti ? In h """" udje — ali tudi tam Predelal Andrejčkov Jože .
abc7	smrdljive	vode	kalne	Jedila smo imeli jako slaba in kaj malo , in vode tudi majhino merico , pa kakošne vode , smrdljive , kalne , vže popolnoma tople , kajti na morji so ne dobi mrzlo vode , ker morje je slano .
abc7	smrdljive	vode	kalne	Jedila smo imeli jako slaba in kaj malo , in vode tudi majhino merico , pa kakošne vode , smrdljive , kalne , vže popolnoma tople , kajti na morji so ne dobi mrzlo vode , ker morje je slano .
abc7	smrdljivo		tesno|soparno	Ondi je bilo grozno tesno , soparno in smrdljivo , pri vsem tem pa se tudi nisem mogel z nobenim zamorcem nič pomeniti ; tudi niso bili ti ljudje kristjanje , temveč nezna - bogi .
abc7	dim	domačega ognjišča		Kolikokrat mi je prišel na misel oni pogan Odisej , ki bi bil rad dal vse živenje , da bi bil le jeden - krat videl dim domačega ognjišča .
abc7	vonjave	zrak	prijeten|miran|poln	99 glas zvona , ki je vabil k molitvi , zrak je bil prijeten , miran in poln vonjave , od daleč pa se je bliščala cerkev svete Bogorodnice , po katerej je hrepenel naš popotnik , kakor mornar na viharnem morji po mirnem zavetji .
abc7	vonjave	zrak	prijeten|miran|poln	99 glas zvona , ki je vabil k molitvi , zrak je bil prijeten , miran in poln vonjave , od daleč pa se je bliščala cerkev svete Bogorodnice , po katerej je hrepenel naš popotnik , kakor mornar na viharnem morji po mirnem zavetji .
abc7	duh		dober|pošten	Razni pogovori so se vrstili med gostijo , pa ne nepotrebni ; dober , pošten duh je vel med vsemi gosti .
