Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	dišavni	cimet|cimetova kasia ( lesna kasia )|cimetov cvet|klinčki ali žehinci		b ) ž lahne , kakor : pravi cimet ( aladka skorja ) , cimetova kasia ( lesna kasia ) , cimetov cvet , dišavni klinčki ali žehinci .
abc1	dišavnim	olja		Eterskc in dišavne olja so vverstjene zdravilom in dišavnim robam .
abc1	dišavita	roba		Zdravila ( leki ) , dišavita roba , barvila in strojila .
abc1	dišava	cvetje margaranje|pomarančno|rožno|pačuli (|rabarbare		Zdravila ( leki ) in dišavna roba ali snova : a ) ž 1 a h n e , kakor : cvetje margaranje , pomarančno in rožno , pačuli ( dišava iz A o ve Holandie ) , korenine rabarbare , rapontike , bljuvavne korenine , jalap - ne , ratanhijno .
abc1	dišavno|dišavili	jesihi		Med dišavno robo se štejeio tudi dišavili jesihi .
abc2	dišeče	cvetke		Pokopali so jo vštric matere y na grobu nj enem in kteri so odpevale vesele ptice s košatih vej , morebiti pa rastle so cvetke dišeče , kterirn je starček vsaki večer s nji v slovo , je sedaj omolknil .
abc4	diši	pečenka		"""" » Nikar se ne boj ! Kako ti diši pečenka ? """" » Izverstna bi bila , a strašansko je terda , dajo komaj požiram .
abc5	duha		ogenj gorečega	Ko je bil tedaj še cis * ® mlad v red sprejet in skerbi noviškega magistra izročen , dosegel je toliko notranjo pobožnost , da se mu je včasih , ko je rnagis ^ o Bogu govoriti slišal , serce tako tajalo , kaker vosek pri ognju ; Božja ljubezen ga je s toliko sladkostjo ogrevala , da te sladko8 ni mogel več mirno prenašati , temuč je šel , in kaker v dušni P ’ janosti je zdaj po vertu , zdaj po gozdu , zdaj po cerkvi okoli difl9 ' ’ kaker ga je ogenj gorečega duha naganjal .
abc5	vonjave|vonjave|dišeče|vonjavo|smrad|vonjava	reči	nebeške|neprijeten	Mej tem objemanjem in p olj ubijeva nje J » ' m je brat Janez toliko nebeške vonjave vžival , da , kò bi bile tudi vonjave in dišeče reči celega sveta na enem kraju nakopičene , se mu v primeru s to vonjavo kaker neprijeten smrad dozdeva Ta vonjava je brata Janeza prevzela , tolažila in razsvetila , ' n ^ ostala v njegovi duši mnogo mesecev .
abc5	vonjave|vonjave|dišeče|vonjavo|smrad|vonjava	reči	nebeške|neprijeten	Mej tem objemanjem in p olj ubijeva nje J » ' m je brat Janez toliko nebeške vonjave vžival , da , kò bi bile tudi vonjave in dišeče reči celega sveta na enem kraju nakopičene , se mu v primeru s to vonjavo kaker neprijeten smrad dozdeva Ta vonjava je brata Janeza prevzela , tolažila in razsvetila , ' n ^ ostala v njegovi duši mnogo mesecev .
abc5	dišečim	cvetjičem|vijolicami|šmarinicami|lilijami|rožami	lepo	O , ta steza nikaker ni neprijetna ; res se krepko vzdiguje kvišku mej priprostim , pa lepo dišečim cvetjičem , vijolicami in šmarinicami , lilijami in rožami , in vmes se erdi mnoga sladka jagodica ; na drevju poleg steze pa zori raznoverstno okusno sadje .
abc5	dišečim	cvetjičem|vijolicami|šmarinicami|lilijami|rožami	lepo	O , ta steza nikaker ni neprijetna ; res se krepko vzdiguje kvišku mej priprostim , pa lepo dišečim cvetjičem , vijolicami in šmarinicami , lilijami in rožami , in vmes se erdi mnoga sladka jagodica ; na drevju poleg steze pa zori raznoverstno okusno sadje .
abc6	duha		slabega	Anat h orlu - zobna paata za čiščenje in ohra - > njenje zob , odpravo slabega duha in zobnega ka - mena .
abc6	aromatično|dišeče	) milo ( žajfa )		Borchardt - OVO aromatično ( dišeče ) milo ( žajfa ) iz zelišč / .
abc6	dišeča	Suin de Boutemard|pasta		Suin de Boutemard - ova dišeča pasta za zobe , najsplošnejši in najzanesljivejši pripomoček za olira njenje in Čisteuje zob in zobnega mesa ; v celih in pol zavitkih po 70 ali 35 kr .
abc6	dišeči|duh	Beringuier|kronini		Beringuier - jev dišeči kronini duh , krasna voda za dulianje in umivanje , ki krepča in budi živolj ; v izvirnih steklenicah po 1 gld .
abc6	dišečo	Suina de Huute|zobno pasto	ovo	Suina de Huute - mard ovo dišečo zobno pasto in pred dr .
abc6	dišečo	Suina de Huute|zobno pasto	ovo	Suina de Huute - mard ovo dišečo zobno pasto in pred dr .
abc6	zeliščnim	llorhardt		llorhardt - oviiu aromatiiniiu zeliščnim milom .
abc7	okusa		prijetnega	Ta iz jagod luninerus oo munis in dii čih željišč napravljeni liker je prijetnega okusa .
abc7	zelišč		zdravilnih	Ta iz zdravilnih zelišč izdelani sirop se rabi z najboljšim uspehom proti vsem prsnim in pljučnim boleznim , za - sliŽenju , kašlju , hripavosti , dušljivemu kašliu itd .
abc8	duhtite	cvetke	lepó	A kjer od rev in bolečin * akó cvetete , duhtite lepó , Oj cvetke gomilo kraseče ! .
abc8	duhtite	cvetke	lepó	A kjer od rev in bolečin * akó cvetete , duhtite lepó , Oj cvetke gomilo kraseče ! .
abc8	duhti	cvet		11 - · * [ : i ! Ni róka li , ktera vas nežno goji , Poprej bolj nemilostna bila , In njemu , ki zdaj pod cveticami spi , Kdaj trnja v dušo sadila ? Potem pa prepozno prišel je vaš čar , Zašel na neprave prostore : Saj , komur cvetete , več cvet ne duhti , In trn ga več bósti ne more .
