Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	gnil|gnijo			n ? l , vus bl ? d , vmasan , poln blata , inu gnil : melsu nad sobmy sguby IVO - SSe ( 177 ) 5 * 2 Ž fvojo farbo , inu kerpkoft : bledli 9 napihnenu , mehkii , inu gobovu rata ; fmerdy , kakor per zhlov ? kih , ka ¬ terim ufta gnijo ; kadar ga pertffne - te , fe k ’ malu kry pokashe ; sobjg fe majo , inu pozhafsi vim padejo .
abc1	duh	Volna	fvoj dobri	Volna fvojo farbo premeny , sguby fvidobo , inu fvoj dobri duh ; je vfa vpadena , inu fe n izb prov koshe ne dershy .
abc1	duh	Volna	fvoj dobri	Volna fvojo farbo premeny , sguby fvidobo , inu fvoj dobri duh ; je vfa vpadena , inu fe n izb prov koshe ne dershy .
abc3	duh		prijeten	Janez Thomann y gosp gosp Ka mnogih pisanih barvah in puhté prijeten duh iz sebe y Gašper Svab , gosp .
abc6	voha		dobro	No ker ta rogin neznano dobro voha , bistro vidi in tenko čuje , zato ga je jako težko zalezovati .
abc6	smrada		strašnega	Te vode , ako bi je res kaj bilo v želodcu , nikdo ne bi mogel piti zarad strašnega smrada .
abc6	vohlja	zraku		Dolgi vrat zvija in steguje na vse strani in vohlja po zraku .
abc6	zavohal	vodo		Ako je zavohal vodo , spusti se v dir in ko pride do nje , neznano mnogo pije , da mu je trebuh napet kakor boben .
abc6	smrdi|smrad	kamela	zelo	Ako še povemo , da kamela zelo smrdi — smrad se jej cedi iz tilnika — in da njen grgrajoči , renčeči in rjoveči glas trga ušesa , moramo verovati potnikom , da ježa na kameli ni ugodna .
abc6	smrdi|smrad	kamela	zelo	Ako še povemo , da kamela zelo smrdi — smrad se jej cedi iz tilnika — in da njen grgrajoči , renčeči in rjoveči glas trga ušesa , moramo verovati potnikom , da ježa na kameli ni ugodna .
abc6	voha		dobro	Miška vedno krči in viha mali gobček , kar je znamenje , da dobro voha , zraven ima pa tudi dober vid in zlasti tenek sluh .
abc6	ovoha	slaščico		Ako ovoha kje kako slaščico , ne neha , predno ne pride do nje .
abc6	smrad	hrčč		Raz ¬ kačene hrčč in pu v strahu pa puščajo strahovit smrad iz dveh žlez pod repom .
abc6	smradu		hudega	¥ Mlade belice so prav šegave in zvedave živalce , človeka razveseljujejo s prevzetnimi skoki in krat ¬ kočasnimi igrami , starejše pa presedajo zarad hudega smradu .
abc6	Smrdiš|smrdi|smrad			„ Smrdiš kakor dihur * * , » tukaj smrdi , kakor bi dihurje drli * * velimo , ako hočemo zazna ¬ movati največi smrad .
abc6	smrdč|smrduh	vse kune		Ze poprej je bilo rečeno , da vse kune smrdč , ali v tem mu grč prednost pred vsemi , dihur je smrduh vseh smrduhov .
abc6	smradu		nevšečnega	Kožica je dobra , le škoda , da skoro nikdar ni moči iz nje popolnoma odpraviti nevšečnega smradu .
abc6	ne povoha	rastline		Ni ie skoro tako požrešne živali , krt namreč pojč vsaki dan toliko , kolikor sam vaga , ali rastline ne povoha .
abc6	diši	živalca		Vsa živalca diši po pižmu ali mošku , zato je niti mačka , niti pes no * jč , zadavi jo pač ali mrtvo pusti z mirom .
abc6	voha	Netopir		Netopir dobro vidi , še bolje voha , neznano tenko sliši in preizvrstno čuti .
abc6	smrdi		jako	Da - si jako smrdi , vendar ga ljudje stre ¬ ljajo in jedč , nobene veče pojedine ne opravijo brez pečenega letečega psa .
abc6	povohat	mehko hruško		Z oljem ali mehko hruško namazana notranja stran privabi tolsto žival iz drevesnega dupla ali z veje zved & vo pogledat in povohat v odprto past .
abc6	voha		dobro	Malo ktera žival se more ponašati s tako tenkim sluhom kakor zajec , tudi dosti dobro voha , samo vid mu ni kaj priden .
abc6	diši	repo|zeljo|deteljo|ozimino|peteršilj	najbolje	Zajec j6 vsakoršno sočno zelenjavo , posebno rad repo , zeljo , deteljo in ozimino , po vrtih mu pa peteršilj najbolje diši .
abc6	diši	repo|zeljo|deteljo|ozimino|peteršilj	najbolje	Zajec j6 vsakoršno sočno zelenjavo , posebno rad repo , zeljo , deteljo in ozimino , po vrtih mu pa peteršilj najbolje diši .
