Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	duh		sadni	Ko se tó pred nasimi ocrni Práv dober kus se moštu dá , in sadni duh v veči daljavi priméri , pravijo temu : de se je zvezda če se mu pred ko droži meče , ena pest potočila ali uternila .
abc1	dišave	suhiga bezgoviga cvetja	prijetne	Lov - zgubi , suhiga bezgoviga cvetja v sod verže sladké skorje ali druge prijetne dišave v rutico se vidi nar več zvezd potočevati ali utrinjati se .
abc1	dišave	suhiga bezgoviga cvetja	prijetne	Lov - zgubi , suhiga bezgoviga cvetja v sod verže sladké skorje ali druge prijetne dišave v rutico se vidi nar več zvezd potočevati ali utrinjati se .
abc2	diše	robčike	dobro	V II , versto se štejejo rožčarji ( 79 ? ofenčipfel ) , kteri nimajo velicih peškiš , ampak popolnama zrašene , okoli muhe imajo tanjke robčike in prav dobro diše ; nekteri imajo rudečkasto meso in rudeče žilice pod kožico , tode se dajo malo časa deržali .
abc2	diše	robčike	dobro	V II , versto se štejejo rožčarji ( 79 ? ofenčipfel ) , kteri nimajo velicih peškiš , ampak popolnama zrašene , okoli muhe imajo tanjke robčike in prav dobro diše ; nekteri imajo rudečkasto meso in rudeče žilice pod kožico , tode se dajo malo časa deržali .
abc2	ne diši			Notranje znamnja so pa : belo , rumenkasto , rudečkasto , mehko , masleno , terdo ali pusto meso , ktero je ali kisliga , rezniga , sladkiga , slad ¬ kornima , ali pa grenkljatiga pokuša , pa le malo ali clo nič ne diši .
abc2	diše	hrušice|hrušicami		versto seštejejo drobne hrušice , ki so po debelosti perve po škurševimi hrušicami ( © peierlinflbirri ) , ki že pred mescam kozoperskam dozore , so prav dobre in tudi do ¬ bro diše .
abc2	diše	muškateljce	rudeče	V pervi red te verste grejo muškateljce , ki so bolj ali menj rudeče in po pižmu diše , imajo muš - katelarčni pokus , so malokdaj višji kot širji , večidel so okrogle in z odperto muho .
abc2	diše	muškateljce	rudeče	V pervi red te verste grejo muškateljce , ki so bolj ali menj rudeče in po pižmu diše , imajo muš - katelarčni pokus , so malokdaj višji kot širji , večidel so okrogle in z odperto muho .
abc2	diše	hruške	dobro	versto se štejejo hruške , ki so sočnate in prav dobro diše , ki jih ljudje pri mizi veliko obrajtajo , so po - sebniga dišavniga in cimetoviga pokuša ; niso zlo de ¬ bele in pred mescam kozoperskam dozore .
abc2	diše	hruške	dobro	versto se štejejo hruške , ki so sočnate in prav dobro diše , ki jih ljudje pri mizi veliko obrajtajo , so po - sebniga dišavniga in cimetoviga pokuša ; niso zlo de ¬ bele in pred mescam kozoperskam dozore .
abc2	diše|dišave	gvirčarce	dobro|pokusne	V drugi red se štejejo gvirčarce , ki so mnogoverstne podobe , dobro diše , so sočnate in imajo veliko pokusne dišave .
abc2	diše|dišave	gvirčarce	dobro|pokusne	V drugi red se štejejo gvirčarce , ki so mnogoverstne podobe , dobro diše , so sočnate in imajo veliko pokusne dišave .
abc2	diše|dišavniga	kutnarce		V III « versto grejo kutnarce , ki so precej debele , dobriga sladkorniga pokuša in po začimbi diše , pa vender niso tako dišavniga pokuša , kakor poprejšnjih dveh verst , so koristne za kuho kakor tudi za mizo .
