Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	povohati		dobro	Tudi se zdaj brez nevar - konjske jajca daješ , akoravno mislim , da bi bile kuhane nosti dobro povohati smejo .
abc1	duhtal|duhtal			da je Staar ) , in kuglice so skoraj vselej oko ozdravile zapopasti , zakaj ljudje merjejo in zakaj so bolezni na svetu , bilo cisto kakor Persne © in dru « rake in hude Grozno si je glavo belli , je duhtal in duhtal , kakor Ma - rane so kuglice ravno tako gotovo že večkrat ozdravile homed v puščavi , mislil na vse strani , preden je temu do > » ° * arje , bradovice © ne tajim , vem živega přisel , in veselo zakričal : francozi ( Syphilis , Psora und Sicosis ) so vzrok vseh bolezen čio - Te veštva ! Vsi lahkoverneži so z glavami kimali in rekli : Res suhe konjske jajca je , res je , res je , taka je , prav ima No , to so pač cudeži ! ! Vem , bote rekli prijatli cukra : Pa dosti ljudi ozdravile ! so homeopaticne kuglice vendar le ze i f ? I • Pa Hahneman , zvita glava , ni bil nikakor zadovoljen , da so jih .
abc1	zavohal|vohati|vohali			Vem pa tudi , da se vsaka učenost ložej iz zavohal , ampak on ga je želei tudi popolnoma zatreti , ker bukev nauči , al zdravništvo nikdar ne ; zakaj bolezni se mislil je , ako pripravno orožje zoper garje , francoze in bradovice znajde in jih zatare , potem Ijudje ne bodo no - sočasniki garje skoraj pri vsake benih bolezen imeli ; zdravi bojo kot ribe , starosti se bojo pa nikdar y ne dajo nikakor več vohati , kakor so Hahneman in njegovi bolniku vohali , vidili jih niso l Oni so irneli sicer res dober nos y sušili J mah bo po njih rastel , starosti bojo v zemljo lezli pa slabe oci in zamasene ali kostnaté usesa ; zdaj je vse in se v prah drobili , kakor stelja na gmajni ! Pripravno drugač ; zdaj imamo slab nos , mu prav malo zaupamo y orozje zuajti mu je bila mala skerb ; kmali si zmisli in imamo pa bistre oči in čiste ušesa , in skušamo vsako bo - naredí cele kupe cukrastih kuglic , jim dá medicinske imena , lezen viditi in sli šat i , preden jo ozdravljati začnemo .
abc2	diši	večerja	bolje	Pogosto so oče svoje otroke učili , da večerja človeku takrat naj bolje diši , kadar je popred kaj dobrega storil , in pa , da človek nikoli mehkeje ne spi , kakor kadar ga hvali dobra vest .
abc2	diši	večerja	bolje	Pogosto so oče svoje otroke učili , da večerja človeku takrat naj bolje diši , kadar je popred kaj dobrega storil , in pa , da človek nikoli mehkeje ne spi , kakor kadar ga hvali dobra vest .
abc2	dišeča	rožica		O devica pomočnica , Vedno zvesta si nam ti ! Le sladkosti in blagosti Tvoja roka nam deli ! Ko cveteča in dišeča Si , Marija , rožica .
abc2	zelišča	cvetice		Solnčni žarki razširjajo luč in gorkoto po vsi zemlji , in store , da morejo živeti , ljudje iti živina , da rastejo zelišča , da cvetejo cvetice , in da zori sadje .
abc2	dišeče	šmarnice|cvetice		Ljudje se te dni po dokončani božji službi radi sprehajajo po zelenih togih in poljih , si tergajo šmarnice in druge dišeče cvetice , ter se mnogotero vesele .
abc2	duh	Pisane cvetice	prijetno	Pisane cvetice na travnikih in vertili se krasno razcvetajo in prijetno duh - tijo .
abc2	duh	Pisane cvetice	prijetno	Pisane cvetice na travnikih in vertili se krasno razcvetajo in prijetno duh - tijo .
abc2	zelišča	cvetice		Sčasama minejo tudi cvetice , in vse zelišča umirajo : listje rumeni in pada z drevja .
abc2	zeliša|puhte	Rosa		Rosa pa ne pada samo z zračja na zemljo , temuč se dela tudi iz tistih soparjev , ktere zemlja in zeliša še po solnčnem zahodu iz sebe puhte .
abc2	voha|diši			Nos v sredi lica je čuvaj , ki z nosnicami voha , in sodi , kar oko ne more , ali kaka stvar diši ali smerdi , ali je dobra , ali Drugo Berilo za slurenske šole .
abc2	dišeče|dišave	cvetice	Premočno|škodljive	Premočno dišeče cvetice in druge take dišave so škodljive ; od njih boli glava , in tudti omotica človeka lahko obide .
abc2	dišeče|dišave	cvetice	Premočno|škodljive	Premočno dišeče cvetice in druge take dišave so škodljive ; od njih boli glava , in tudti omotica človeka lahko obide .
abc2	povohati|dišava		močna	Včasi pa se tudi bolnik poživi , če se mu da povohati kaka močna dišava .
abc2	dišale	zrele češnje|nabrane sladke jagode .	sladke|prijetno	Kdo ne pomni , kako lepo in veselo je bilo lani o velikonoči ali pa o binkoštih ? Dobro še vemo , kako sladke so bile zrele češnje in kako prijetno so nam dišale nabrane sladke jagode .
