Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	dišeči	lipovi hosti	sladko	Po lepi veliki topčiderski sladko dišeči lipovi hosti , ki se „ košutnjaku imenuje , kteri je poln jelenov , srn in druzih pohlevnih žival , je poleti vse polno ljudi , ki se v prijetni senci po gladkih sem ter tje zavitih potih in stezah sprehajajo , pesmi in davorije veselo popevajo , na gosle , dudle .
abc1	dišeči	lipovi hosti	sladko	Po lepi veliki topčiderski sladko dišeči lipovi hosti , ki se „ košutnjaku imenuje , kteri je poln jelenov , srn in druzih pohlevnih žival , je poleti vse polno ljudi , ki se v prijetni senci po gladkih sem ter tje zavitih potih in stezah sprehajajo , pesmi in davorije veselo popevajo , na gosle , dudle .
abc1	dišeč		sladek|lepo	Nad njimi pa marljive čbelice veselo frfrajo , se v okroge sučejo in sladek , lepo dišeč med nabirajo .
abc2	smrdelo		pokvarjeno	Masla in rajša vojaki dostokrat niso hoteli sprejemati , ker jo smrdelo in bilo čisto pokvarjeno .
abc3	vonjavami	cvetličnega mila		10 ; dvanajstorkfl cvetličnega mila z raznimi vonjavami gld .
abc4	dišala	jed		Nobenemu ni jed dišala , kajti danes so morebiti zadnjikrat z vojakom pri mizi skupaj sedeli in potem berž ko ne nikdar več .
abc4	zelišča	trave		Tukaj rastejo najboljše trave in zelišča , a tam zgorej je sam pesek in kamenje , pa boš morala gladü poginiti .
abc4	vonjavi		mišjej	V tem primerljeji jo naj - lože spoznamo po smerdljivej mišjej vonjavi in rujavkastem steblu .
abc4	vzduhno	olje	ostro	Rastlina ima neko posebno strupeno tvarino v sebi , neko ostro vzduhno olje , smolnino in soli , pa jo za - tegadel rabijo zdravniki za pripravljanje različnih zdravil .
abc4	vzduhno	olje	ostro	Rastlina ima neko posebno strupeno tvarino v sebi , neko ostro vzduhno olje , smolnino in soli , pa jo za - tegadel rabijo zdravniki za pripravljanje različnih zdravil .
abc5	smrdelo	po gnoju	silno	Iz odprtih konjskih hlevov je silno smrdelo po gnoju .
abc5	smrdelo	po gnoju	silno	Iz odprtih konjskih hlevov je silno smrdelo po gnoju .
abc6	duha	voda|studenčnica	snažna|čista|brez	Najboljša pitna voda je studenčnica , ako je snažna , čista in brez duha ter 8 ° — 12 ° C .
abc6	duha	voda|studenčnica	snažna|čista|brez	Najboljša pitna voda je studenčnica , ako je snažna , čista in brez duha ter 8 ° — 12 ° C .
abc6	voh|vonjavami|dišavami		močnimi|ostrimi	Organa za voh in okus ne potrebujeta tolike pozornosti , treba jiii je samo snažiti iu no preveč dražiti ( z močnimi vonjavami , ostrimi dišavami itd .
abc7	dišalo	Jejmina		Jejmina ! to bode nama dišalo , že zdaj se mi sline cedé po dobrem kosilcu ; — košček sira mi pa vendar takój daj .
abc7	dišalo	kruha|sira	bolje	) Evo , pijte malo mleka , in založite kosec kruha , — in da vam bode vse to bolje dišalo , prigriznite še malo sira .
abc7	dišalo	kruha|sira	bolje	) Evo , pijte malo mleka , in založite kosec kruha , — in da vam bode vse to bolje dišalo , prigriznite še malo sira .
abc7	diši	najin kruh		Ej Božidar , privošči vendar staremu siromaku najino kosilce , — nama se dobro godi , ker ne trpiva nobenega pomanjkanja , tudi nisva takó lačna , kakor je ta ubogi mož tukaj ; le poglédi ga , kako mu diši najin kruh ! Starček ( ki je med tem izpil mleko iz steklenice , in pojedel kosec kruha ter zavil sir v ruto , vstane ter reče s povzdignenim glasom ) : Stotéro vama Bog povrni , kar Sta dala meni ubozemu človeku ! Kako me je vse to okrepčalo , — zdaj se že čutim boljšega in krepkejšega nego li sem bil poprej , — Bog vama povrni , dobra otroka ! — Znabiti , da sta mi dala to , kar bi bila vidva imela v kosilce ; ako je temu takó , potem poslušajta , kaj vama povém .
abc7	dišala	jed	dobro	V tem je bila večerja pripravljena , sedli smo za mizo , ter smo se veselili , da je ubozemu starčku jed dobro dišala .
abc7	dišala	jed	dobro	V tem je bila večerja pripravljena , sedli smo za mizo , ter smo se veselili , da je ubozemu starčku jed dobro dišala .
