Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	Vonja|duht			Vonja , duht , ber ® uft , ol .
abc1	Vonjati		rieben	Vonjati , rieben .
abc1	dišeče	mazilo		© alfam , ber , dišeče mazilo , © anb , baS , ol © dnber , vez , trak © anb , ber , ol .
abc1	vonja|vonjava|dilit	Sufte|duht		Sufte , vonja , vonjava , dilit , duht .
abc1	dišati|duhteti|dihteti		Suften	Suften , dišati , duhteti , dihteti .
abc1	dišava|vonja			@ eritd ) e , dišava , vonja , ® cftd ; t , ba § , c , obraz , vid .
abc1	smrad	eftattf		© eftattf , ber , smrad , © eftatteit , perpustiti .
abc1	dišava	eraiirj		© eraiirj , bag , e , dišava , © ejdttf , baS , e , prepir , kreg .
abc1	vošiti|vošiti			© ratulieren , vošiti , za god vošiti .
abc1	dinja	SDMone		SDMone , bte , it , dinja .
abc1	dišati|duhati	iJiiebfel|rudeče grozdjiče , ( ribe - iKicdien		iJiiebfel , bie , it , rudeče grozdjiče , ( ribe - iKicdien , dišati , duhati .
abc2	duh	Jantar ( „ ambra """" )|drevesna smola	lep|prijeten	Jantar ( „ ambra """" ) je strjena drevesna smola , ki ima meda - sto rumeno barvo in lep , prijeten duh .
abc2	duh	Jantar ( „ ambra """" )|drevesna smola	lep|prijeten	Jantar ( „ ambra """" ) je strjena drevesna smola , ki ima meda - sto rumeno barvo in lep , prijeten duh .
abc2	dišave	jantar		Stari so pa tudi čislali jantar zavoljo njegove dišave in ker so verovali , da u raznih boleznih k zdravlju pomaga .
abc2	duhamo	Cvetje različnih cvetic		— Cvetje različnih cvetic radi duhamo .
abc2	dišč	cvetlice	prijetno|slabo	Nektere cvetlice prijetno , druge zopet slabo dišč .
abc2	dišč	cvetlice	prijetno|slabo	Nektere cvetlice prijetno , druge zopet slabo dišč .
abc2	diše	vijolica , vrtnica , klinček	prijetno	vijolica , vrtnica , klinček prijetno diše .
abc2	diše	vijolica , vrtnica , klinček	prijetno	vijolica , vrtnica , klinček prijetno diše .
abc2	diše	Teloh	slabo	Teloh in druge pa slabo diše .
abc2	diše	Teloh	slabo	Teloh in druge pa slabo diše .
abc2	duha	cvetlice		Nektere cvetlice pa neraajo nobenega duha .
abc2	Vonj|diši	trobentice	prijetno	Vonj trobentice prijetno diši .
abc2	Vonj|diši	trobentice	prijetno	Vonj trobentice prijetno diši .
abc2	diši		prijeto	„ prijeto diši .
abc2	dišiti	Trobentici	prijetno	Trobentici prijetno dišiti .
abc2	dišiti	Trobentici	prijetno	Trobentici prijetno dišiti .
abc3	vzduh		soparnih|zaduhlih|sveži planinski	avgusta Mej pasjimi dnevi , ko solnce navadno na j sil - neje pripeka , ko vsakdo , kdor more , iz soparnih in zaduhlih mest beži v prosto naravo , v sveži planinski vzduh , vrše se navadno tudi sestanki vladarjev in njih ministrov , ki vodijo osodo narodov .
abc3	smrdečo	Salicilna ustna voda|sapo		Salicilna ustna voda , aromHtična , upliva okrepčajoče , ovira spridenje zob in odstranuje smrdečo sapo .
abc4	vonja	Nebeškokrasna roža	sladko	In vender ne ! — Glej , roža se razcvita Na tožnem vrtu mojega srcä ; Nebeškokrasna roža , ponosita Brstnó cvetè mi in sladko vonja .
abc4	vonja	Nebeškokrasna roža	sladko	In vender ne ! — Glej , roža se razcvita Na tožnem vrtu mojega srcä ; Nebeškokrasna roža , ponosita Brstnó cvetè mi in sladko vonja .
abc4	duh|duh	Slomškov		» Naj bi duh pokojnega slovenskega vladike in učenika , duh Slomškov , obudil mnogo prijateljev tudi novim » Drobtinicam « , da bi mogle skoro razveseliti in poživiti milo našo domovino ! « Sloveča knjiga Krekova » Einleitung « prišla je na svetlo v drugem natisu z naslovom : » Einleitung in die slavische Literaturgeschichte .
abc5	zelišča|zelišča|zelišča		dobra|draga	Kladivo spi , ogenj spi , meh spi , jeli , celo tisti zrak spi v tvoji kovačnici ? Ali čemu bi ne spalo vse ? In jeli , če spi telo , čemu bi duša ne spala ? Pa glej , tako - le sem te hotel vprašati že večkrat : Gregor , ali imaš dušo , haha , ali jo imaš ? Kdo ve , kaj je duša ? In reci , ali tudi duša zboli ? Saj veš , da nabiram zelišča po hribih , dobra zelišča , draga zelišča .
abc5	dišalo		dobro	In potem je hočem kuhati , in dobro bo dišalo po vsi hiši .
abc5	zelišča	južine		Domov naravnost ; kuhat zelišča , ne južine .
abc5	zelišča		dobra|zdravilna	Precej , ko pridem domov , pa jej pojdem kuhat jaz zelišča , dobra , zdravilna , da veš .
abc5	Zelišča|zelišča			» » Zelišča , zelišča ! « « kima stari mož zamišljeno .
abc5	zelišča|zelišča			» Bog te razumi , Gregor , kakšen pa si zopet ? Ali je to hudo , če mi bode odkupoval zelišča , dobra moja zelišča , da jih ne bode treba nositi v mesto na prodaj ? Vidiš , Gregor , star sem ; noge me nočejo dobro nositi , zato sem pa vesel , da ne bom hodil v mesto .
