Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	diši	Kapel		Kapel ' ca ko verlec diši : Oltar in pa stene So vse razcvetene .
abc1	ni dišalo			Ali Anžehi vse lo ni bilo dosii , delo pa mn ludi ni dišalo , gorel jo le za vožnjo .
abc1	dišečih	rožic		Ce so se jagnjela mirno pasle , je jelo spletati lepe veiičike iz dišečih rožic za Marijo devico i » ji je pobožne pesmice popevalo .
abc1	diši	sadje		Vsem ljudem , še clo vertnarjem , so nadležni , ker sadje jim diši , da je kaj ; zato pa lazijo tudi vedno po vinogradih , da bi grozdje zobali .
abc1	okusa	močno posiišeno losovo	prijetnega	Tako iia lo vižo prekajeno meso jo ravno tako , kakor močno posiišeno losovo ( Lachs ) , je prav prijetnega okusa , in se da več let brez škode hranili .
abc1	okusa	močno posiišeno losovo	prijetnega	Tako iia lo vižo prekajeno meso jo ravno tako , kakor močno posiišeno losovo ( Lachs ) , je prav prijetnega okusa , in se da več let brez škode hranili .
abc2	ne diši	po dimu		Veliko zaleže pri hrani ? pa tudi lepe denarce donaša gospodarjem , zlasti po suhih hruškah in češpljah , blago , po kterem kupci močno segajo in ga drago plačujejo , ako je ugodno posušeno , namreč , da po dimu ne diši .
abc4	dišav	cvetlic		Oj , bog življenja in zdravja , kolikokrat se ti je Oglejčan vklanjal , koliko zalih cvetlic so ti darovale nježne roke oglejskih devic , koliko dišav ti je požgalo tvoje duho - venstvo ! In sedaj ? Oglejčan , kteri se je še pred leti pred teboj v prahu valjal , sedaj ošabno stopa preko tvojega svetišča , pogleda tvoje stanovanje kot spominek starodavne preteklosti , pogleda , pa noter ne stopi , se nasmeje in koraka naprej .
abc4	dišeča	kadila	blago	Pred njim pak na stopnjicah kleči osamljen poganski duhoven , časoma devaje na ogenj blago dišeča kadila .
abc4	dišeča	kadila	blago	Pred njim pak na stopnjicah kleči osamljen poganski duhoven , časoma devaje na ogenj blago dišeča kadila .
abc4	duha	sape	gnjilega	K temu pristopa gledališče s svojim zasramo - vanjem svetega in s poveličevanjem prešešto - vanja , berilo , ki se povsodi vsiluje , polno stru pene sape in gnjilega duha , nesramne podobe slikarstva , poželenje , se po vsih tih spakah oblačiti ; zapeljivci in zapeljivke po vsih krajih .
abc4	duha	sape	gnjilega	K temu pristopa gledališče s svojim zasramo - vanjem svetega in s poveličevanjem prešešto - vanja , berilo , ki se povsodi vsiluje , polno stru pene sape in gnjilega duha , nesramne podobe slikarstva , poželenje , se po vsih tih spakah oblačiti ; zapeljivci in zapeljivke po vsih krajih .
