Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	ne diši	truplo	medli	Je telo zdravo , je tudi duša vesela ; žaluje duša , tudi truplo medli , ter mu ne diši ne jesti ne piti ; tudi počivati ne more .
abc1	ne diši	truplo	medli	Je telo zdravo , je tudi duša vesela ; žaluje duša , tudi truplo medli , ter mu ne diši ne jesti ne piti ; tudi počivati ne more .
abc1	voha|diši	klinčke|violice|cvetlice		Nos v sredi lica je čuvaj , ki čuje in voha klinčke , violice in druge cvetlice , pa tudi sodi po svojih nosnicah , jeli diši kaka stvar , ali smerdi , jeli je dobra , ali ni , kar oko in uho ne zapazi .
abc1	dišeče|dišaves	cvetlice	Premočno	Premočno dišeče cvetlice in druge dišaves so škodljive ; od njih glava boli , in tudi mertvica človeka lehko obide .
abc1	dišeče|dišaves	cvetlice	Premočno	Premočno dišeče cvetlice in druge dišaves so škodljive ; od njih glava boli , in tudi mertvica človeka lehko obide .
abc1	povohati		močno dušeče	2 ) a3 feinjte © efüljl fyaben mir an ben © pi ^ en ber bolnika lehko okrevamo , če mu močno dušeče vtvari povohati damo .
abc1	ne diši			Ni jezik čist , pravega okusa nimamo , in nam jesti ne diši .
abc1	ovoha		tenko	Mnogotera žval ima močnejše počctke kot Človek , pes bolj tenko ovoha , ponočne ptice ostrejše vidijo , jelen bolj tenko čuje , vol je močnejši in konj hitrejši ; pa je vender vsim tem in takim stvarem človek gospodar vsled svoje razumnosti , koje živina nima .
abc1	dišale	breskve		Kdo ne ve lepe prigodbe od egiptovskega Jožefa ? Kdo ne pomni , kako veselo je lani o velikoj nedeli ali pa o binkoštih bilo ? Se vemo , kako sladke so bile črežfije , kako so nam breskve dišale , i .
abc1	diši	SDiefeS		SDiefeS © eelen = mesa veselimo , kar nam za toliko bolj ; diši , za kolikor dalje smo se postili Dajmo * kužeju na veliki petek kos ali falat mesa , hitro ga ho pojedel .
abc1	duha|smrada	Cvet		Cvet je mnogotere barve in podobe , duha in smrada , nam dela veselje aH gnus .
abc1	dišeče|dišavo	zernje	černo	Lavorika ima černo dišeče zernje , koje jedilom dišavo da .
abc1	dišeče|dišavo	zernje	černo	Lavorika ima černo dišeče zernje , koje jedilom dišavo da .
abc1	dišeče|dišeče|dišaven	Muškatno drevo|oreške|cvetje|djumber|koren	cimetno	Muškatno drevo da dišeče oreške , cimetno pa sladko korjico in dišeče cvetje ; djumber pa dišaven koren ; man - deljenovo drevo sladke jederca ima .
abc1	dišeče|dišeče|dišaven	Muškatno drevo|oreške|cvetje|djumber|koren	cimetno	Muškatno drevo da dišeče oreške , cimetno pa sladko korjico in dišeče cvetje ; djumber pa dišaven koren ; man - deljenovo drevo sladke jederca ima .
abc1	diši	Rožni germ|cvete	lepo belo|žlahneje	Rožni germ lepo belo j rudeče cvete , pa , še žlahneje diši ; s ternj | m ograjen nam je podoba sramožljivosti .
abc1	diši	Rožni germ|cvete	lepo belo|žlahneje	Rožni germ lepo belo j rudeče cvete , pa , še žlahneje diši ; s ternj | m ograjen nam je podoba sramožljivosti .
abc1	duh	Španski bezovec rožnika	prijeten	Španski bezovec rožnika cvete in prijeten duh daja .
abc1	duh	Španski bezovec rožnika	prijeten	Španski bezovec rožnika cvete in prijeten duh daja .
abc1	duh	češminje )|rumeno cvete	žlahen	Ces milje ( češminje ) , visoko germovje , lepo rumeno cvete in žlahen duh razprostira » § .
abc1	duh	češminje )|rumeno cvete	žlahen	Ces milje ( češminje ) , visoko germovje , lepo rumeno cvete in žlahen duh razprostira » § .
abc1	duh		močen|neprijeten	Po naših vertih zelenec grede gradi , in ima močen , neprijeten duh .
abc1	diši	p ( sipanat )	čedno	Is o p ( sipanat ) zeleno raste in čedno diši .
abc1	diši	p ( sipanat )	čedno	Is o p ( sipanat ) zeleno raste in čedno diši .
abc1	duh	Čebul|luk|česen	močen|ojster okus	Čebul , luk in česen imajo močen duh in ojster okus , kakor redkva in hren .
abc1	duh	Čebul|luk|česen	močen|ojster okus	Čebul , luk in česen imajo močen duh in ojster okus , kakor redkva in hren .
abc1	dišavo	Peteršilj		Peteršilj se za dišavo v kuho deva .
abc1	duhom	cvetlice	žlahnim	Kinč in krasota vertov , polja iri ledin so mnogoverstne cvetlice , koja nas s svojim žlahnim duhom , ali pa s prečudno lepim cvetom vesele .
abc1	duhom	cvetlice	žlahnim	Kinč in krasota vertov , polja iri ledin so mnogoverstne cvetlice , koja nas s svojim žlahnim duhom , ali pa s prečudno lepim cvetom vesele .
abc1	Dišeče	cvetlice		Dišeče cvetlice so pisani klinčki , sive violice , podoba pohlevne ponižnosti i t .
abc1	ne diše	Bele lilije|rudeče tulipe|ginke		Bele lilije ( limbarji ) so izgled diviške čistosti ; rudeče tulipe , prižane geor - ginke krasno cvetejo , pa ne diše .
