Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	dišijo	Modre vijolice , klinčiki3 )|vertnice|druge cvetlice	lepo	Modre vijolice , klinčiki3 ) , vertnice in druge cvetlice lepo dišijo .
abc1	dišijo	Modre vijolice , klinčiki3 )|vertnice|druge cvetlice	lepo	Modre vijolice , klinčiki3 ) , vertnice in druge cvetlice lepo dišijo .
abc1	ne dišijo	Pisane tulipe ali kljunčiki		Pisane tulipe ali kljunčiki ne dišijo .
abc1	diši|smrad		hudo	Brez potrebe ne hodim na take kraje , kjer hudo diši , zakaj smrad je nesdrav .
abc1	ne diši	Jed		Jed mi ne diši , če sim bolan , ali imam slab želodic .
abc1	dišeče	vijolice	lepo	Mene razveseljvajo pisane tulipe in lepo dišeče vijolice .
abc1	dišeče	vijolice	lepo	Mene razveseljvajo pisane tulipe in lepo dišeče vijolice .
abc1	zelišča		zelene	Iz semenskih zernic pridejo zelene zelišča , ki delajo stebla , storijo klasje , in na zadnje stoje tam ko zrelo , rumeno žito .
abc2	duh|duh|duhti		lep|prijetni	Balzam obvanije tioh - nobe in lep duh razširja , in pomeni , de naj se birmanec nikar ne da spačenimu svetu spriditi , in de naj prijetni duh lepih čednost na vse strani duhti od njega .
abc3	diši	terdega kruha		gostija , ktera vse posvetne sladčice presega ; pravičnemu še enkrat lepši solnce sije , v borni bajtici pri težkem delu je dobre volje in grižlej terdega kruha mu bolj diši kakor izbrane jedila krivičniku ; v vsaki sili on svoje nedolžne roke k Bogu povzdiguje in toraj nikdar zapuščen ni .
abc3	duh		prevzetni	Tretja navadna napaka pri veliko spovedencih je : njih prevzetni duh .
abc3	ne diši	jed|jesiha		Ti nobena jed več ne diši , spomni se grenkega žolča in jesiha , kterega so Jezusu piti ponudili .
abc3	dišečo|dišeča	vijolico|vijolica	lepo|žlahtno	Ali ne vidite ljubeznivi ! tukaj neizrečeuo lepo dišečo vijolico Jezusove ponižnosti ? Njegove vsegamočne roke umivajo noge revnim rib - čem ! Večni Bog pred nogami svojih stvari ! Nedolžni Jezus umiva noge tudi svojemu izdajavcu Judežu ! O žlahtno dišeča vijolica Jezusove ponižnosti ! b ) In sprejmite Ga dalej , poglejte Ga na oljski gori ! Glejte Ga , kako pade na svoje kolena in moli ! Glej , tako se poniža tvoj Bog in Gospod ! „ 0 kolika ponižnost ! """" kliče sv .
abc3	dišečo|dišeča	vijolico|vijolica	lepo|žlahtno	Ali ne vidite ljubeznivi ! tukaj neizrečeuo lepo dišečo vijolico Jezusove ponižnosti ? Njegove vsegamočne roke umivajo noge revnim rib - čem ! Večni Bog pred nogami svojih stvari ! Nedolžni Jezus umiva noge tudi svojemu izdajavcu Judežu ! O žlahtno dišeča vijolica Jezusove ponižnosti ! b ) In sprejmite Ga dalej , poglejte Ga na oljski gori ! Glejte Ga , kako pade na svoje kolena in moli ! Glej , tako se poniža tvoj Bog in Gospod ! „ 0 kolika ponižnost ! """" kliče sv .
abc3	dišeča	višnjeva vijolica	lepo	Torej , preljubi moji ! stopimo vsi danes v vert Jezusovega britkega terpljenja , utergajmo si pervo cvetlico , ktera raste pod Jezusovim križem , lepo dišeča je , višnjeva vijolica keršanske ponižnosti ! 2 .
abc3	dišeča	višnjeva vijolica	lepo	Torej , preljubi moji ! stopimo vsi danes v vert Jezusovega britkega terpljenja , utergajmo si pervo cvetlico , ktera raste pod Jezusovim križem , lepo dišeča je , višnjeva vijolica keršanske ponižnosti ! 2 .
abc3	dišečo|dišečo	rožo|lilijo	posebno lepo|žlahtno	Med njimi pa zagledaš posebno lepo in žlahtno dišečo rožo , kraljico druzih , dišečo lilijo .
abc3	dišečo|dišečo	rožo|lilijo	posebno lepo|žlahtno	Med njimi pa zagledaš posebno lepo in žlahtno dišečo rožo , kraljico druzih , dišečo lilijo .
abc4	diši	vino|vino		Ni čuda toraj , da vino , ktero v take sode pride , je bolezni najprej podvrženo , ali da vino po sodu diši , ali po plesnobi , ali pa da kislo postane : Ni tedaj odveč , da jim damo potrebni podnk .
abc4	duha	vino	slabega	V tako obravnane sode ni strahu vina djati , in vinorejec more zagotovljen biti , da vino ne bo imelo slabega duha .
abc4	duha	vino	slabega	V tako obravnane sode ni strahu vina djati , in vinorejec more zagotovljen biti , da vino ne bo imelo slabega duha .
abc4	diši	uni sod		Ker pa naši vinorejci malokdaj tako sode obravnavajo , in se večkrat pripeti , da ta ali uni sod po kislobi ali po plesnobi diši , moram še nekaj omeniti , kako naj se s tacimi sodi ravna , da bodo za rabo dobri .
abc4	duha		slabega	Ko se je gospodar z lastnim očesom o čistosti soda prepričal in ne najde nos nobenega slabega duha ne po plesnobi ne po kislobi , potem zadostuje , da se sod , predno se rabi , enkrat z vrelo in potem z mrzlo vodo dobro opere , in na zadnje ^ z vrelim moštom še enkrat oplakne .
abc5	dišalo	žganje		Polovico pusti meni ! """" Tudi Eatrici je dišalo žganje in rada bi bila še nekoliko pokusila te sladčice , pa mati jej niso hoteli več dati , rekoč : „ Le pojdita , imata že dovolj ! ali ati ne smeta ničesa povedati , sicer ne dobita več """" .
abc5	dišalo		dobro	Mihcu je vse to jako dobro dišalo in veselil se je že šole mislč , da bo vsak dan tako dobro jedel in pil .
abc5	diši	Orehovo perje	močno	Orehovo perje močno diši , nekteri zarad tega trdijo , da ni zdravo v orehovi senci počivati .
