Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc2	dihli	po kervi		miraj jc moj nož žejiti , dihli po kervi .
abc3	dišal|duhal	čaj|sladki cvet		dišal bi te ! Eh čaj ! — • O , nič nikar se ne boj ! te pa ne bom — sladki cvet ! Kaj pomaga , ko ni z £ me , ko ga jaz duhal ne bom ! Marica prešmarniška ! Kar češ — vse sem zlite pripravljen ! Marica .
abc3	duh		blag	Nič tistega praznega in pustega prilizevanja , — resnoben , pa vendarle zmeraj tako zanimljiv v pogovoru , da bi ga kar neprenehoma le poslušala ! In kako spoštljivo je skušal pobliže seznaniti se z menoj in potlej še s Cenko ! Še ona , ki zdaj tako na vse strani prerešetava vsacega gospoda , — pa predno še omožena ni bila , vem da jih ni , — še ona ga je morala hvaliti ! Kolika visoka učenost in kako blag duh veje iz sleherne njegove besede ! : îe — O , pa tudi to — to ni navadno , površno čutilo , ki nagloma kakor pride , tako hitro izgine , kakor so mi pravile , da nekterim .
abc3	Diši|smrdi			) Vidiš ga ! Diši , kot sto miši , pa ena crkne , pa vse smrdi .
abc4	duha		blišečega	Schâffle pa je tudi rav imel , kajti nihče ne bode , kdor je le Lassalle - ove rošure in njegovega „ ekonomičnega Juliana """" bral , temu preroku nemških delalcev odrekal blišečega duha , pikantne in oštre polemike in skelečega sarkasma .
abc5	duh|duh|duh	vednosti|pobožnosti		Gospodov duh bo na njem počival , duh modrosti in razumnosti , duh vednosti in pobožnosti .
abc5	duh		puntarski	Španjski narod ljubi deeentralizacjo ( razsrediinost , federativnost ) in jo je vedno ljubil , in ti veš , ljubi Al - fons , da imajo po moji želji vse okrajine v svoji notranji napravi enake biti srečnim in plemenitim baski - škim okrajinam , ktere puntarski duh po sili hoče enake storiti drugim španjskim okrajinam .
abc7	diši	večerja	najbolje	Pogosto so oče svoje otroke učili , da večerja človeku takrat najbolje diši , kadar je poprej kaj dobrega storil , in pa , da Človek nikoli mehkeje ne spi , kakor kadar ga hvali dobra vest .
abc7	diši	večerja	najbolje	Pogosto so oče svoje otroke učili , da večerja človeku takrat najbolje diši , kadar je poprej kaj dobrega storil , in pa , da Človek nikoli mehkeje ne spi , kakor kadar ga hvali dobra vest .
abc7	voha|diši|smrdi	stvar		Nos v sredi lica je čuvaj , ki voha in sodi , Česar oko ne more , če kaka stvar diši ali smrdi .
abc7	dišeče|dišave	cvetlice	Premočno	Premočno dišeče cvetlice in druge take dišave so škodljive ; po njih boli glava .
abc7	dišeče|dišave	cvetlice	Premočno	Premočno dišeče cvetlice in druge take dišave so škodljive ; po njih boli glava .
abc7	dišalo		dobro	Vsem je dobro dišalo , jeli so , da je bilo veselje .
abc7	zelišča	cvetlice|mandra		Krava pa gre iz pašnika , pride pri odprtej lesi na vrt , žrd cvetlice in zelišča prav po svojej volji ; mnogo po - mandra in pohodi .
abc7	zelišč|zeló strupenih	jagod|gob		Ne jéj tudi nikoli nezrelega sadja in nobenih jagod , gob in drugih zelišč , katerih ne poznaš ; mnogo stvari je zeló strupenih .
abc7	zelišče	trava|detelja|grašica|grah	listnato	Sama trava njej ni po volji , listnato zelišče , detelja , grašica in grah ji bolj tekne .
abc7	zelišče	trava|detelja|grašica|grah	listnato	Sama trava njej ni po volji , listnato zelišče , detelja , grašica in grah ji bolj tekne .
abc7	povoha	Nesnažno krmo		Nesnažno krmo koza le povoha , potem pa pusti .
abc7	vonjavam|dišavam		Rajskim	K tvojim vonjavam , Rajskim dišavam , V solnčnih je žarkih Pot mi odprt .
abc7	duh	cvetlice	krasno|milo|prijeten|krepčevalen	Poglejte , kako cvetlice krasno in milo cvet6 ! Kako so različne po barvi ! Kako je prijeten in krepčevalen njih duh ! Jutranja rosa jih budi in oživlja ; bučele pribrenčd in si nabirajo sladčice iz njih .
abc7	duh	cvetlice	krasno|milo|prijeten|krepčevalen	Poglejte , kako cvetlice krasno in milo cvet6 ! Kako so različne po barvi ! Kako je prijeten in krepčevalen njih duh ! Jutranja rosa jih budi in oživlja ; bučele pribrenčd in si nabirajo sladčice iz njih .
abc7	dišeče	šmarnice|rože		Pozneje najdeš v gozdnej senci dišeče šmarnice , na polji trojebarvne sirotice , pri potokih potočnice , med žitom modrice in divji mak , v vrtih pa rože , lilije , klinčnice in resddico .
abc7	duhom	cvetlice|cvetlice	prijetnim	Kedo prešteje vse cvetlice , katerim Bog vsako leto cvesti dd ? Nekatere cvetlice nas razveseljujejo z lepo barvo , druge s prijetnim duhom , zopet druge z obojim .
abc7	duhom	cvetlice|cvetlice	prijetnim	Kedo prešteje vse cvetlice , katerim Bog vsako leto cvesti dd ? Nekatere cvetlice nas razveseljujejo z lepo barvo , druge s prijetnim duhom , zopet druge z obojim .
abc7	diši		prijetno	Marsikatera prav prijetno diši in je vendar priprosto oblečena .
abc7	okusa|duha	Cista voda|čista voda		Cista voda je prozorna kakor steklo , čista voda nima nikakoršnega okusa niti duha ; ona je tudi brezbarvna .
abc7	voha		dobro	Malokatera žival se more ponašati s tako tankim sluhom kakor zajec ; pa tudi še dosti dobro voha , samo vid mu nič kaj posebno ne služi .
abc7	zelišča	brstje	mlada|sočna	Po letu se pase po višavah , kjer izbira mlada in sočna zelišča in brstje ; na zimo pa se umika v nižave .
abc7	zelišča	brstje	mlada|sočna	Po letu se pase po višavah , kjer izbira mlada in sočna zelišča in brstje ; na zimo pa se umika v nižave .
abc7	duh		poseben|neprijeten	Če jo prižgemo , gori se sajevim plamenom razširjaje neki poseben , neprijeten duh .
abc7	dišečih	rožic		V prijaznej ravnici sred """" rožic dišečih Pod belim Snežnikom krog svoj ' ga vrM Jesenskega dne je ob solnčem zahodu Prevzetno šetžila Skopulja gospa .
