id	year	author	title	tags	link
000002678	1782	ABAELARDUS, Petrus.	Abelard to Eloisa: a poetic epistle. Newly attempted
000002679	1785	ABAELARDUS, Petrus.	Abelard to Eloisa, Leonora to Tasso, Ovid to Julia, Spring, and other poems ... The fourth edition
000004466	1765	ABBOTT, Lemuel.	Poems on various subjects. Whereto is prefixed a short essay on the structure of English verse
000007982	1791	ABOLITION	No Abolition of Slavery; or, the Universal Empire of Love: a poem. [By James Boswell.]
000018347	1777	ADDISON, Joseph	L'Esprit d'Addisson, ou les Beautés du Spectateur, du Babillard et du Gardien, consistant principalement dans une collection des feuilles de Mr. Addisson, avec un précis de sa vie. Ouvrage nouvellement traduit de l'anglais par Mr. J. P. A
000018347	1777	ADDISON, Joseph	L'Esprit d'Addisson, ou les Beautés du Spectateur, du Babillard et du Gardien, consistant principalement dans une collection des feuilles de Mr. Addisson, avec un précis de sa vie. Ouvrage nouvellement traduit de l'anglais par Mr. J. P. A
000018347	1777	ADDISON, Joseph	L'Esprit d'Addisson, ou les Beautés du Spectateur, du Babillard et du Gardien, consistant principalement dans une collection des feuilles de Mr. Addisson, avec un précis de sa vie. Ouvrage nouvellement traduit de l'anglais par Mr. J. P. A
000021430	1790	Hurdis, James	Adriano; or, the first of June, a poem. By the author of The Village Curate [i.e. James Hurdis]
000021659	1765	ADVANTAGES	Advantages of Repentance. A moral tale, attempted in blank verse; and founded on the anecdotes of a private family in *********shire
000022105	1795	GIBBS, Vicary	National Advocates, a poem. Affectionately inscribed to the Honourable Thomas Erskine and Vicary Gibbs, Esquire [in praise of their exertions in defence of Thomas Hardy, Horne Tooke and others]. [By William Hayley.]
000022105	1795	GIBBS, Vicary	National Advocates, a poem. Affectionately inscribed to the Honourable Thomas Erskine and Vicary Gibbs, Esquire [in praise of their exertions in defence of Thomas Hardy, Horne Tooke and others]. [By William Hayley.]
000029505	1758	HOME, John	Agis: a tragedy, etc. [In verse. By John Home.]
000033755	1791	Barbauld, (Anna Letitia)	Epistle to William Wilberforce, Esq., on the rejection of the Bill for abolishing the Slave Trade. [In verse.]
000033793	1773	Barbauld, (Anna Letitia)	Poems
000033798	1792	AIKIN, afterwards BARBAULD, Anna Laetitia.	[Poems.]
000033862	1777	AIKIN, John	An Essay on the Application of Natural History to Poetry
000033897	1791	AIKIN, John	Poems
000036536	1748	AKENSIDE, Mark.	An Ode to the Right Honourable Earl of Huntingdon
000036540	1754	AKENSIDE, Mark.	Pleasures of Imagination, etc. (The fifth edition.)
