Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	zeli	trava|germovje|drevje		Bal je , da je po suhem rastla trava , zeli , germovje , drevje in mnogo rastlin .
abc1	duh		čist	Zakaj pa Boga ne vidimo ? Ker Bog trupla nima ; Bog je čist duh .
abc1	duh		hudi	Kača , hudi duh , je E ^ o zapeljala , Eva pa Adama , da sta prepovedani sad jedla .
abc1	ne diši|ne diši	ta jed		Mati ga pogledajo rekoč : „ Petrek ! kaj ti ta jed ne diši ? Nisi delal , kakor mi ; za to ti ne diši jesti .
abc1	dišeče|smradjive|nedišečih|duh	cvetice|klinčki|belorudeče vertnice|sončnic|rožicam	ljubše|žlahtni	Otroci ! ktere cvetice so vam ljubše , dišeče ali smradjive ? — Zakaj so vam pisani klinčki * ) in belorudeče vertnice * * ) ljubše od nedišečih sončnic ? — Otroci ! kar je rožicam žlahtni duh , to je človeku poštenje .
abc1	dišeče|smradjive|nedišečih|duh	cvetice|klinčki|belorudeče vertnice|sončnic|rožicam	ljubše|žlahtni	Otroci ! ktere cvetice so vam ljubše , dišeče ali smradjive ? — Zakaj so vam pisani klinčki * ) in belorudeče vertnice * * ) ljubše od nedišečih sončnic ? — Otroci ! kar je rožicam žlahtni duh , to je človeku poštenje .
abc1	duha		hudega	"""" Po tem so vsi lažnjivci in lažnjivke otroci hudega duha .
abc1	dišala	jed		Za to je bil vesel in zdrav , vsaka jed mu je dišala , ter si je lepo žvižgal ia pel .
abc1	duha		gerdega	Pogosto se mu je sanjalo , da je gerdega duha v idil .
abc1	duh		dober	Zveličani v nebesih ne želijo nazaj priti ; tudi dober duh ne straši , in nam hudega ne želi .
abc1	duh|duha		Dober|hudega	Dober duh nam ne stori hudega , hudega duha se nam pa ni treba bati .
abc1	dišečimi	rožicami		„ Pač je lepo med zelenjem ^ med dišečimi rožicami delo imeti .
abc1	diši	večerja		Po gosto so oče otroke učili , da večerja človeku tistikrat naj bolj diši , kadar je po dnevu kaj dobrega storil ; in pa , da človek nikoli mehkeje ne spi , kakor kadar ga dobra vest hvali .
abc1	ne diši			Kar ti ne diši , pa pusti .
abc1	dišava		draga	Snaga v prebivališu , v noši in živežu je zdravju draga dišava , in pa prav dober kup .
abc2	ne diši	truplo	medli	Je telo zdravo , je tudi duša vesela ; žaluje duša , tudi truplo medli , ter mu ne diši ne jesti ne piti ; tudi počivati ne more .
abc2	ne diši	truplo	medli	Je telo zdravo , je tudi duša vesela ; žaluje duša , tudi truplo medli , ter mu ne diši ne jesti ne piti ; tudi počivati ne more .
abc2	voha|diši	klinčke|violice|cvetlice		Nos v sredi lica je čuvaj , ki čuje in voha klinčke , violice in druge cvetlice , pa tudi sodi po svojih nosnicah , jeli diši kaka stvar , ali smerdi , jeli je dobra , ali ni , kar oko in uho ne zapazi .
abc2	dišeče|dišave	cvetlice	Premočno	Premočno dišeče cvetlice in druge dišave so škodljive ; od njih glava boli , in tudi mertvica človeka lehko obide .
abc2	dišeče|dišave	cvetlice	Premočno	Premočno dišeče cvetlice in druge dišave so škodljive ; od njih glava boli , in tudi mertvica človeka lehko obide .
abc2	povohati	stvari	močno dušeče	© a8 feinfie © efüljl l ) abm wir an ben © pifcen ber bolnika lehko okrevamo , če mu močno dušeče stvari povohati damo .
abc2	povohati	stvari	močno dušeče	© a8 feinfie © efüljl l ) abm wir an ben © pifcen ber bolnika lehko okrevamo , če mu močno dušeče stvari povohati damo .
