Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	duh		zdrav|krepek	Samo zdravo telo skerbi lahko za svoj in svojega bližnjega blagor , za svojo in svojih potomkov srečo in blaženost , in zdrav ter krepek duh prebiva samo v zdravem telesu .
abc1	zelišče	cvetje	Posušeno	Posušeno zelišče , cvetje , korenine in semenje moramo spraviti v sklenice , pušice ali pa škatle , potem je pa dobro zavezati ali zapreti .
abc1	zelišče	cvetje	Posušeno	Posušeno zelišče , cvetje , korenine in semenje moramo spraviti v sklenice , pušice ali pa škatle , potem je pa dobro zavezati ali zapreti .
abc1	Diši		prijetno	Diši prijetno .
abc1	Zelišče		grenko	Zelišče je grenko .
abc1	diši	Cvetje	lepo|grenko	Cvetje diši lepo , ali je grenko .
abc1	diši	Cvetje	lepo|grenko	Cvetje diši lepo , ali je grenko .
abc1	zelišča	čaj|zelenega		čaj iz zelenega zelišča gasi žejo , hladi , raztaplja in se rabi zoper gnjilo in žolčno vročico , kurdej .
abc1	Zelišče diši	limona		Zelišče diši , kakor limona .
abc1	zelišča	Čaj		— Čaj iz zelišča krepča čutnice , vstavlja kerč in se rabi zoper hromoto , hude merzlice , kerč , mertud , vertoglavico .
abc1	diši	Zelena korenina|vijolice	grenka|suha	Zelena korenina je grenka ; suha diši , kakor vijolice .
abc1	diši	Zelena korenina|vijolice	grenka|suha	Zelena korenina je grenka ; suha diši , kakor vijolice .
abc1	diši	Cela rastlina	zoperno	Cela rastlina diši zoperno in je zlo grenka .
abc1	diši	Cela rastlina	zoperno	Cela rastlina diši zoperno in je zlo grenka .
abc1	zelišče	Stolčeno suho|čaj		Stolčeno suho zelišče ali čaj iz njega pomaga zoper vodenico , zlatico .
abc1	Zelišče diši		ostro	Zelišče diši ostro ; na jeziku peče od začetka , potem pa hladi .
abc1	Zelišče diši		lepo|grenko	Zelišče diši lepo in je grenko .
abc1	zelišča	Čaj		— Čaj iz zelišča čisti , raztaplja , žene pot in pomaga zoper kurdej , podgrom , terganje po udih .
abc1	zelišča	čaj		— čaj iz zelišča krepča , meči , odpira in se - rabi zoper terdovratni kašelj , bolečine od kamna .
abc1	Zelišče		grenko	Zelišče je grenko .
abc2	dišavo		sladko	Videti je bilo , kaker bi sijalo skozi smertno senco in temo nekaj njene nebeške k - pote , ali kaker bi bilo veličastvo samo že naprej nekaj žarkov vaglilo čez njeno meso , katero je imelo negdaj popolnoma pokriti z hičjo in svetlostjo / Ali ne le oči je razveseljevalo sveto truplo mlade kneginje , jazširjevalo je tudi sladko dišavo ko milo podobo milosti božjih ' u čednosti , katerih posoda je bilo .
abc2	dišavi		čudoviti	Pobožne duše so se tedaj lahki spominjale besed modrega , ki pravi , da je spomin pravičnega ciak čudoviti dišavi .
abc2	dišava		Ta čudopolna	„ Ta čudopolna dišava “ , pravi že omenjeni Pisavec , „ je mnogo pripomogla , da so se potolažili vbogi in vso ljud - — 336 — • stvo po tej veliki izgubi .
abc2	vonjava|duh		nebeška|prijeten	Ta nebeška vonjava je manjšala njih * ® ' lost ter jim vstavljala solze , ker so bili zagotovljeni po tej čudovi ' ti zastavi , da bo svetnica , če je tudi mertva , še bolj ko popre ] vsmiljena mati siromakom , gotovo pribežališče žalostnim , in da bo z ® ' nje neprenehoma se vzdigoval prijeten duh njenih molitev k tron ® Vsegamogočnega ter razširjal vedno svojo krepčalno moč čez njet ki jo bodo v svojih potrebah na pomoč klicali .
abc3	duhteče	Rože	prijetno	Rože prej lepo rudeče In prijetno vse duhteče .
abc3	duhteče	Rože	prijetno	Rože prej lepo rudeče In prijetno vse duhteče .
abc3	duhtelo	cvetje	belo	Vigred zemljo je obdala Cvetje na - njo je sipala Cvetje modro , cvetje belo To najlepše je duhtelo .
abc3	duhtelo	cvetje	belo	Vigred zemljo je obdala Cvetje na - njo je sipala Cvetje modro , cvetje belo To najlepše je duhtelo .
abc3	duhteča		rudeča	Ena roža le še svita lil na vrtu se mi scvita Vedno bolj je le rudeča Vedno bolj je le duhteča .
abc3	diše|dišečih|dišečimi	cvetovi|cvetov		Jšfa polnočnem vrtu cvetovi diše , Iz cvetov krilati duhovi hite In plešejo v zbori Navzdoli , navzgori In pojejo nežno in tiho : „ Iz cvetov dišečih prihajamo mi , Nad cveti dišečimi rajamo mi In vladamo z njimi In padamo z njimi In gledamo v srca čuteča Nas redko le vidi predrzno oko In redko le čuje nas pazno uho Pa vendar živimo Trpimo , ihtimo Iu pojemo tudi v radosti .
abc3	duh diši		Kršanski	Samo dva stiha zapisal je Majar : Tu je bva , tu je ni , Kršanski duh diši .
