Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	ne diši	mleko po repi		iu ljudje so se mogli na izbe spraviti in V se ljubo živinico ( Da mleko po repi ne diši ) , raztopi toliko soli tarja v vodi , kolikor se S a , postavimo , v kozarcu vode raztopiti dá , in te solitarjeve vode vlij v žehtar , v kterega dekla molze , toliko , da na vsak bokal mleka se šteje majhna žlica solitarjeve vode .
abc1	dišečih	gojzdnih cveticah letal		Iu starosti trohnele , ali pa od burje in siluih viharjev raz - takih jam ni malo , jih je sila dosti , na lazih jih posebno metane , v divjem neredu ; kjer je poleti raznopisani metulj ljudje poznajo , v gojzdih pa niso tako poznané iu veliko po dišečih gojzdnih cveticah letal in iz piskercov sladki je neznanih .
abc1	duh		jako prijeten	Posebno perve so kaj dobre ; sirove okornega kebra ; kjer je nedolžna serna se v visoki travi se lahko jedó in imajo tudi jako prijeten duh ; so bele in veselila , zdaj njene obeljene kosti zagledaš , bistro oko in rastejo v velikem širokém risu polokro cr » gosto ena za ojstri krempelj mogočnesra © orla ali ponoćnega vjera so se drugo ; zemlja krog njih je sila černa , kot bi jo kdo dobro va - njo zasadili ; mesto sladkosmejoče ^ a studenca se divji pognojil , in se dobé le v deževui pomladi ; ko bi jih kdo neurnik v dolino valí in v Ljubljano na prodaj prinesel , vem , da jih sila po drago gromi , da se razlega deleč , mesto milujočega vetriča ojstra merzla sapa v obraze brije , rudeče in rujavo listje bukev prenaša sèm ter tjè in lesu spečá , ker na Kranjskem jih drugej ni .
abc1	dišečo|disí	vado	lepo|dobro	Skoraj vsak gospodar ima domá veliko majhnih škrinjic , popravi dišečo vado ; tako gré naprej do zadnje 30 ® rt i in kakih 50 polhov saboj prinese ; to hojo storí po trikrat v noči ki se jim pravi „ samojsterni """" , v kterih je na kljukici notri in na jutro spet , ko zora že rumeni obnebje in dan nazna - , in tako vjame v lepi za lov pripravni noči , in će suha lesníka nataknjena , ki lepo in dobro disí , se sprozi in po polhu je .
abc1	dišečo|disí	vado	lepo|dobro	Skoraj vsak gospodar ima domá veliko majhnih škrinjic , popravi dišečo vado ; tako gré naprej do zadnje 30 ® rt i in kakih 50 polhov saboj prinese ; to hojo storí po trikrat v noči ki se jim pravi „ samojsterni """" , v kterih je na kljukici notri in na jutro spet , ko zora že rumeni obnebje in dan nazna - , in tako vjame v lepi za lov pripravni noči , in će suha lesníka nataknjena , ki lepo in dobro disí , se sprozi in po polhu je .
abc1	duh|disi		slovenski|dobro|tekne	Prav bi tudi bilo , ako bi okrožnji ogleda učilnic tudi čin peva vestnih , kterim sicer slovenski duh dobro disi in tekne , toda za slovenšćino jim je toliko mar , kakor za piškav na to gledal , da bi učitelji njegovega okrožja pri vsaki saj koneeletni šolski preskušnji bili , ter se tako eden od dru - oreh vaši Vas same bratj lep ime prasam učitelj dragi učitelji ! ali zaslužijo taki w « .
abc1	z duhom			Pridejo tudi neki ve - deži in modreži ž njimi , da jih napoje z duhom svoje mo - • • y glejte , da doveršite sveti poklic svoj in želje naro Bili so odviše jaki nemškutarji , kaki štirje od vsa blagor nam vsem in S V OJ I dove in potem hvala in slava vam in vsem unukom našim ! S presrečnim veseljem vas bomo spreuiljevali na vseh vaših trudapolnih potih ter vas podpírali z občno veljavo in kar nam bo mogoče .
abc2	diši	Kapel		In kedar se majnik rodi , Kapel ' ca ko vertec diši : Oltar in pa stene So vse razcvetene , Da bolj se Marija časti .
abc2	ni dišalo			Ali Aužetu vse to ni bilo dosti , delo pa mu ludi ni dišalo , gorel je le za vožnjo .
abc2	dišečih	rožic		Ce so se jagnjeta mirno pasle , je jela spletati lepe venčike iz dišečih rožic za Marijo I devico in ji je pobožne pesmice popevala .
abc2	dišf	sadje		Vsem ljudem , še clo vertnarjem , so nadležni , ker sadje jim dišf , da je kaj ; zato pa lazijo tudi vedno po vinogradih , da bi grozdje zobali .
abc2	puhteti	gnoj		Večidel so zidane in pokrite , da gnoj iz njih ne more puhteti .
abc2	okusa	posušeno lososovo	prijetnega	Tako na to vižo prekajeno meso je ravno tako , kakor močno posušeno lososovo ( Lachs ) , je prav prijetnega okusa , in se da več let brez škode hraniti .
abc2	okusa	posušeno lososovo	prijetnega	Tako na to vižo prekajeno meso je ravno tako , kakor močno posušeno lososovo ( Lachs ) , je prav prijetnega okusa , in se da več let brez škode hraniti .
abc3	dišale|zavohate			Kakor so Vašim na veke slavnim preddedom dišale južne , planinske gore v pusti Jiitdandski planjavi , tako YTi v moji južne gore zavohate .
abc4	Dišeči	cvet		Že večkrat dočakal Dišeči sem cvet , Al v srcu preljube Ne staja se — led .
abc4	duh|duhta			"""" Nimaš v glavi — slovenšino v kremplje , — duh preonemčeni , voljni kremlji bili — da , nekdaj bili — — glejte no — — kje je tisti modrijan , kteri je znajdel , da je Vodniku narejena pesem „ v Arabje puščavi """" le čopu namenjena ; kje je , — hitro , hitro — znabiti tudi pri teh vrsticah Krempeljna spodrine in kaj novega iz - duhta ! Veselite se Slovenci , slavni naš Prešerin bil je prerok , in ni le Vodniku , Krempeljnu i .
abc4	dišijo|smrdijo			Ako mladina toraj semtrtje svoje misli razodeva , ktere po politiki bodi si dišijo ali smrdijo , to mende ni nobena nevarnost , ter prav po pravici smerno reči , da se „ strinja z našim stanom in starostjo """" .
abc4	smrdljivega	nemškutarskega zraka		Zdaj pa , ko „ Torbica """" ne diha več smrdljivega nemškutarskega zraka , mislimo , da bi nam poprej kdo zameril , ako bi „ Torbico """" okovali v železne okove , ter z jezuitarskim črnim oblačilom pošiljali med svet .
abc4	duh	himmel		pa šestošo ' ci na šolsko tablo narisali podobo v fraku s ključi v rokah , spodej pa zapisali : „ himmel inarhe duh auf ! """" Pride gosp .
abc5	vonjavne|povohne		okusne	Ravno tako delajo berzno in modro tudi vse druge čutilne , okusne in vonjavne ( povohne ) čutnice .
abc5	vošiti		dobro|dobro	Vselej in povsod moramo svojemu bližnjemu dobro vošiti ; toda vsako dobro vošilo mora pa tudi priti iz serca , t .
abc5	diši	mala cvetica vijolica	lepo	Pomladi cvete in lepo diši mala cvetica vijolica , ki raste po germovji med ternjem in po travi skrita .
abc5	diši	mala cvetica vijolica	lepo	Pomladi cvete in lepo diši mala cvetica vijolica , ki raste po germovji med ternjem in po travi skrita .
abc5	duha|okusa	Čista voda		— Čista voda je pre - kovidljiva , nima barve in tudi nobenega duha in okusa ; vendar pa ni nikoli prav čista , da bi ne imela kolikor toliko kaj od drugih stvari v sebi .
abc5	duhti	zernica|červičke		Kako različni in mnogi so božji darovi , ki jih človek in vse stvari na svetu vživajo ! Človek dobiva vsakdanji kruh , živini raste travica , ptički imajo za jed zernica in červičke , čebelicam duhti med v cvetji , da ga nabirajo .
abc7	dišeče	vijolice		Jaques na tako nekvalificiran način V tej visokej zbornici razpostavil in prostitujiral , in rekoč iz nič ustvaril slovensko slovstvo , vender pa je Simon Jenko , ako se oziramo samo na pesnike sedaj uže v hladnej zemlji počivajoče in morda tudi če se oziramo na pesnike sedaj še živeče , skoro gotovo za Franom Preširnom prvi slovenski pesnik , kateremu je brez ; apostrofov in brez truda tekel vir poezije ! Primerjajo Preširna z veličastno jelko visoko na robu stoječo , moramo pa pesnika , o katerem govorim danes , primerjati z vijolico skrito pod robom , ki Človeka isto tako k občudovanju razvnema , kakor drevo na višini , katero kljubuje viharju in blisku ! In kadar se je človek nagledal krasnega drevesa , tedaj poišče si še vedno rad dišeče vijolice , katera klije v skritem zatišju Govoreč o Simonu Jenku , razpravljati hočem tvarino v štirih oddelkih .
abc7	duh	Salicilna ustna voda	slab	Salicilna ustna voda , : iromatična , vpliva oživljajoče , zapreči pokončanje zob in odpravi slab duh iz ust .
abc7	duh	Salicilna ustna voda	slab	Salicilna ustna voda , : iromatična , vpliva oživljajoče , zapreči pokončanje zob in odpravi slab duh iz ust .
abc7	diši	jed		Človeku diši zopet jed , če je imel bel jezik .
abc7	diši	glicerin - milo|smole|glicerina	fino	Kot milejše milo iz » mol « za odstranjenje vseh nečist ostij na polti zoper oprhe na glavi in koži otrok in kot nepresežno koBmetično milo za umi ~ vanje in kopanje pri vsakdanjej rabi služi Bergerjevo glicerin - milo iz smole , imejoče 35 ° / 0 glicerina ter fino diši .
abc7	diši	glicerin - milo|smole|glicerina	fino	Kot milejše milo iz » mol « za odstranjenje vseh nečist ostij na polti zoper oprhe na glavi in koži otrok in kot nepresežno koBmetično milo za umi ~ vanje in kopanje pri vsakdanjej rabi služi Bergerjevo glicerin - milo iz smole , imejoče 35 ° / 0 glicerina ter fino diši .
abc7	zelišč		Jcrepilno zdravilnih	Izdelan je iz najboljših , Jcrepilno zdravilnih zelišč jako skrbno , vpliva uspešno pri vseh težavah pri prebavljenji , osobito pri slabem apetitu , napetji , bljevanji , telesnih in želodčnih boleznih , pri krči v želodci , pri prenapolnjenji želodca z jedrni , zaslinjenji , krvnem natoku , hemerojklih , ženskih bolečinah , pri bolečinah v črevih , hipohondriji in melanholiji ( vsled motenja prebave ) ; isti oživlja vso delavnost prebave , napravlja kri zdravo in čisto in telesu dd zopet prejšnjo moč in zdravje .
abc8	aromatično|dišeče|zelišč	Borchardt|) milo ( iajfa )		Borchardt - OVO aromatično ( dišeče ) milo ( iajfa ) iz zelišč ia olepšanje in popravo kože in skušeno zoper vsakake nesnage na koži ; v zapečatenih izvirnih zavitkih po 42 kr .
abc8	dišeča	Suin de Boutemard|pasta		Suin de Boutemard - ova dišeča pasta za zobe , najsplošnejši in nuj zanesljivejši pripomoček za ohra - njenje in čistenje zob in zobnega mesa ; v celih in pol zavitkih po 70 ali 35 kr .
abc8	dišeči|duh|duhanjc	Beringuier|kronini		Beringuier - jev dišeči kronini duh , krasna voda za duhanjc iu umivanje , ki krepča in budi živelj ; v izvirnih steklenicah po 1 gld .
abc8	dišečo	Suiiui de Soute|zobno pasto	ovo	Suiiui de Soute - mard ovo dišečo zobno pasto in pred dr .
abc8	dišečo	Suiiui de Soute|zobno pasto	ovo	Suiiui de Soute - mard ovo dišečo zobno pasto in pred dr .
abc8	zeliščnim	llorhardt		llorhardt - ovim aromatitniin zeliščnim milom .
abc9	vonjave		Prijetnosti|razne	— ( Prijetnosti in razne vonjave v Strel i škili ulicah .
abc9	vonjavo	gnoj	čudno	Konci vrta ob levej , na Pustovi tesalnici , vozijo delavci smeti in mestni gnoj na velik kuj ) , kateri se na pekočem solnci pari ter dan na dan s čudno vonjavo napolnjuje vso okolico .
abc9	vonjavo	gnoj	čudno	Konci vrta ob levej , na Pustovi tesalnici , vozijo delavci smeti in mestni gnoj na velik kuj ) , kateri se na pekočem solnci pari ter dan na dan s čudno vonjavo napolnjuje vso okolico .
abc9	smrdi	voz	umazan	Dalje pred Tomčevo hišo stoji že d i je časa umazan voz , ki nam ovira pot in smrdi , kot sama kuga .
abc9	smrdi	voz	umazan	Dalje pred Tomčevo hišo stoji že d i je časa umazan voz , ki nam ovira pot in smrdi , kot sama kuga .
abc9	smrdljiva	gnojnica		Pa to bi človek še prenašal , ko bi sedanja vročina ne bila posušila vode v jarku , v katerem se sedaj zbira smrdljiva gnojnica iz hiš in iz tamošnje usnjarije .
abc9	ne diši	ta sodrga	ravno prijetno	Da ta sodrga ne diši ravno prijetno , je očividno in vsakdo so lahko sam uveri .
abc9	ne diši	ta sodrga	ravno prijetno	Da ta sodrga ne diši ravno prijetno , je očividno in vsakdo so lahko sam uveri .
abc9	smradljive vonjave			Nesrečnici je gnojnica tekla v ušesa , usta in oči in komaj so jo umili , a neso jej mogli odstraniti smradljive vonjave , katere se je navzela .
abc10	vonjave		Prijetnosti|razne	— ( Prijetnosti in razne vonjave v S t r e I i š k i h ulicah .
abc10	vonjavo	gnoj	čudno	Konci vrta ob levej , na Pusto vi tesalnici , vozijo delavci smeti in mestni gnoj na velik kup , kateri se na pekočem soluci pari ter dan na dan s čudno vonjavo napolnjuje vso okolico .
abc10	vonjavo	gnoj	čudno	Konci vrta ob levej , na Pusto vi tesalnici , vozijo delavci smeti in mestni gnoj na velik kup , kateri se na pekočem soluci pari ter dan na dan s čudno vonjavo napolnjuje vso okolico .
