Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc2	zeliše	Drevo		Drevo , germ , žito , trava , zeliše , m ^ h ( mčh ) , plžsenj ( plžsnovina ) .
abc2	zeliša	cvetlice		S očmi vidim i ogledujem stvari božje : živali , drevje , germovje , zeliša , cvetlice .
abc2	diši|duh		lepo|dober	Nos razsodi , kaj lepo diši , kaj smerdi ; ali ima jžd dober duh .
abc2	diSijo	cvetlice	lepo	Neke cvetlice lepo diSijo , nektere pa omamljivo smerdijo .
abc2	diSijo	cvetlice	lepo	Neke cvetlice lepo diSijo , nektere pa omamljivo smerdijo .
abc2	voha|voh			Človek voha ; on ima voh .
abc2	duh|duh			Bog je duh ; tudi tvoja duša je duh .
abc2	duh		hudi	Zakaj se kače toliko bojimo ? Kača je bila že v posvetnem raju prekleta , ker je bil hudi duh kačino podobo na se vzel , da bi naše perve stariše in z njimi tudi nas nesrečne storil .
abc2	dišalo		Silno lepo	Silno lepo je v spomladi cvetelo in dišalo .
abc3	dišeča	lipe|gladke platane|melisa|materna dušica		Tu spet so stale sprelepe palme , koščate lipe in gladke platane , dišeča melisa in materna dušica .
abc3	dišeče	rože|divje rože|rože		Posebno rada je imela rože , imela je najraz1ihig e vrste , od navadne divje rože , ki raste v plotu in imá zeleno kot jabelka dišeče listje , do najlepše provansalske rože .
abc3	vonjale	rože		To niso rože od Romeove in Julijine rake ali od Valburgovega groba , akoravno bodo te rože vedno vonjale v pesmih .
abc3	duh	cvetlic|grmovja	prijetni	In stara vrba otresa svoje veje , velike kaplj e padajo od zelenega listja , kakor bi se drevo jokalo in vrabci so upragali : """" Zakaj se jokaš ? Saj je tukaj tako lepo , glej ! kako solnce sije , glej ! kako plavajo oblaci ! Ali ne sopeš prijetni duh cvetlic in grmovja ? Zakaj se joka , vrba ? """" In vrba jim je pravila od ajdine ošabnosti , od njene prevzetnosti in od kazni , M pride vselej za napuhom .
abc3	duh	cvetlic|grmovja	prijetni	In stara vrba otresa svoje veje , velike kaplj e padajo od zelenega listja , kakor bi se drevo jokalo in vrabci so upragali : """" Zakaj se jokaš ? Saj je tukaj tako lepo , glej ! kako solnce sije , glej ! kako plavajo oblaci ! Ali ne sopeš prijetni duh cvetlic in grmovja ? Zakaj se joka , vrba ? """" In vrba jim je pravila od ajdine ošabnosti , od njene prevzetnosti in od kazni , M pride vselej za napuhom .
abc3	dišale	cvetlic		„ Saj vidim in slišim ! ” mislila si je , , „ solnee me osija in gozd me ljubi ! O kako bogat o sera obdarovana ! """" V ograji je ras - do mnogo okornih gosposki h cvetlic ; menj ko so dišale , bolj so se bahale .
abc3	duh|puhtel			Toda duh , ki je puhtel iz nježnih peresee , bil je mnogo mo6neji , nego je navadno pri tej cvetlici .
abc3	smrdeče	mazilo		Ko je hudobna kraljica to videla , namazala je Elizo z orehovim sokom , da je bila vsa rujava , v lepi obraz ji je vmela smrdeče mazilo lepe laso je pustila , da so s .
abc3	dišalo	Zelenje	lepo	Zelenje je lepo dišalo a tice so se vsedale skor na njene rame .
abc3	dišalo	Zelenje	lepo	Zelenje je lepo dišalo a tice so se vsedale skor na njene rame .
abc3	dišeč	plot		Vsako poleno na gromadi se je vkoreninilo in pognalo veje , velik in visok dišeč plot je tu stal , poln rudečih rož , prav na vrhu se je zibala bela in svetla evetlica , M se je svetila kot zvezda .
abc3	dišale	šmarnice|vijolic	prijetno	Gozd je imel še svojo rujavo zelenkasto suknjo popek se tišči popka , pa šmarnice so že prijetno dišale , vijolic je bilo tudi že obilo , veternice in trobentice so klile — v vsaki travici je bil o življenje .
abc3	dišale	šmarnice|vijolic	prijetno	Gozd je imel še svojo rujavo zelenkasto suknjo popek se tišči popka , pa šmarnice so že prijetno dišale , vijolic je bilo tudi že obilo , veternice in trobentice so klile — v vsaki travici je bil o življenje .
abc3	puhti|duh		okrepčaven|Čist	Kakó čisto je vsako peresce , 72 iz vsaeega puhti okrepčaven duh ! Čist šumljal po pisanih kameneih in skozi zeleno bičevje .
abc3	duh|puhtel		Prijeten|sladek	Prijeten in sladek duh je puhtel iz deteljišča ; bučele so šumele okrog starega rotišča , ostrožnic e so se vile okoli altarja , ki se je lesketal , od dežja spran , v solnčnih žarkih , in tje je letela matica z rojem in je napravljala vosek in med .
