Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	diše		lože	V bolj poslednjih časih pa , od kar si je naša Dunajska presvitla cesarska hiša zmogla , Turk pa obnemogel , se je Slovenja od neizrečenih britkost odpočila , de lože diše , de se je tudi dobro gibati začela .
abc1	puhti	gaz		Tako tudi v žeplenih toplicah raztopljeni gaz iz njih puhti , in deleč okoli smerdi .
abc1	dišave		močno različne	Vse , kar koli spuhti iz živih in mertvili ljudi , žival in rastljin čez dan in ponoči , kar ni samo voda ; vse močno različne dišave ; vse kar pri gnjijenji , trohnjenji in gorenji se odločva ; ali ne plava vse to — raztopivši se — v zraku ? — Ko bi Terst , ko bi Dunaj pogoril , koliko sto tavžent ali milijonov centov lesa in druziga blaga bi se pri tem v gaze ali puhe spremenilo in v zraku raztopilo ? Blizo 200 gorečih gora štejejo na svetu , — koliko gazo v in puhov spahajo te le iz sebe od dneva do dneva ? koliko jih pride tacih iz podzemeljskih globočin in jam po navadnih odduških ? Kaj bomo pa še le od vode rekli ? Nar berže je je več v podnebnim zraku kot na zemlji .
abc1	duha	Čista voda		Čista voda je brez slaja in duha , je popolnama skozna , prime se ti persta , to je , ga zmoči , če se je z njim dotakneš .
abc1	ne diše	soli	Lugaste	Lugaste ter de soli nič ne diše , so lastniga , žgečiga in skli - jočiga slaja , in razjedljive ; višnjeve rastljinske sdke ober - nejo vse lugaste soli na zeleno , in rumene na rijavo ; v vodah se raztopijo ; z oljem in druzimi mastmi dajejo mjilo ali žajfo , s kremenam pa ali kresivnim kamnam stopljene dajo steklo ( glažovno ) .
abc1	ne diše	soli	Lugaste	Lugaste ter de soli nič ne diše , so lastniga , žgečiga in skli - jočiga slaja , in razjedljive ; višnjeve rastljinske sdke ober - nejo vse lugaste soli na zeleno , in rumene na rijavo ; v vodah se raztopijo ; z oljem in druzimi mastmi dajejo mjilo ali žajfo , s kremenam pa ali kresivnim kamnam stopljene dajo steklo ( glažovno ) .
abc1	dišavami	cvetlice	žlahnimi	Svoje s kemijskim duham navdane prijatle zdaj udano povabimo , nas , ko jim je všeč , v uni vert le prijazno spremiti ; tu jim pokažemo zaliga fanta , ki , peržvižgaje , prime našo pričo za lopato , in na gredi ali leni perst čversto obračaje , jo rahlja , in s tolikanj veči radostjo dela , ker velja to tudi v postrego njegove bolehne , zapušene matere in hrome sestrice ; — tam iz senčniga 43 germiča čutimo slavca , kteri svojiga življenja se veseli in ganljive pesmice neutrudama prepeva , de si jezičik do kervi oguli ; — sonce zazre milo spod tamniga oblaka , in čbelice po vertu letajo , in vsako cvetico serčno objemaje in kušovaje brenčijo , ko de bi kdo na strune brenkal ; — drevesa nanizane z nebrojno zaro - jenim sadjem vidno gibljejo poganjaje nove mladičice ; — - znane in neznane zeliša in cvetlice razveseljujejo oči s svojimi čudnimi podobami , z novimi lepotami , in nos z žlahnimi dišavami , ki iz njih puh te .
abc1	dišavami	cvetlice	žlahnimi	Svoje s kemijskim duham navdane prijatle zdaj udano povabimo , nas , ko jim je všeč , v uni vert le prijazno spremiti ; tu jim pokažemo zaliga fanta , ki , peržvižgaje , prime našo pričo za lopato , in na gredi ali leni perst čversto obračaje , jo rahlja , in s tolikanj veči radostjo dela , ker velja to tudi v postrego njegove bolehne , zapušene matere in hrome sestrice ; — tam iz senčniga 43 germiča čutimo slavca , kteri svojiga življenja se veseli in ganljive pesmice neutrudama prepeva , de si jezičik do kervi oguli ; — sonce zazre milo spod tamniga oblaka , in čbelice po vertu letajo , in vsako cvetico serčno objemaje in kušovaje brenčijo , ko de bi kdo na strune brenkal ; — drevesa nanizane z nebrojno zaro - jenim sadjem vidno gibljejo poganjaje nove mladičice ; — - znane in neznane zeliša in cvetlice razveseljujejo oči s svojimi čudnimi podobami , z novimi lepotami , in nos z žlahnimi dišavami , ki iz njih puh te .
abc1	zeliša	trave		' namreč zeliša , trave in druge rastljine ; po teh : červi , plavajoče , lazijoče in druge živali ; zadnjič za vsimi , kadar je bilo že vse napravljeno , je Bog človeka po svoji podobi , kakor svoje mojstrovsko delo vstvaril .
abc1	dišalo		zoperno	Človek ima na štirjaškim palcu ( Quadrat - zoll ) svoje kože gotovo 1000 potnih luknjic , koliko tavžent in tavžent jih mora imeti na celim životu ! Po takih luknjicah spuhti navadno iz človeka 4 do 5 funtov na dan ; ni ga ne tako čistiga tudi ne gosposkiga človeka , de bi v več dneh njegovo perilo , ki ga na golim životu nosi , se ne ogerdilo , zoperno dišalo ali smer - delo ; ali ni tudi to iz života po nevidnih luknjicah izlezlo ? V enaki primeri imamo tudi po vsi koži serkajoče luknjice , ako jih ravno ne vidimo ; kaj bi sicer pomagalo , če bi te omedlevca na - padla , te na sencih z jesiham spirati ? čimu bi človeka v raznih boleznih mazali , če bi njegova koža mazila ne serkala ? kako bi se v toplicah nova moč in zdravje zadobilo , ko bi život iz njih clo nič v se .
abc1	puhti	voda		Skozi kožo puhti iz telesa odslužena voda z drugo nesnago ali smetmi ; po koži — čeva so tudi koža — poteguje telo tudi ves živež na - se ; 2 .
abc1	razhladi		hudo	Če si gerlo hudo razhladi , se mu notri tvor naredi , ki bi ga utegnil zadušiti , ali pa se mu zalestijo in vnamejo vse gerlove gobice , de mu hota kašelj in zagerljenje cele tedne ali mesce nadlegovala , ali pa še huji bolezni napravila ; naj si pa pljuča razmrazi , ta bo še huji ; vnete , tedaj zvezane pljuča ne morejo več prosto dihati ; pri vsacim dihljeji bo čutil bolečine ; taka bolezin je sniert pred očmi ; — tudi s pušanjem se vselej ne pomaga ; če pride še 60 k temu černi prisad , bo naglo umeri ; če se mu pa pljuča vgnoje , jih bo v malo mescih izpljuval .
abc1	dišečih	cvetlic|sadja|mertuda	močno	Kjer navadno ležiš , nikoli kakih cvetlic , posebno ne spomladanjskih , ki iz čebulic rasejo , ne hrani , tudi sadja ne ali druzih močno dišečih reči , de od mertuda , to je , božjiga žla - ka ne pogineš .
abc1	dišečih	cvetlic|sadja|mertuda	močno	Kjer navadno ležiš , nikoli kakih cvetlic , posebno ne spomladanjskih , ki iz čebulic rasejo , ne hrani , tudi sadja ne ali druzih močno dišečih reči , de od mertuda , to je , božjiga žla - ka ne pogineš .
abc1	spuhti|smradljivimi|smradu			Ako stopiš v izbico in najdeš bolnika , ki je zavoljo pomanjkanja podane rutice vso steno na strani s pljučnim gnojem oplju - val ; nos ti oznani , de ni nič gnjusobe od njega odpravljene ; tam na strani vidiš kruh po peki , ki se še kadi ; vsa zabela , mesnina in lojene sveče se v stanici hranijo ; vmazano in smerdljivo perilo , ali obuvala cele družine se v kakim kotu valjajo , izba ni bila že osem dni ne podergnjena ne pometena ; ali ni to nesnaga ? ali ne gnjusoba ? Kaj zamore tukaj tvojo nemarnost , slepa in lena žena ! zgovoriti ? — V taki nesnagi in gnjusobi kruh , zabelo , in druge jedila hranovati , ali ni to čez vse zapopadke gnjusno ! Ra - zun tega , kar iz bolnika spuhti , je zrak v taki stanici z mnogimi smradljivimi in druzimi škodljivimi rečmi napolnjen ; bolnik mora , ko bi ne hotel , v takim smradu poginiti .
abc1	zeliša	žita|čivje|sadje		Tudi žita , so - čivje , sadje , mnoge zeliša in posebno mnogi rastljinski soki obstoje iz enacih reči , in zamorejo tedaj tudi človeka živiti .
abc1	duha|ne diši	slaja|vode	prijetniga	Vsi sladkorni ? cukrenf ) rastljinski šoki se dajo po vinovrenji pri primerjeni toploti v pijače spremeniti , ki so prijetniga duha in bolj rezniga ali zbodečiga slaja od vode , ktera nič ne diši .
abc1	duha|ne diši	slaja|vode	prijetniga	Vsi sladkorni ? cukrenf ) rastljinski šoki se dajo po vinovrenji pri primerjeni toploti v pijače spremeniti , ki so prijetniga duha in bolj rezniga ali zbodečiga slaja od vode , ktera nič ne diši .
abc1	duh	meso		Tu je med pametjo in mehkužnostjo borenje , večkrat hudo vojskovanje ; duh je sicer voljan , meso pa slabo , in človek se spodtakne , de še popred pade , kakor se mu zdi .
abc1	dišeče	redilo		Kdo bo izrekel število vsih tistih merzlic , vročnie in druzih bolezin , ki se iz tega zarajajo in zaplodujejo ? — Ali niso vse take treslice in vročnice očitno prizadevanje organov tega znebiti se , in iz sebe pahniti , kar so večidel po sprideni kervi nadležniga dobili ? Ali se ne narede pri tacih okolišinah večkrat bule ali tvori , v ktere se škodljivo iz celiga života zbera , de bi potem iz njih isteklo ? Če se pa taka bula ne da več zaceliti , in če po več iz nje izteka , kakor bi zamogel ti z živežem proti namestovati , ali sploh govoriti , če bi tudi brez kake bule od dne do dne zmirej po štiri lote menj teže imel , tako , de ti nobeno tudi ne nar bolj dišeče redilo zgubljene moči ne namesti in ne poverne , kam bo neki s teboj ? — Sušico , hiranje imaš , ki te bo čez nekej mescov spravilo ! — Tri četertine vsih vsakdanjih in navadnih bolezin pridejo iz želodca .
abc1	duh|duh		mertvaški	Sploh govoriti : pri vsih bolnikih , v kterih delj časa kaj gnjije , ali kteri , dokler je še duh v njih , narazen lezejo , in mertvaški duh od sebe dajajo , je nevarno , de bi se kaj ne vdobilo .
abc1	diše		osoljene	Živina in ljudje hrepene po soli ; mnoge jedila prav osoljene jim bolj diše , se jim bolj prilezejo , in vender čudna reč ! vse soli gredo iz človeka , .
abc1	duha		močniga	Veliko kasneje , kadar so se bili že ljudje zemlje poprijeli in vselili , so se bili drugi tudi močniga duha zmislili , živino k jaslim privezovati , de so jo k nar težjim delam vpregali , kakor se še dandanašnji god , de živina namesti človeka in njemu k pridu nar težji deia opravlja .
abc1	dišik	hruška		Kdo pove osi , čbeli ali muhi , ktera hruška na drevesu , in kteri grojzd — in na kteri terti je pervi zrel ? ali ne njih no ' s ali dišik ? — Volk zasledi clo od deleč merho , in vra - novi zasledijo že bolniga , zvernjeniga pa ne še cerknjeniga konja in ga obletajo .
abc1	dišala		zaduhlim	Kmetovavec , ki želi se zdrave živine razveseliti , naj jo redi z dobro in tečno klajo , in ne s prazno ali pusto slamo , ki zlo malo za nje rejo zda ; naj ji daja pogostama okoli leta soli lizati ; živini ne gre preveč oprašene piče pokladati , od kake povodnji vmazane , od dežja preveč sprane , ognjite , ali take , ki bi se bila na podu preveč ugrela , in po zaduhlim dišala .
abc1	zeliša	trave		Rež je pleme travne žlahte ; kar je od nje rečeniga , velja od vsih druzih trav ; vse zeliša in trave so malo pred ali ravno v cvetenji nar bolj sočne , to je , nar bolj polne gnjilčniga soka .
abc1	dišave|dišave		prijetne|redivne	V pravim času poko - šeno in lepo posušeno seno je polno prijetne in tudi redivne dišave ; ko se pa že posušeno zmoči , in znovič posuši , zgubi veliko take dišave ; kar tudi že to spričuje , de lepo zeleno farbo v ru - javo spremeni .
abc1	dišalo	dobro seno|slabo seno|puste slame	bolj	Tudi sama živina , akoravno v svojih počutkih nekoliko oglušena , vender dobro razloči bolj redivno od menj redivniga ; ni je mende živine ne , ki bi raji žita kakor nar boljiga sena ne jedia , in dobro seno ji bo bolj dišalo od slabiga , slabo seno pa tudi bolj od puste slame i .
abc1	dišalo	dobro seno|slabo seno|puste slame	bolj	Tudi sama živina , akoravno v svojih počutkih nekoliko oglušena , vender dobro razloči bolj redivno od menj redivniga ; ni je mende živine ne , ki bi raji žita kakor nar boljiga sena ne jedia , in dobro seno ji bo bolj dišalo od slabiga , slabo seno pa tudi bolj od puste slame i .
abc1	diši	Suha piča		Suha piča živini bolj diši , pa teže jo v želodcu prekuha , teže se vpodobuje ali vtelesuje , večje v blato gre , — in vender močno delavni živini gre le suhiga dajati ; — zrezano bo živina vselej lože pojedla .
abc1	ne diši	zelje|repa|koriin|ajdov|ovsen kruh		Še clo gosposki ljudje posebno na kmetih , od kterih bi se moglo misliti , de kaj več kakor kmet razume , so v tacih rečeh večkrat nemarni in terdoserčni , in svoje konje čez njih moč napenjajo , de se bahajo : de so se z njimi od tukaj do tukaj v toliko in toliko urah pripeljali ; če je pa pri tem en konj padel in si nogo zvinil , ali kak drugi presiljen in pregret pljučnico dobil , de ga mora h konjedercu poslati , s tem se pa nič več ne baha ! Tacih napak se vidi zlo veliko na cestah , posebno kodar kupčijsko blago na manjih vozeh in čez kake hribe prepeljujejo ; veliki vozniki , ki si hočejo kaj na cestah pridobiti , svoje konje ali žrebce dobro rede , in jim , kar je prav , nakladajo ; mali vozniki pa , kterim se toži delati , kterim zelje , repa , koriin , ajdov ali ovsen kruh doma ne diši , ki se zmetejo na ceste , in svoje žene in družino potuhnjensko sleparijo , de si bodo kaj zaslužili , in ki se ne vsedajo samo z velikimi vozniki k enaki mizi , ampak ki se hočejo še posebej z dobrim vinam nalivati , ali še clo cele noči v kerčmah igrati : taki nakladajo svoji živini od ene strani po pre - več , od druge pa jo predolgo vpreženo derže , in preslabo rede ; taka živina dobi , namest dobre klaje in ovsa , od jutra do večera , in od diieva do dneva pogostno ošlatanje z jeznim bičem na svoje gole kosti .
abc1	dišečim	mesu		Tako objuganje in razvezanje zložnih delov , ali z drugo besedo , gnjijenje gre kot blisk zmiram naprej ; to vidimo poleti pri dišečim mesu , ali v hudih vročinah pri mer - ličih .
abc1	duh		mastni|poseben	Druge laporje je našel Chaptal obstoječe iz 15 do 50 stotin ilovnine ; ko imajo veliko ilovnine v sebi , so nekoliko lojeni , mastni , vmazljivi , tudi imajo kakšenkrat / nek poseben duh ; take naj marni kmetovavec spe , ljuje na preveč apnjene , ali preveč pe - šene njive in senožeti ; to bo zlato delo .
