Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	diše	rožčarji ( Cîofemïpfel )|robčike	dobro	versto se štejejo rožčarji ( Cîofemïpfel ) , kteri nimajo velicih peškiš , ampak popolnama zrašene , okoli muhe imajo tanjke robčike in prav dobro diše ; nekteri imajo rudečkasto meso in rudeče žilice pod kožico , tode se dajo malo časa deržati .
abc1	diše	rožčarji ( Cîofemïpfel )|robčike	dobro	versto se štejejo rožčarji ( Cîofemïpfel ) , kteri nimajo velicih peškiš , ampak popolnama zrašene , okoli muhe imajo tanjke robčike in prav dobro diše ; nekteri imajo rudečkasto meso in rudeče žilice pod kožico , tode se dajo malo časa deržati .
abc1	ne diši			Notranje znamnja so pa : belo , rumenkasto , rudečkasto , mehko , masleno , terdo ali pusto meso , ktero je ali kisliga , rčzniga , sladkiga , slad - korniga , ali pa grenkljatiga pokusa , pa le malo ali clo nič ne diši .
abc1	dišč	hruške		versto se štejejo hruške , ki so sočnate in prav dobro dišč , ki jih ljudje pri mizi veliko obrajtajo , so po - sebniga dišavniga in cimetoviga pokusa ; niso zlo debele in pred mescam kozoperskam dozore .
abc1	diše|dišave	gvirčarce	dobro|pokusne	V drugi red se štejejo gvirčarce , ki so mnogoverstne podobe , dobro diše , so sočnate in imajo veliko pokusne dišave .
abc1	diše|dišave	gvirčarce	dobro|pokusne	V drugi red se štejejo gvirčarce , ki so mnogoverstne podobe , dobro diše , so sočnate in imajo veliko pokusne dišave .
abc1	diše|dišavniga	kutnarce		V Ilf « versto grejo kutnarce , ki so precej debele , dobriga sladkorniga pokusa in po začimbi diše , pa vender niso tako dišavniga pokusa , kakor poprejšnjih dveh verst , so koristne za kuho kakor tudi za mizo .
abc1	duh		prijeten	versto se štejejo jabelčnice , ki so večidel okrogle in srednje debelosti , kader zrele postanejo , imajo rumeno ali rumenkasto kožico , meso je kerhko , imajo prijeten duh in dober pokus .
abc1	dišeče		sočnato sladko|muškateljno	V pervi red se razdelč bergamote , ktere so okrogle ali plošnjate , imajo menj ali več rujavo kožico , kerpko , pa vender sočnato sladko - dišeče in muškateljno mesó .
abc3	smrdiš|dihur		grd	Slovenci so jaki , junaški možje , Od Jadre do unkraj Urala slovi ; : Oj ti pa od daleč smrdiš ko dihur , Ti grd , trdovraten nemem * .
abc3	smrdiš|dihur		grd	Slovenci za vero in Čara gorč , """" Za Slavo bi umrli , za Slavo živd : Oj ti pa od daleč smrdiš ko dihur , Ti grd , trdovraten nemčur .
abc3	smrdiš|dihur			Slovenci šovražnneov se ne boje , Pogumno jih tje čez mej6 zapodd : Oj ti pa od daleč smrdiš ko dihur , Ti grd , trdovraten nemčur .
abc3	smrdiš		grd	Slovenci za dom svoj prelivajo kri * Ta kn pa jim svobodo svete i * 6dl • Oj ti pa od daleč smrdiš ko dihur , Ti grd , trdovraten nemčur .
abc4	smrdiš|dihur		grd	Slovenci so jaki , junaški možje , Od Jadre do unkraj Urala slovi ; : Oj ti pa od daleč smrdiš ko dihur , Ti grd , trdovraten nemem * .
abc4	smrdiš|dihur		grd	Slovenci za vero in Čara gorč , """" Za Slavo bi umrli , za Slavo živd : Oj ti pa od daleč smrdiš ko dihur , Ti grd , trdovraten nemčur .
abc4	smrdiš|dihur			Slovenci šovražnneov se ne boje , Pogumno jih tje čez mej6 zapodd : Oj ti pa od daleč smrdiš ko dihur , Ti grd , trdovraten nemčur .
abc4	smrdiš		grd	Slovenci za dom svoj prelivajo kri * Ta kn pa jim svobodo svete i * 6dl • Oj ti pa od daleč smrdiš ko dihur , Ti grd , trdovraten nemčur .
abc5	diši|smrdi			Ali nam je le trohico , kaj takega prej Nemščina prinesla ? Naš narod je toraj v omiki in veljavi s slovenščino doma in indi zlo dalječ prišel , kar sicer vam brezvestnim nemškutarjem ni po volji , ker želite , da bi ljudstvo nevedno in neomikano ostalo , da bi se vi med njimi kakor zvezde svetili , si mastne službe med seboj delili in bi pred vami vse klobuke pod pazduho nosilo , čast in denar vam diši , zato vam slovenščina smrdi , vi nespokorni grešniki .
abc5	diši|smrdi	slovensko vino|slovenščina		Vi stari grešniki nemškutari ! vara slovensko vino kaj rado diši , samo slovenščina vam smrdi , ker je vaše srce polno napuha in sebičnosti .
abc5	Smrad|smrdeči	nos		Smrad iz nosa — smrdeči nos .
abc5	smrdi|smrdeči	( chlor - saueres kali )		— Če komu zlo iz nosa smrdi , mora zdravnik najprej nos na tanko preiskati , da se prepriča , ali ni morebiti kaka posebna huda bolezen v nosu , in če se nič zvunrednega ne najde , tedaj se smrdeči nos najlože zdravi s tim , da se večkrat na dan v njega potegne mlačne vode , ali pa , če sama voda nebi pomagala , da se v nos potegne ali šprica voda , v kteri se je raztajalo nekoliko klornega apna ( 1 del klornega apna na šest delov vode ) , ali voda s klorno - kiselim kaliom ( chlor - saueres kali ) in sicer se razdeli 1 del klorno - kiselega kalija v 30 delih vode .
abc5	Smrad|smrdeče			Smrad iz uha , smrdeče uho .
abc5	smrad|gnijejo|smrad			V uhu postane smrad , če v njem gnijejo kake tvarine , ktere so po naključju v uho prišle ; taki smrad se tedaj celo lahko odpravi , če se uho dobro z mlačno vodo izmije .
abc6	dišij	mirii|rože	balzamsko	Slovanska Beseda v Gradcu in čitalnica To minska ste po prijaz - ) nem telegramu pozdravljale slovesnost Vodnikovo , tudi naši bralci imajo spomin na to besedo jim prolog Vodniku na čast zloženi : ' - Ali poznate imé One dežele lepé , Da podamo Kj se nar a va pre mila V čudežih je prekosila ? Triglav kraljuje , orjaški vladar Kjer Ki hrani neskoncno mogočni svoj y Čar ; Kj stebri granitni krog njega stojé Vazali ponosni lepote světlé y Kj tiho počiva na črnem tam dnu ) i Najlepša in čista podoba mirii Jezéro , katerega resno okó Spodobno , slovesno nam slika nebo Kjer Kj Kj Kj Kj Kj praprot in vresi balzamsko dišij planinske tak zorno žarijo y rože y skala na skalo se strmo opira sreberne Save krasota izvira y > orel v oblake poskuša izlet raju podoben slovenski je svet Tam je dremala V san ] ah zibala O Nékdaj se deva lepá ; Tuja je bila Vendar premila , Kakor so zvezde nebá .
abc6	dišij	mirii|rože	balzamsko	Slovanska Beseda v Gradcu in čitalnica To minska ste po prijaz - ) nem telegramu pozdravljale slovesnost Vodnikovo , tudi naši bralci imajo spomin na to besedo jim prolog Vodniku na čast zloženi : ' - Ali poznate imé One dežele lepé , Da podamo Kj se nar a va pre mila V čudežih je prekosila ? Triglav kraljuje , orjaški vladar Kjer Ki hrani neskoncno mogočni svoj y Čar ; Kj stebri granitni krog njega stojé Vazali ponosni lepote světlé y Kj tiho počiva na črnem tam dnu ) i Najlepša in čista podoba mirii Jezéro , katerega resno okó Spodobno , slovesno nam slika nebo Kjer Kj Kj Kj Kj Kj praprot in vresi balzamsko dišij planinske tak zorno žarijo y rože y skala na skalo se strmo opira sreberne Save krasota izvira y > orel v oblake poskuša izlet raju podoben slovenski je svet Tam je dremala V san ] ah zibala O Nékdaj se deva lepá ; Tuja je bila Vendar premila , Kakor so zvezde nebá .
abc7	diši|dibro	kruh|hruške		, , Nó , Ančika """" rečejo mati , „ kako ti diši kruh in hruške ? """" „ Prav dibro , """" odgovori Ančika .
abc7	duhteči	zrak	čisti	Zatnenil sem svojo mokrotno in temno stanovanje s prostostjo , ter sem dihal čisti , duhteči zrak .
abc7	duhteči	zrak	čisti	Zatnenil sem svojo mokrotno in temno stanovanje s prostostjo , ter sem dihal čisti , duhteči zrak .
abc7	duha		neumerjočega	Ravno ta občutek vam kaže , da si niste pravega počitka izbrali , ter vam oznanuje , da imate neumerjočega duha v sebi , ki bi moral vedno s časom vred napredovati , to je , si lepih čednosti pridobivati , pa tudi za pravo omiko , umetnosti in znanosti skerbeti .
abc7	dišečem|duhu	Antonije ( Hyoscyamus niger )|tobaku	jako zopernem|zelo omotnem	Antonije ( Hyoscyamus niger ) se koj lehko spozna po teranobledej podobi in jako zopernem , nekako po tobaku dišečem , zelo omotnem duhu .
abc7	dišečem|duhu	Antonije ( Hyoscyamus niger )|tobaku	jako zopernem|zelo omotnem	Antonije ( Hyoscyamus niger ) se koj lehko spozna po teranobledej podobi in jako zopernem , nekako po tobaku dišečem , zelo omotnem duhu .
abc7	zelišče		zoperno smerdeče|jako omotno|strupeno	To zoperno smerdeče , jako omotno in strupeno zelišče raste po vsej Evropi , najraje po starem zidovji , grobljah , kraj potov , ob plotih in ograjah , pokopališčih in njivah ; cvetè meseca junija , julija in avgusta .
abc7	zelišča		strupenega	Ako človek povžije le nekoliko zernic od tega strupenega zelišča , kmalu dobi hudo vročino , gerlo se mu začne sušiti , začne bljuvati , glava mu postane težka , da jo komaj nosi , dremlje se mu , nemiren postaja , jezik se mu upira , da ne more govoriti , punčica v očesu se mu zdaljša , pred očmi se mu temni , trese in lomi ga po udih , bésen postane in začne blesti .
abc8	duha	olje	čisto|malo rumenkasto|brez	Dobro napravljeno olje je čisto , malo rumenkasto in brez duha .
abc8	duha	olje	čisto|malo rumenkasto|brez	Dobro napravljeno olje je čisto , malo rumenkasto in brez duha .
abc8	smrdi	navadno želvino olje		Toda navadno želvino olje več ali manj smrdi , ker se jajca ne izbirajo , ampak vse prek zmučkajo , tudi taka , v kterih so že mlade živalice .
abc8	zelišča		sočna|mlečna	Kornjača v hrani nij izbirčna , zadovoljna je z ka - koršnim zelenjem , najbolj v tek jej gredo sočna in mlečna zelišča .
abc8	duh	krokodilova jajca|meso	podoben	V Afi - iki domačini radi jedo krokodilova jajca in meso , akoravno ima neki poseben mošku ali pižmu podoben duh , ki Evropejcu pristudi vso to jed .
abc8	duh	krokodilova jajca|meso	podoben	V Afi - iki domačini radi jedo krokodilova jajca in meso , akoravno ima neki poseben mošku ali pižmu podoben duh , ki Evropejcu pristudi vso to jed .
abc8	dišeča	mast .		Se večo vrednost za te ljudi pa imajo štiri žleze , dve v ustih na spodnji čeljusti , dve pa na trebuhu , v katerih je neka po mošku dišeča mast .
abc8	dišeče	mazilo		Iz njih si narejajo ženske dišeče mazilo za lase ■ in za život .
abc8	dišečimi	mazili		Po smrti so jih pa balzamirali , to je : namazali jih z vsakovrstnimi dišečimi mazili ter jih potem hranili na posebnih za to odločenih mestih .
abc8	dišal		močno	Mladič je imel še mehke luske , torej se je še le pred nekoliko dnevi izvalil , ali vendar je že močno dišal po mošku .
abc8	diši|zavoha	belouška		Ob tem času belouška diši po česnu in takrat jo nos dostikrat prej zavoha , nego jo oko ugleda .
abc8	duh		Oster|neprijeten	Oster , neprijeten duh mu udari v nos .
abc8	duha|okusa			Zdaj vemo , da je strup neka prozorno rumenkasta ali zelenkasta tekočina brez vsega duha in skoro brez okusa .
abc8	smrad		posebno zopern	Ako jo draži , se zvije v svitek , vzdigne glavo , škrabeta z repom , jezno puha , grize togotno in daje neki posebno zopern smrad od sebe .
abc8	smrad	Šum	gnjusen|neznosen	Šum je bil še veči , ker so tudi njih luskava trupla sršela po pesku , gnjusen in neznosen je bil pa smrad .
abc8	smrad	Šum	gnjusen|neznosen	Šum je bil še veči , ker so tudi njih luskava trupla sršela po pesku , gnjusen in neznosen je bil pa smrad .
abc8	smrdele	Rane	strahovito	Rane so tako strahovito smrdele , da skoro nihče od smrada nij mogel blizu .
abc8	smrdele	Rane	strahovito	Rane so tako strahovito smrdele , da skoro nihče od smrada nij mogel blizu .
abc9	smrdljivec|smrdljivi	črna zel|verb|nigrum|salicaria|polomonium caeruleum|pijavčno|zelje|lysimacbia numularia|smolniček|jagoda|češnja|belladona|kosmati vrbovec — epilodium hirsutum|korenj — conium maculatum ( mana )|davcus carota		hapsus ( vosek , obnožje , medli le malo ) ; - črna zel — verb , nigrum ( med in vosek ) ; zvinjak ali zviti koren — lythrum salicaria ( med ) ; kačji jezik — polomonium caeruleum ( med ) ; pijavčno ali vinarsko zelje — lysimacbia numularia ( vosek ) ; smolniček , smolni nagel — lychnis vis - caria ( vosek ) ; slak plotni — convulvulus sepem ( med in obnožje ) ; volčja jagoda , ali češnja — atropa belladona ( med ) ; kosmati vrbovec — epilodium hirsutum ( obnožje , medu le malo ) ; smrdljivec , ali smrdljivi korenj — conium maculatum ( mana ) ; korenj — davcus carota ( med ) ; razni kim , kimel — nigella arvensis et sativa ( med ) ; matrna .
abc9	zelišče|dišeča	plušec — portulaca oleracea|pasje|— solanum nigrum|resedica — reseda odorata		Na vrtu : plušec — portulaca oleracea ( med ) ; pasje zelišče — solanum nigrum ( med ) ; dišeča resedica — reseda odorata ( med ) ; mäk — papaver somniferum ( obnožje ) ; lučnjik — verbascum thapsiforme ( med ) ; dinja — cucumis melo ( med ) ; glavinec rudeči — scabiosa atropurpurea ( med ) ; raznovrstna slezina , popel malva alcea etc .
abc9	smrdljivo|smrad|smrad		silno|hud	Tu odmrje že bolj zrela zalega , ter se spremeni v neko silno smrdljivo , vlecljivo gnjilobo , ktera panj okuži tako , da hud smrad v nos bode , kadar se panj odpre ; dostikrat se čuti ta smrad že tudi pri žrelicu .
abc9	Smrdljivega duha			Smrdljivega duha navzete čebele tudi zdrave okužijo , kamor koli pridejo .
abc10	puhti|smrad	spridenih jajcih	hud	Pokrovček pri zadelani zalegi vpade , ter se naredi v sredi luknjica ko knofiična glavica , iz ktere puhti hud smrad , kakor po gnjilih , spridenih jajcih .
abc10	puhti|smrad	spridenih jajcih	hud	Pokrovček pri zadelani zalegi vpade , ter se naredi v sredi luknjica ko knofiična glavica , iz ktere puhti hud smrad , kakor po gnjilih , spridenih jajcih .
abc10	smrad	plesniva gnjiloba		Dokler se plesniva gnjiloba po panji ne razširja , delajo in letajo čebele po navadi ; kedar se pa gnjiloba bolj razširja — kar nam že smrad iz panja spričuje — tadaj čebele nehajo delati , klavrne zapuščajo sprideno satovje in le še zdravega oblegajo ter se v gruče stiskajo .
abc11	dišeča	bela detelja		dišeča in bela detelja ; 2 .
abc11	zelišče	pasje		pasje zelišče , 30 .
abc11	dišeča	vrtni mak|resedica		vrtni mak , 69 , dišeča resedica , 70 .
abc12	smrdljiva	voda		Ako je kedo do grla v blatu , ako mu smrdljiva voda v vodnjak teče , in ako se ti , dragi okoličan , še večje krivice v sanitarnih zadevah gode , in ako je pet kljuset padlo za hišo ; ne hodi na magistrat zdravstvene komisije klicat , kajti , če tudi imaš vso pravico , plačati moraš gospodom , ki hodijo pri - gledavat naznanjene stvari , pot in takse .
abc12	smrdljiva	voda		Pred nekaj leti je dalo narediti me stno starašinstvo po cesti nad vodnjakom vodotok ( canal ) , v kateri se zliva vsa nesnaga iz pohištev in hlevov nad cesto , pa bil je tako slabo vrejen , da pušča in smrdljiva voda teče iž njega v Speharjev vodnjak .
abc12	smrdela|smrdljiva	voda		Ko je po vsacem dežju voda smrdela , dokler se ni polegla v dno smrdljiva zmes , in se ni inogla za pijačo in kuhinjo rabiti , šel je pisatelj teh vrstic magistratu naznanit stvar in prosit preiskave , da se na cesti vodotok popravi .
abc12	smrdljiva	kalna voda		Strokovnjaška komisija je prišla , ter konstatirala kij uhu vsem dokazom , da smrdljiva kalna voda izvira iz srede hriba izpod zemeljskih skladov .
abc12	dišeča	voda	kolonjska	Skoda , da ta komisija nij našla , da teče v Speharjevi vodnjak kolonjska dišeča voda iz hriba .
abc12	dišeča	voda	kolonjska	Skoda , da ta komisija nij našla , da teče v Speharjevi vodnjak kolonjska dišeča voda iz hriba .
abc13	ne diši	jed		Če ta bolezen počasno pritiska , tedaj opazujemo , da se ži ^ al stresa , posebno na zadnjem delu trupla , je topa , se trudno giblje , zadnji del omahuje , žila naglo bije , srce se od za5etka 7e5jidel ne 6uti , potem pa mo5no tolSe , sapa je bolj hitra , gobec suh in 7ro5 , 7e5krat dobi 5rnkaatib liš , jed ne diši , blato gre spr ^ a malokedaj od nje in je trdo , subo poznej driskasto , sca ^ nica je kalna , ruja ^ a in gie redko od ži ^ ine .
abc13	zelišč		strupenih	Pri 87injah je te bolezni goto ^ o tndi kri ^ a slaba poletna hrana , pripravljena iz razne skubane ali poparjene ali cel6 7ele zelenja ^ e , ki utegne pogosto tudi strupenih zelišč primešanib imeti .
abc13	smrdi	guano	tako neprijetno	7rh tega pa še ne smrdi tako neprijetno , kakor guano .
abc13	smrdi	guano	tako neprijetno	7rh tega pa še ne smrdi tako neprijetno , kakor guano .
abc21	kalija|dušeča	gnojiva		Opomniti je še , da imajo ta umetna gnojiva tudi nekoliko kalija in dušeča , kar njih vrednost še mnogo poveča .
abc21	smrdeče	blato	kislo	Koj ko se pokaže driska ter se od teleta loči kislo smrdeče blato se mu da zavžiti 1 / s kamiličnega čaja zmešanega z 1 gramom salicilne kisline in 1 gramom taniua .
abc21	smrdeče	blato	kislo	Koj ko se pokaže driska ter se od teleta loči kislo smrdeče blato se mu da zavžiti 1 / s kamiličnega čaja zmešanega z 1 gramom salicilne kisline in 1 gramom taniua .
