Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	zeli	trava|germovje|drevje		Dal je , da je po suhem rastla trava , zeli , germovje , drevje in mnogo rastlin .
abc1	duh		cist	Zakaj pa Boga ne vidimo ? Ker Bog trupla nima ; Bog je cist duh .
abc1	duh		hudi	Kača , hudi duh , je Evo zapeljala , Eva pa Adama , da sta prepovedani sad jedla .
abc1	ne diši|ne diši	ta jed		Mati ga pogledajo rekoč : „ Petrek ! kaj ti ta jed ne diši ? Nisi delal , kakor mi ; za to ti ne diši jesti .
abc1	dišeče|smradljive|duh	cvetice|klinčki|rožicam	ljubše|žlahtni	Otroci ! ktere cvetice so vam ljubše , dišeče ali smradljive ? — Za kaj so vam pisani klinčki * ) in bebmideče vertnice * * } ljubše od nedišečih solnčnic ? — Deca ! kar je rožicam žlahtni duh , to je človeku poštenje .
abc1	dišeče|smradljive|duh	cvetice|klinčki|rožicam	ljubše|žlahtni	Otroci ! ktere cvetice so vam ljubše , dišeče ali smradljive ? — Za kaj so vam pisani klinčki * ) in bebmideče vertnice * * } ljubše od nedišečih solnčnic ? — Deca ! kar je rožicam žlahtni duh , to je človeku poštenje .
abc1	duha		hudega	"""" Po tem so vsi lažnjivci in lažnjivke otroci hudega duha .
abc1	dišala	jed		Za to je bil vesel in zdrav , vsaka jed mu je dišala , ter si je lepo žvižgal in pel .
abc1	duha		gerdega	Pogosto se mu je sanjalo , da je gerdega duha vidil .
abc1	duh		dober	Zveličani v nebesih ne želijo nazaj priti ; tudi dober duh ne straši , in nam hudega ne želi .
abc1	diše	Lizika		Lizika komaj od straha diše .
abc1	duh|duha		Dober|hudega	Dober duh narn ne stori hudega , hudega duha se nam pa ni treba bati .
abc1	dišečimi	rožicami		* Pač je lepo med zelenjem , med dišečimi rožicami delo imeti .
abc1	diši	večerja		Po gosto so oče otroke učili , da večerja človeku tisfikrat naj bolj diši , kadar je po dnevu kaj dobrega storil ; in pa , da človek nikoli mehkeje ne spi , kakor kadar ga dobra vest hvali .
abc1	ne diši			Kar ti ne diši , pa pusti .
abc1	dišava		draga	Snaga v prebivališu , v noši in živežu je zdravju draga dišava , in pa prav dober kup .
abc2	diši	vijolica	lepo	Po vejicah lički žvergolijo , vijolica tako lepo diši in prijazno gleda na druge cvetlice , ktere ziblje spomladria sapa .
abc2	diši	vijolica	lepo	Po vejicah lički žvergolijo , vijolica tako lepo diši in prijazno gleda na druge cvetlice , ktere ziblje spomladria sapa .
abc2	dišečega	mazila		Na potu se mu pridruži njegov prijatel Nikodem , ki je bil tudi Jezusov skriven učenec in je prinesel dišečega mazila , da bi presveto truplo mazilil .
abc2	dišečih	mazil		Poglejmo spet na Jožefa in Nikodema ! Ni se jima denarja škoda zdelo , da sla kupila dišečih mazil in druzih potrebnih reči za pogreb .
abc2	smradljivega	gnoja	poln	O koliko nečast pa stori človek Jezusu , če ga sprejme v smetno , z grehi umazano serce ! O kristjani ! ' to ni nov grob , to je umazan okužen grob , poln smradljivega gnoja in gnjilobe .
abc2	smradljivega	gnoja	poln	O koliko nečast pa stori človek Jezusu , če ga sprejme v smetno , z grehi umazano serce ! O kristjani ! ' to ni nov grob , to je umazan okužen grob , poln smradljivega gnoja in gnjilobe .
abc3	vonjavo	gnojišče		„ Predmestje """" pa ima še to posebnost , da je skoro pred vsako hišo dvor ali marveč gnojišče , ki zlasti ob gorkem vremenu nepopiaijivo vonjavo s sebe spušča .
abc3	dišal	zrak		Bil je smajin dan , zrak dišal po kozlih , prešičih , govedi in še po marsičem .
abc3	duh		prijeten	Ko me po večerji pelje gospod župnik v sobo meni odločeno , me prijeten duh skoro omami ; v kotu na tleh je namreč kup lepih jabelk — sadja , kakoršnega na vsem potu nisem nikjer videl .
abc3	duh		nemčurski	Skoda , da mi je ta krasni razgled zopet kalila misel , da po onih krajih vlada nemčurski duh ; župani , bivši , , ko - proli """" , ki se s svojimi par besedami popačene nemščine vsakemu bahajo , grajščinski oskrbniki , učitelji veter - njaki in enaki nerodni ljudje .
abc3	duh	„ Zelenca """"		Bilo mi je , kakor da bi duh „ Zelenca """" s korobačem za mano pokal .
abc3	vonjavami	dimom	raznovrstnimi	) Na prvi postaji proti Zidanemu mostu se voz hipoma napolni z dimom in raznovrstnimi vonjavami .
abc3	vonjavami	dimom	raznovrstnimi	) Na prvi postaji proti Zidanemu mostu se voz hipoma napolni z dimom in raznovrstnimi vonjavami .
abc3	smrad	dimu		Miloval sem gospico , ki je v takem dimu sedela in se mi zahvalila , da sem oštel nekega starega iovca , ki je g svojim duhanom tak smrad v vozi delal , da bi ž njim lahko šurke preganjal .
abc3	duha|smrdel	tobak		Je li res po teh krajih ves ženski rod , mladi in stari , ki nosi kaj več ko kmetiško krilo , že tako navdan nemčurskega duha ? Prav žal mi je , da sem zavoljo nosu te gospice , kateri je slovenski jezik morda še bolj smrdel , kakor lovcev tobak , starčku tako na nogo stopil .
abc4	diši		zoperno	O zatraceni ! kde je moj klobuk ? ja - Splošno avstrijski Nemci ( od družili ncSemo govoriti ) nermjo srca do Slovanov , vse jim je zoperno , kar po Slovanih diši , očitajo nam , da smo neizobraženi , suroveži iu Bog vedi , kakove priimke nam še dajol S pokloni ničesar ne dosežemo ; zahtevati moraino tedaj pri vsakej priliki , strogo in mnogo , da se natn vsaj kaj malega da .
abc4	duha|sluha			O pevskem zboru v tukajŠnjej čitalnici ni duha ni sluha .
abc5	zavohajo|smrad			Do prčj - ga dola so kedaj gonili in paševali tudi konje iz lipenskega zavoda , pa ovčarji so bili budi , iu ko je enkrat jeden po uhiii dobil , zmafičflval , se je nad kobilurji : zakolje « capa » ( prča - kozla ) ter potrosi meso okoli prčjega dola , a pastuhi ( žrebci ) , ko zavohajo oni smrad , / .
abc5	diši		jako	ki po mojem menenju , po dozdevkih i na - glasovanji jako diši po slaboznanem » Čndru « , V omenjenpj okrožnici se zahteva , da vsak Šolski poročevalec , ali vodja nad honorem « naznani pismeno koinpctentnej strani , koliko zem - Ij - pisnih pripomočkov ima vs .
abc5	smrdljivemu	žganju		Bol | Se je te laj , tla se dobro vino pij * enkrat na teden , nero zdravju iu pameti zelo škodljivo žganje vsak dan ; to se ve , da mera mora tudi pri vinu biti , i da pijanosti ne zagovarjamo , ampak vsa - cega svarimo , naj po pameti uživa božjo kapljico , smrdljivemu žganju , ki mu drob Žge i zgodnjo jamo koplje , pa naj za vselej slovo di .
abc6	duh		neprijazni	Ali morejo današnja lahko - mišljenost , plitva izobraženost in verskemu prepričanju neprijazni duh vzgajati boljše junake , nego je bil naš junak ? Ne , ne ! Narod slovenski pričakuje in potrebuje drugačnih junakov .
abc6	Smrad puhti			Ej , niso se izrodili , niso ! Smrad puhti od vseh stranij , ni čuda : v raznih temnih vežah in nizkih prodajalnicah je naložene toliko stare šare , da je joj .
