Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	ne diši	reč		Brez njih nobena reč ne diši .
abc1	diši		dobro	Počivaje pobirata kaj po tleli , ka - kor de bi s tem slehern hotel svojimu nasprotniku rêci : Glej , kako dobro mi še v bitvi jesti diši .
abc1	dišečo	vinsko kapljico		V gojzdih stanujejo rudokopači , fužinarji in mnogi železnikarji , ki zlo radi železnino za žito ali njim zlo dišečo vinsko kapljico dajo .
abc1	vohal	ovčjaka		Na Slovenskim se je bilo mende njega dni pripetilo , de je ponoči lačni volk sem ter tje okoli ovčjaka vohal , kje bi va - nj prišel .
abc1	dihti	jelena|sari		Ropar je , ter dihti po živalskim mesu ; jelena , serno , ovco , kozo , tudi konja ali kravo s tacami sprednjih nog pobije in razme - sari .
abc1	diši	meso|salo		Vse kar je na medvedu , se v prid oberne , meso diši skoraj , kakor govedina , in tudi salo je koristno .
abc1	dišeče zeliša	koreninice|listje|berslje	močno	Živež te čudne živali so : močno dišeče zeliša , mnoge koreninice , listje in berslje .
abc1	dišeče zeliša	koreninice|listje|berslje	močno	Živež te čudne živali so : močno dišeče zeliša , mnoge koreninice , listje in berslje .
abc1	dišeče		močno	Divji kozel obira poleti naj rajši močno dišeče ze - liša , po zimi pa v sili tudi mahovje pretepa in je .
abc1	dišala|duha		težko	Viditi je skorej , kakor de bi zver sama čutila , de med bolj blage oblike in razmerepoznejiga sveta več ne gre ; tako ima njeno meso le za Hotentote še slast , kakoršna bi evropejskim ustam težko dišala ; saj neki potnik še duha ni mogel prenesti , ko je memo šotora šel , v kterim so Hotentoti povodniga konja jedli .
abc1	dise		Prijetno	ebe , 8t0J ' J ° Violce lepe , V senco se skrije , Prav žlahtno cvetijo Ko solnce gorko Prijetno dise .
abc1	duh	hruški		Čez nekoliko začne proti kmetu : „ „ Aha , zdaj se je nekaj premaknulo , — še bolj , — zdaj se vzdi - guje zaklad , — kako duh na hruški miga ! Vsaki čas se bo zemlja razpočila .
abc1	dišečimi	stvarmi|bižmam	zlo	Če so se jim ušesa zalepile , ali llafote s iirnežein prevlekle , ali pred nosnice gobice z zlo dišečimi stvarmi , s bižmam ali kafro privezale , jih to tudi ni nič v letanji zaderževalo .
abc1	dišečimi	stvarmi|bižmam	zlo	Če so se jim ušesa zalepile , ali llafote s iirnežein prevlekle , ali pred nosnice gobice z zlo dišečimi stvarmi , s bižmam ali kafro privezale , jih to tudi ni nič v letanji zaderževalo .
abc1	dišala	Žirafja pečenka|meso	posebno lepo|prijetno	Žirafja pečenka je posebno lepo in prijetno dišala ; meso je bilo lepo belo , telečjimu najbolj podobno .
abc1	dišala	Žirafja pečenka|meso	posebno lepo|prijetno	Žirafja pečenka je posebno lepo in prijetno dišala ; meso je bilo lepo belo , telečjimu najbolj podobno .
abc1	dišava	Duje	Blaga	Blaga dišava Duje povsod , Potok po tali Vsa se narava Zemlji sumlja , Sincja naprot .
abc1	dišava	Duje	Blaga	Blaga dišava Duje povsod , Potok po tali Vsa se narava Zemlji sumlja , Sincja naprot .
abc1	dišeče	vijola|Rože|Cvetje		Dokler bleskeče Mileni čas , Modra vijola , Rože dišeče Cvetje lep « } , Pletimo v las ! 66 .
abc1	diši	kurje meso|kerv		Po poti že sline cedi , ker ji diši kurje meso in kerv .
abc1	duhti|vonjave	cvetka|travica	sladke prijetne	Izpari se gostejše vzdigajo , vsaka cvetka , vsaka travica duhti — cela stepa razstilja svoje sladke prijetne vonjave .
abc1	duhti|vonjave	cvetka|travica	sladke prijetne	Izpari se gostejše vzdigajo , vsaka cvetka , vsaka travica duhti — cela stepa razstilja svoje sladke prijetne vonjave .
abc1	dišave|vonja|dišeče	cvetlice|cvetlice		Z rivcam vzdigne dva centa , objemši človeka ga verže visoko , ali več sežnjev delječ ; z rivcam tudi dišave in cvetlice vonja — edini prikazik per živalih — nar lepši dišeče cvetlice terže , vozle odvezuje , overtivši ključ , vrata odpira , nar manjši denar ali mervo kruha na tleh pobere , zamaške iz flaš poteguje i .
abc1	diši|dišeč	meso|bivola|rivec|od medvedove tace	bolje	Od mertviga slona zobe in kožo k pridu pripravijo ; nektere ljudstva tudi njegovo meso jedo , pravijo , de diši kot od bivola ; rivec je bogatim slatkoustnikam bolje dišeč od medvedove tace , in neki gospod Levaillant imenuje njegove pečene kosti kraljevo jed .
abc1	diši|dišeč	meso|bivola|rivec|od medvedove tace	bolje	Od mertviga slona zobe in kožo k pridu pripravijo ; nektere ljudstva tudi njegovo meso jedo , pravijo , de diši kot od bivola ; rivec je bogatim slatkoustnikam bolje dišeč od medvedove tace , in neki gospod Levaillant imenuje njegove pečene kosti kraljevo jed .
abc1	dišečih	rožic		) V prijazni ravnici sred rožic dišečih Pod belim snežnikam krog svojga verta Je v dneva jesenskim ob sončnim zahoda Prevzetno šetala Skopulja gospa .
abc2	dišati	zelenjad		Kadar jo mislijo zavžiti , jo nalijejo z vodo , in jo pusté v merzli vodi kakih 6 — 10 ur , ali pa v gorki 4 — 6 ur , in se napne , da dobi spet poprejšno podobo in debelost , in , postavimo , zelnata glava napolne ekledo , in začne dišati vsaka zelenjad po svoji lastnosti .
abc2	duha	Sajevec	okusa|hu|dega	Sajevec je zginljiva reč žerečega okusa in hu - dega duha , ki ga je v kuhinskem dimu nekoliko , in ima moč beljačec v mesu stajati , kar storí , da se razdjavni moči kislica lože brani .
abc2	duha	Sajevec	okusa|hu|dega	Sajevec je zginljiva reč žerečega okusa in hu - dega duha , ki ga je v kuhinskem dimu nekoliko , in ima moč beljačec v mesu stajati , kar storí , da se razdjavni moči kislica lože brani .
abc2	okus|duh			Kadar hočejo tako mleko vžiti mu pridenejo na en del mleka poldrugi del vode , da se razpusti , in tako mleko ima okus in duh kakor presno mleko , in se pri vrenji peni , kakor presno .
abc2	dišati		dobro	Dalje stojí : „ lepo disati """" = zwolriechen , „ dobro dišati """" rz wolschmecken .
abc2	dišalo		jako	Zakuri si drva pak se rezkuraži pak skoči v ogenj , i onda je tam zgorel ; ali srce je ostalo čisto celo , i ona je jako dišalo .
abc2	dišala	dimo		Gda su došli dimo , zvesto Reziko ter ji tako sljo narediti po sreči , ktero je V A _ « i i « * « V A • i i » i V i • i r JT • i ii i i v otec i mati mu dojdu kočiji da ga budu vun zeli iz kocij V • • 1 « V • Oni odpr kocij a vuk vun skoči , a to je bila ona roza koja mu je vu sumi dišala ; i tak se je izpunilo kaj su mu sudile Sujenice M .
abc3	duh		silni	Ta silni duh sedanjega ovenske ; on tudi , narodnega raz - ted Naj gré pa zatoženec nazaj v zápor in čez kakih S » v spet na izpraševanje , o koliko misel je med tem ena misel přežene dru ^ o iz spomina bi in kliče na polje narodne omike , ru oštro nas opominja in svari , da ne bi nemarno za časom uradnik imel v pozabljenost , le tù in tam je še kak ostanek .
abc3	duha		mirnega	vlade , nekoliko dni mirnega duha , je začel spet vojsko za Osko .
