Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	gnile|gnila			pa s ' perviga pred keusheham , kader neftoji prevezh koinov pofebnu resanih inu drugih mehke shebke forte v ' eni sa fhtivihi premejheni faparni , fmerdlivi nezhi - fti inu tamni fhtali ; kader fe koini prevezh nepogri - najo , ne debeljo ; kader fe vfe arznije sa put , vfa melika inu topla kerma , vfe mittelne pred bolesnijo varvat , vuf prah sa bisgauke , koker ga napol - arzati perporozhijo ; vufa nepotrebna derfa Inu pufhanje , zhe ni od eniga saltopniga shvinfkiga osdraunika fvet - vanu blu ; vufe gnile inu parlteniga plavotja poune pafhe , gnila voda , en dougu prebivanje v ' mokroti per , vrozhimu inu merslimu uremenu , i .
abc2	Vonjala|dišave|poduhal	rožo		Cvel je vsacih pet let , in imel je vselej eno samo rožo ; ampak to je bila roža to ! Vonjala je , kakor vse dišave ; in kdor je poduhal jo , naglo je pozabil žalosti in skerbi .
abc2	aromatičnega okusa		suhe|kerhke|grenkljatega	Jedra suhe , kerhke , temnorujave , grenkljatega pa aromatičnega okusa , pokupijo tcrgovci od pridelavcov ter zakladajo ž njimi tako imenovane 115 Gokolalne tovarne .
abc3	ne diší	miš		Tudi sicer potřebuje malo živeža iu ko je pa pri takem početji mora vendar vsakemu poterpez - miš pojužinal , mu več dni nič ne diší .
abc3	dišijo	misi	najbolj	Gadu najbolj dišijo misi , m spominjani se , aa sem , • « • da ko sem še v sami srajci hodil , enkrat , ko sem z materjo šel pa ni mogoče izrezali rane iu je izserkati , naj se saj pod - veže , kolikor je mogoče terdo , iu položi naj se kos živega oglja na - njo in potem kaj , kar razjeda .
abc3	dišijo	misi	najbolj	Gadu najbolj dišijo misi , m spominjani se , aa sem , • « • da ko sem še v sami srajci hodil , enkrat , ko sem z materjo šel pa ni mogoče izrezali rane iu je izserkati , naj se saj pod - veže , kolikor je mogoče terdo , iu položi naj se kos živega oglja na - njo in potem kaj , kar razjeda .
abc3	zavoham	dim	zadušljiv	Naenkrat zavoham neki zadušljiv dim ; hitro okoli sebe pošlatam , pa peč bolj merzlo ko toplo ošlatam .
abc3	zavoham	dim	zadušljiv	Naenkrat zavoham neki zadušljiv dim ; hitro okoli sebe pošlatam , pa peč bolj merzlo ko toplo ošlatam .
abc3	zelišč	( Galanthus nivalis )		( Galanthus nivalis ) najdel , danes pa veris ) in plučavnice ( Hepatica triloba ) , zelišč sem najdel , pa Ie na pol cvetečih .
abc4	duh	meso	čuden	Enkrat so morali prenočiti v neki kmečki kolibi , ki je bila sostavljena iz samih ži - valskih kosti , kterih se je še meso deržalo in čuden duh dajalo .
abc4	duh	meso	čuden	Enkrat so morali prenočiti v neki kmečki kolibi , ki je bila sostavljena iz samih ži - valskih kosti , kterih se je še meso deržalo in čuden duh dajalo .
abc4	duh		zoperni	Više verste so , djal bi , tisti popki na steblu svobodnega zidarstva , ki po malem začnč pokati , in svoj zoperni duh razširjati , iz kterih se pozneje razvije pravo in popolnoma cvetje .
abc5	duh		vojni	Potem pa naj pripravljanj za obrambo ne sprejemu v jask organizator , ampak razumen poli ti kar ; potem naj se ne širi in uceplja vojni duh med prebivalstvom , ampak v merodajnib krogih naj se širi in UCeplja ter ucepi prepričanje , da moč države in dinastijo slabo sloni na bajonetih , ampak da so jej le ljubezen in žrtvoljubnost narodov dostojna podpora .
abc5	diši	vijolica		Naj mi lepši Hpol no zameri , da ga tako slabo sodim ; niso vse enake , je že še kje kaka vijolica , ktera na skrivnem cvete in diši , a redke so take in zuanino , čedalje manj jih je .
abc5	ne diši	jnic	slabo	lova , za obvarovanje in zboljšanje it ^ jfZ ' Cachou arom atisu za to , da ne diši slabo jnic .
abc5	ne diši	jnic	slabo	lova , za obvarovanje in zboljšanje it ^ jfZ ' Cachou arom atisu za to , da ne diši slabo jnic .
abc5	duh		neprijetni	Vsakikrat kader se hočo tu pri - 1 poinoček rabiti , vzamo in zveči so ona kroglica f pila ) , j in neprijetni duh je zginil .
abc5	vonjava	robce|perilo		2J ^ T """" Kss - honi | uot , jako ti ' > a vonjava za robce in perilo sploh .
abc5	vonjavo	pečatni vosek		Najfineji pečatni vosek z vonjavo , rudeč po kr .
abc6	vzduhu|navdihuje		čistemu planinskemu|sovnemu|jako ugodno	Leveč je lehek in spreten v zlaganji verzov in rim ; jegove pesmi imajo nekaj veselega in prijaznega v sobi , kar nas nalik čistemu planinskemu in le - sovnemu vzduhu jako ugodno navdihuje ; kar nam Lovec pripoveduje in zagotavlja , je vse prirodno in Iju - + ) i njen in o tem , da piemnogo mladine ni naročnine plačalo .
abc6	duh		domoljuben	— Sploh se med ujetimi vojaki pokazuje jako domoljuben duh in Prusi , ki so mislili s temi ljudmi Napoleona nazaj na prestol tirati , spoznavajo , da so se motili .
abc6	ne diši	tobaka	slabo	a ^ jfr """" C a eho u a romat is Š za to , da ne diši slabo iz ust po puhanji tobaka .
abc6	ne diši	tobaka	slabo	a ^ jfr """" C a eho u a romat is Š za to , da ne diši slabo iz ust po puhanji tobaka .
abc6	duh	ustna	Aromatična|neprijetni	Aromatična ustna in neprijetni duh je zginil .
abc6	duh	ustna	Aromatična|neprijetni	Aromatična ustna in neprijetni duh je zginil .
abc6	smrdi	ust		j zobje bole , gnjijo , ali i / , ust smrdi .
abc6	vonjava	Est - houqnet|za robce iu	fina	Pristno ( pravo ) olje iz t u r i n o v i b je - ijs ^ * Est - houqnet , iako fina vonjava za robce iu ter napravljeno .
abc6	vonjava	Est - houqnet|za robce iu	fina	Pristno ( pravo ) olje iz t u r i n o v i b je - ijs ^ * Est - houqnet , iako fina vonjava za robce iu ter napravljeno .
abc6	vonjavo	Naiiitieji pečatni vosek		Naiiitieji pečatni vosek z vonjavo , miiI > - ć pO kr .
abc8	diši	jed		Zdaj mi zopet jed diši , in moči , ki so me tóé popolnem zapustile , vrnile so 8e zopet v moje slabotno telo .
abc8	dišečo	cvetje	prijetno	Nje prijetno dišečo cvetje se rabi za čaj , dobro in zdravo pijačo .
abc8	dišečo	cvetje	prijetno	Nje prijetno dišečo cvetje se rabi za čaj , dobro in zdravo pijačo .
abc8	dišeče	cvetove .	lepo	Drugi se umaknejo iz nizke doline na visoke gore in pečine , kjer ie pogorskim srnicam kaž0 svoje neizmerno lepo dišeče cvetove .
abc8	dišeče	cvetove .	lepo	Drugi se umaknejo iz nizke doline na visoke gore in pečine , kjer ie pogorskim srnicam kaž0 svoje neizmerno lepo dišeče cvetove .
abc9	duh		blagi	Marjeta pa spozna , da čudno blede Eezika , da jej izginjujejo slednje moči , da je otemnjen nje blagi duh , njena zadnja zavest .
abc9	diše	Jurij Doža		In Jurij Doža še sicer diše , toda njegovo življenje je tudi končano z mahom rabeljnove sekire .
abc9	dišalo	meso Doževo		Oni ujedajo meso Doževo , ki jim je dišalo , ker je bilo pečeno .
abc9	diši	zajtrek|južina		Nič ti ne pomaga , brate ; ako hočeš dandanes s svojimi spisi svet zanimati , piši v telegramih ! Kajti svetu so postali vsakdanji zajtrek ali južina , ktera včasih bolj diši nego glavni obed in večerja .
