Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc2	duh		sladki	Sprelepo razcvitala se je ona , sladki duh širil se je na daljavo krog nje , nastavila jc bila ravnokar sleherno perjiče in zlati cvet : Matevž Lotrič se je zvala ta cvetka .
abc2	duh		posvetni	Ta spis je pač na pravem mestu o današnjem času , ko skoraj vsa tako imenovana , , liberalnost , """" skoraj vse ča < * niš | vo in sploh posvetni duh vse žile napenja , da bi katoličanom pristudili papeža , katoliško Cerkev , njeno življenje iu naprave ; nasproti je pa tako malo gorečnosti za razširjanje časti , spošlljivosti in ljubezni do namestnika Kristusovega ua zemlji .
abc3	dišečimi	rožami		— Da , žlahten kamen je naša sveta vera , ali bolje reči : terdna skala je , rudeče pobarvana s kervjo Jezusovo in njegovih svetih mučencev , ozaljšana z dišečimi rožami svetih čednost božjih svetnikov in z žlahtnimi lilijami čistih devic .
abc5	aromatično	( diSeče ) milo žajtfa )		Borchardt - OVO aromatično ( diSeče ) milo žajtfa ) iz fteliM za olupsanjo iu popravo kože in skaSeno zoper vsidtake nesnago na koži ; v zapečatenih izvirnih zavitkih po 42 kr .
abc5	dišeči|duh|duhanje	Beringuier|kroninl		Beringuier - jev l dišeči kroninl duh , krasna voda za duhanje in umivanje , ki krepča in budi živelj ; v izvirnih steklenicah po 1 g ! d .
abc5	dišečo	Suina de lluute|zobno pasto	ovo	Suina de lluute - mard ovo dišečo zobno pasto in pred dr .
abc5	dišečo	Suina de lluute|zobno pasto	ovo	Suina de lluute - mard ovo dišečo zobno pasto in pred dr .
abc5	aromatičnim zeliščnim	milom		Horhardt - ovim aromatičnim zeliščnim milom Mnogi ponarejale ! in prodajatol ponarejenih naših pri v .
abc7	dišečimi|dišečimi			Pred velikimi prazniki , to je pred božičem , veliko nočjo iu drugimi prazniki , usujejo se v deželo kot toča ženske iz južnih krajev z vsakovrstnim južuim sadjem in dišečimi koreninami , katere nimajo v to niti obrta , niti pravice , in zopet trpi škodo obrtnik kot davkoplačevalec , ker se tudi on za tako velike praznike preskrbi z južnim sadjem in dišečimi koreninami , ki se lahko spečajo v nadi , da jih bode i zdaj več prodal nego navadno .
abc7	smrdljivi	sapi		Nepresegljive pri pomanjkanji teka , slabosti želodca , smrdljivi sapi iz ust , napetji , kislem riganji , koliki , pre - hlajenji želodca , gorečici , kamenu , preobilnem sluzu , gnjusu in bruhanji , glavobolu ( ako ima svoj izvir v želodci ) , želodčnem krču , zaprtju , pre - obloženji želodca z jedili ali pijačami , boleznih vsled glist , boleznih na vranici in jetrah , ter zlati žili .
abc8	smrad	meso	grozen	Kmalu mu je začelo meso kipeti kakor kvas in razširjati tako grozen smrad , da živa duša nij mogla ostati blizu .
abc8	smrad	meso	grozen	Kmalu mu je začelo meso kipeti kakor kvas in razširjati tako grozen smrad , da živa duša nij mogla ostati blizu .
abc8	dišav	limone|melise|mete|pelina	močnih	V nosnico so nadegali različnih močnih dišav , kakor : limone , melise , mete , pelina i .
abc8	dišav	limone|melise|mete|pelina	močnih	V nosnico so nadegali različnih močnih dišav , kakor : limone , melise , mete , pelina i .
abc8	smrdi|duhat	zrak|zrak	hudo	Če čutiš , da je zrak okrog tebe okužen , drgni se pogosto ob kozla , ki hudo smrdi , ali pa pojdi duhat zrak na stranišče .
abc8	smrdi|duhat	zrak|zrak	hudo	Če čutiš , da je zrak okrog tebe okužen , drgni se pogosto ob kozla , ki hudo smrdi , ali pa pojdi duhat zrak na stranišče .
abc8	dišečimi	rastlinami		opravilu , in imel je tudi škatlo z dišečimi rastlinami .
abc8	gniti|smrad		grozen	Začele so gniti , delale grozen smrad in zasejale kugo .
abc8	gniti|smrdeti			začele gniti in smrdeti .
abc8	smrad	kobilčji		Ker ni ničesar zraslo , so ljudje trpeli lakoto , in smrad kobilčji je napravil kugo ki je davila še 1 .
abc9	dišečega	žganjčka		Tako je tudi našemu Janezu v zadnjem trenotku v sicer pametni glavi vzbudil neumno misel , da bi zvrnil za dva kebra dišečega žganjčka , ki tako prijetno praska po grlu .
abc9	dišala	jed		Nekaj dnij , so pravili , da pesniku ni dišala nobena jed .
abc9	okus|vonj	pristne bobove kave		- t g ■ 1 ■ ■ , ir • li ki ima okus in vonj £ jr pristne bobove kave .
abc10	dišava		močna	V levi roki je imela umetno vezen robec , iz katerega se je po vsi sobi razpuhtela močna dišava ; v desnici pa je držala mahalce , s katerimi se je sedaj igrala , sedaj pahljala , da ni držala rok križem .
