Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	ne diši	truplo	medli	Je telo zdravo , je tudi duša vesela ; žaluje duša , tudi truplo medli , ter mu ne diši ne jesti ne piti ; tudi počivati ne more .
abc1	ne diši	truplo	medli	Je telo zdravo , je tudi duša vesela ; žaluje duša , tudi truplo medli , ter mu ne diši ne jesti ne piti ; tudi počivati ne more .
abc1	voha|diši	klinčke|violice|cvetlice		Nos v sredi lica je čuvaj , ki čuje in voha klinčke , violice in druge cvetlice , pa tudi sodi po svojih nosnicah , jeli diši kaka stvar , ali smerdi , jeli je dobra , ali ni , kar oko in uho ne zapazi .
abc1	dišeče	cvetlice	Premočno	Premočno dišeče cvetlice in druge disaves so škodljive ' , od njih glava boli , in tudi mertvica človeka lehko obide .
abc1	dišeče	cvetlice	Premočno	Premočno dišeče cvetlice in druge disaves so škodljive ' , od njih glava boli , in tudi mertvica človeka lehko obide .
abc1	povohati		močno dušeče	feinfte © efu ^ l ^ aben toir an ben © Jnfcen bet bolnika lehko okrevamo , če mu močno dušeče vtvari povohati damo .
abc1	ne diši			Ni jezik čist , pravega okusa nimamo , in nam jesti ne diši .
abc1	ovoha		tenko	Mnogotera žval ima močnejše počutke kot človek , pes bolj tenko ovoha , ponočne ptice ostrejše vidijo , jelen bolj tenko čuje , vol je močnejši in konj hitrejši ; pa je vender vsim tem in takim stvarem človek gospodar vsled svoje razumnosti , koje živina nima .
abc1	diši	iefe		® iefe « © eelen * mesa veselimo , kar nam za toliko bolj diši , za kolikor dalje smo se postili .
abc1	dehti	Jivtuae		£ 7ada oe aoenoe / jiorj / tryrr dehti Jivtuae / ejc , en ta / iti je < ue > e / je Jioo / aoaft ' , dado jdceedda * n nit eno jtnt deoet / a de ce .
abc1	duha|smrada	Cvet		Cvet je mnogotere barve in podobe , duha in smrada , nam dela veselje ali gnus .
abc1	dišeče|dišavo	zernje	černo	Lavorika ima černo dišeče zernje , koje jedilom dišavo da .
abc1	dišeče|dišavo	zernje	černo	Lavorika ima černo dišeče zernje , koje jedilom dišavo da .
abc1	dišeče|dišeče|dišaven	Muškatno drevo|oreške|cvetje|djumber	cimetno	Muškatno drevo da dišeče oreške , cimetno pa sladko korjico in dišeče cvetje ; djumber pa dišaven koren ; man - deljeno v o drevo sladke jederca ima .
abc1	dišeče|dišeče|dišaven	Muškatno drevo|oreške|cvetje|djumber	cimetno	Muškatno drevo da dišeče oreške , cimetno pa sladko korjico in dišeče cvetje ; djumber pa dišaven koren ; man - deljeno v o drevo sladke jederca ima .
abc1	diši	Rožni germ|belo rudeče cvete	lepo|žlahneje	Rožni germ lepo belo rudeče cvete , pa še žlahneje diši ; s ternjem ograjen nam je podoba sramožljivosti .
abc1	diši	Rožni germ|belo rudeče cvete	lepo|žlahneje	Rožni germ lepo belo rudeče cvete , pa še žlahneje diši ; s ternjem ograjen nam je podoba sramožljivosti .
abc1	duh	Španski bezovec rožnika	prijeten	Španski bezovec rožnika cvete in prijeten duh daja .
abc1	duh	Španski bezovec rožnika	prijeten	Španski bezovec rožnika cvete in prijeten duh daja .
abc1	duh	češminje )|rumeno cvete	lepo|žlahen	Ce s milje ( češminje ) , visoko germovje , lepo rumeno cvete in žlahen duh razprostira .
abc1	duh	češminje )|rumeno cvete	lepo|žlahen	Ce s milje ( češminje ) , visoko germovje , lepo rumeno cvete in žlahen duh razprostira .
abc1	duh		močen|neprijeten	Po naših vertih zelenec grede gradi , in ima močen , neprijeten duh .
abc1	diši	p ( sipanat )	čedno	Is o p ( sipanat ) zeleno raste in čedno diši .
abc1	diši	p ( sipanat )	čedno	Is o p ( sipanat ) zeleno raste in čedno diši .
abc1	duh	Čebul|Ink|česen	močen|ojster okus	Čebul , Ink in česen imajo močen duh in ojster okus , kakor redkva in hren .
abc1	duh	Čebul|Ink|česen	močen|ojster okus	Čebul , Ink in česen imajo močen duh in ojster okus , kakor redkva in hren .
abc1	dišavo	Peteršilj		Peteršilj se za dišavo v knho deva .
abc1	duhom	cvetlice	žlahnim	Kinč in krasota vertov , polja in ledin so mnogoverstne cvetlice , koja nas s svojim žlahnim duhom , ali pa s prečudno lepim cvetom vesele .
abc1	duhom	cvetlice	žlahnim	Kinč in krasota vertov , polja in ledin so mnogoverstne cvetlice , koja nas s svojim žlahnim duhom , ali pa s prečudno lepim cvetom vesele .
abc1	Dišeče	cvetlice		Dišeče cvetlice so pisani klinčki , sive violice , podoba pohlevne ponižnosti i t .
abc1	ne diše	Bele lilije|rudeče tulipe|ginke		Bele lilije ( limbarji ) so izgled diviške čistosti ; rudeče tulipe , prižane geor - ginke krasno cvetejo , pa ne diše .
abc1	diše	marjetice|sinje potočnice|bele binkoštnice|cvetlic	lepo	— Po sončnih brežinah nam romene trobentice , bele šmarnice in mali turčki z rudečimi čalmani , mlado leto oznanjajo , po livadah prijazne ledinčice in marjetice , za potokom sinje potočnice cveto , po germovju bele binkoštnice lepo diše , in vsi travniki so prepižani zalih cvetlic .
