Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc2	dehtela	cvetica		A samo čakaj ! Videla bodeš sama nocoj , ko te vse obsuje , ko te bode vse gledalo , vse se ti laskalo , veselo , da se enkrat prikažeš svetu v vsej svoji lepoti — saj je pa tudi škoda , da bi taka cvetica na tihem , v germu skrita cvela in dehtela — videla bodeš , samo m61či , da ti ne bode soperno , in če tudi na videz , o - otovo ne na dnu serca .
abc2	duh|duh	Preširnov	bojni	Preširnov duh je ohranil vse v najlepši harmoniji , da - si je v denašnjem času bojni duh v zraku , kar je malo dnij prej pokazala slavna bitev nemških dijakov v nDianasalu .
abc2	duh|duh	Preširnov	bojni	Preširnov duh je ohranil vse v najlepši harmoniji , da - si je v denašnjem času bojni duh v zraku , kar je malo dnij prej pokazala slavna bitev nemških dijakov v nDianasalu .
abc4	duh	Duha		Duha , ki so duh in Oljenje .
abc4	dišavo		sladko	— razveseljuje serca sè svojo sladko dišavo ! Pač raste mnogi ošaben cvet po gosposkih vertih ; iz daljnjih ptujih zemelj prihajajo nove , imenitne lepotice in stare se vrnikajo in pozabljajo — ali ljubeznji - ve rože ne more spodriniti naj lepša mej njimi ; pred tisoč iti še tisoč leti je bila ona kraljica vsega cvetja in je še dandanašnji in bo ostala vedno .
abc4	vonjavo	mali višnjevi vijolici	sladko	Zavoljo te čednosti smemo Marijo po pravici primerjati tudi mali višnjevi vijolici , ki skriva nizko mej zeleno travico svoj sramožljivi obrazek in v samoti neopažena širi svojo sladko vonjavo .
abc4	vonjavo	mali višnjevi vijolici	sladko	Zavoljo te čednosti smemo Marijo po pravici primerjati tudi mali višnjevi vijolici , ki skriva nizko mej zeleno travico svoj sramožljivi obrazek in v samoti neopažena širi svojo sladko vonjavo .
abc4	dišeča	beli zvonček|rumeni igelček|vijolica .	ponižna	Sonce se više vozi po nebu , gorkeje sije in svitleje , led se taja in sneg kopni , ali drevje in germovje je še erjavo in golo ; le nizko po tleh oznanja mlada travica inpervo cvetjiče veselo spomlad , beli zvonček , rumeni igelček , ponižna dišeča vijolica .
abc4	dišeča	beli zvonček|rumeni igelček|vijolica .	ponižna	Sonce se više vozi po nebu , gorkeje sije in svitleje , led se taja in sneg kopni , ali drevje in germovje je še erjavo in golo ; le nizko po tleh oznanja mlada travica inpervo cvetjiče veselo spomlad , beli zvonček , rumeni igelček , ponižna dišeča vijolica .
abc4	dišala		okusno	Kadar so mu pa kakšno prav okusno jed prinesli , katera mu je posebno dišala ali katera se mu je po natornem nagnjenju zlasti dopadla , kakor kake dobre ribe , pervo sadje ali druge reči , katere je rad jedel , ki so bile pa drage , premagal je svoje poželenje in vkazal te dobre in drage jedi vbogim dati , sam pa je jedel kako sočivje ali pa slabše , dostikrat neokusne prikuhe , za katere niso drugi marali , ker so bile premalo zabeljene .
abc4	duha|okusa		vinskega	Yino pa so mu morali z vodo mešati , ako ravno ni bilo močno , in sicer tako , da je bilo en del vina , tri dele pa vode ; in to pijačo , ki je imela le malo vinskega duha in okusa , je popil Ludovik ali iz kozarca ali pa iz keliha , v katerega jo je pretočil .
abc4	dišečimi	spomladanskimi vijolicami|bela lilija	ponižnimi|žlahtno	Navadno je v sredi takega ograda lično okrogla gredica , obrobljena s ponižnimi , pa žlahtno dišečimi spomladanskimi vijolicami ; v nje sredini pa je vsajena plemenita bela lilija .
abc4	dišečimi	spomladanskimi vijolicami|bela lilija	ponižnimi|žlahtno	Navadno je v sredi takega ograda lično okrogla gredica , obrobljena s ponižnimi , pa žlahtno dišečimi spomladanskimi vijolicami ; v nje sredini pa je vsajena plemenita bela lilija .
abc4	duhom|dišeče	nageljčkom|vertnice	rajskim|nežno|bodeče	Druge gredice so obrobljene s prijaznim , z rajskim duhom napolnjenim nageljčkom , cel ograd pa lepotičijo nežno dišeče , ali bodeče vertnice .
abc4	duhom|dišeče	nageljčkom|vertnice	rajskim|nežno|bodeče	Druge gredice so obrobljene s prijaznim , z rajskim duhom napolnjenim nageljčkom , cel ograd pa lepotičijo nežno dišeče , ali bodeče vertnice .
abc4	dišale	cvetje	plemenito	Taka za svoj duhovni vertec vedno skerbna deklica je bila rajnica nepozabljiva Kosova Mica , katere lepe čednosti so kakor plemenito cvetje dišale v domačem kraju in še daleč okrog .
abc4	dišale	cvetje	plemenito	Taka za svoj duhovni vertec vedno skerbna deklica je bila rajnica nepozabljiva Kosova Mica , katere lepe čednosti so kakor plemenito cvetje dišale v domačem kraju in še daleč okrog .
abc5	aromatični duh	dima		Srebali so Črno kavo in pušili drage cigare , da se je dima aromatični duh razširjal po senci .
abc5	vonj|vonja			Največ se misli , da vonj posredujejo niti notranjih tipalnic , ki so s pretencimi dlačicami porastene in prav te dlačice veljajo navadno kot čutilo vonja .
abc5	smrdela	„ assa foetida """"	grda	Kako pa bi bilo drugače mogoče , ker v jeseni in po zimi je ptiče lovil , spomladi in po leti se je pa pojace igral ; vrhu 17 * tega ga pa niso štruftarji nikoli nadlegovali , tudi mu je grda „ nem - čizen """" bolj smrdela nego „ assa foetida """" .
abc5	smrdela	„ assa foetida """"	grda	Kako pa bi bilo drugače mogoče , ker v jeseni in po zimi je ptiče lovil , spomladi in po leti se je pa pojace igral ; vrhu 17 * tega ga pa niso štruftarji nikoli nadlegovali , tudi mu je grda „ nem - čizen """" bolj smrdela nego „ assa foetida """" .
abc6	dišeča	sapa	pomladanska	Polna luna v najlepšem svitu se jej prikaže nasproti , in pomladanska dišeča sapa jej boža lice .
abc6	dišeča	sapa	pomladanska	Polna luna v najlepšem svitu se jej prikaže nasproti , in pomladanska dišeča sapa jej boža lice .
abc6	dišala	jed		Rame ga je še bolelo , žila še je bila slabo , mrzlota po životu še ni prenehala , vendar so bile bolečine , ako je bolnik potrebo opravljal , manjše , žejalo ga je , in jed mu je dišala .
abc6	dišeča	vinskega cveta|žveplene kisline	močno	) Veliko hitrejše kakor voda izhlapuje eter , to je močno dišeča , kakor voda čista tekočina , ki se dela iz vinskega cveta in žveplene kisline .
abc6	dišeča	vinskega cveta|žveplene kisline	močno	) Veliko hitrejše kakor voda izhlapuje eter , to je močno dišeča , kakor voda čista tekočina , ki se dela iz vinskega cveta in žveplene kisline .
abc6	diši	Amonijak	hudo|neprijetno	Amonijak je pri navadnej toplini in navadnem zračnem tlaku plinasto telo , ki hudo in neprijetno diši .
abc6	diši	Amonijak	hudo|neprijetno	Amonijak je pri navadnej toplini in navadnem zračnem tlaku plinasto telo , ki hudo in neprijetno diši .
abc7	duha|duha			advent začnemo , te svete misli ubudi v svojem sercu , obudi duha pokore in zatajevanja , duha molitve in serčne pobožnosti .
abc7	ne diši	vino		Bonaventura , svoje roke čistimo , iu umazanega človeka z ne volj o gledamo ; mi svoje oblačilo peremo in umazanca ne vidimo radi ; vino nam ne diši , če posoda čista ni , tudi dobra jed se nam vstavlja , če je skleda vsa umazana ; ali mar menite , da bo Bog vaše umazano serce ljubil in vaše omadeževane duše k sebi vzel ? Nikar se ne motite , ker le tisti , pravi Jezus , ki so čistega serca , bodo Boga gledali in le nedolžne duše bodo okoli njegovega trona stale .
abc7	dišečim|dišave	mazilom		Magdalena je bila nečimerna , je z dišečim mazilom svoje lase mazala in z dragimi vodami svoj obraz umivala ; kakor hitro pa se je spreobernila , je vzela vse svoje dišave , pred Jezusa pokleknila in njegove noge ž njimi pomazilila .
abc8	zavoha	zajca		Nemec , če prav je drugače pravičen , bo brž zavihal nos , ko bo slišal kaj o Slovanih , kakor — bodi dovoljena primera — pes , ko zavoha zajca .
abc8	zavoha	zajca		Nemec , če prav je drugače pravičen , bo brž zavihal nos , ko bo slišal kaj o Slovanih , kakor — bodi dovoljena primera — pes , ko zavoha zajca .
abc8	ne diši	kuhovnica|hlev		Zato pa tudi mladim ženskam kuhovnica in hlev več ne diši , le šivilje , hišne , poštarice , telografistovke , učiteljice bi bile rade ; če vse spodleti , postanejo fabričanke in še kaj druzega .
abc9	vonjavo	JrttUirja	prijeten|jetno	; odvzame , če se dene mej perilo , ne - rijentalski diseci pusek prijeten fluh po in JrttUirja Pri - jetno vonjavo .
abc9	vonjavo	JrttUirja	prijeten|jetno	; odvzame , če se dene mej perilo , ne - rijentalski diseci pusek prijeten fluh po in JrttUirja Pri - jetno vonjavo .
abc9	duha	zobnega kamena	ega	ega duha in zobnega kamena .
abc9	duha	zobnega kamena	ega	ega duha in zobnega kamena .
abc9	dišeče|zelišč	Borchardt|) milo žajfa )	ovo aromatično	Borchardt - ovo aromatično ( dišeče ) milo žajfa ) iz zelišč za olupšanje in popravo kože in skušeno zoper vsakakc nesnage na koži ; v zapečatenih izvirnih zavitkih po 42 kr .
abc9	dišeče|zelišč	Borchardt|) milo žajfa )	ovo aromatično	Borchardt - ovo aromatično ( dišeče ) milo žajfa ) iz zelišč za olupšanje in popravo kože in skušeno zoper vsakakc nesnage na koži ; v zapečatenih izvirnih zavitkih po 42 kr .
abc9	dišeča	Suin de Boutemard|pasta	ova	Suin de Boutemard - ova dišeča pasta za zobe , mij .
abc9	dišeča	Suin de Boutemard|pasta	ova	Suin de Boutemard - ova dišeča pasta za zobe , mij .
abc9	dišeči|duh	Bennguier -		Bennguier - jev dišeči kronini duh , krasna voda za duiianji ' m umivanje , ki kropča in budi živelj ; v izvirnih steklenicah po 1 gld .
abc9	dišečo	Suina de Boute|zobno pasto	ovo	Suina de Boute - mard ovo dišečo zobno pasto in pred dr .
