Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc2	duha|dišé	gobe|gobe	dobre|prijetno	Za jed zdrave in dobre gobe večidel nimajo poseb niga duha , nektere prijetno dišé , nektere nekoliko po cesnji ; — škodljive gobe pa so nepřijet niga ce jo Pravila kmetovavcam zastran barometra in vremenskiga prero kovanja .
abc2	duha|dišé	gobe|gobe	dobre|prijetno	Za jed zdrave in dobre gobe večidel nimajo poseb niga duha , nektere prijetno dišé , nektere nekoliko po cesnji ; — škodljive gobe pa so nepřijet niga ce jo Pravila kmetovavcam zastran barometra in vremenskiga prero kovanja .
abc3	duh|smrad			____ : ______ na dnu vsede ali ne , in ali se morebiti kaj peska v nji najde ? ali ima kakošen duh ali smrad , in ali pogostama ali po - re ^ kama sči ? g Preiskovanje spDlskih opravil , iko da se bolestne znamnja spolovil preiskujejo , smo že pri preiskovanju od zunaj ' vidljivih žlemnatih kož nekoliko naznanili , tukaj bomo le napeljali , kako da naravne spolovilske opravila store , da se živina na posebno vizo vede , to je : če se poja ali plodi , pari , če je bre * ja , ce pričenja , ali je že vergla ali zvergla ^ i ; Pri teh znämnjih je vedno na to gledati , če so na - torne in take , kakor se navadno pri teh spoloviških opravilih najdejo , da se tedaj tako vedenje živine ne spozna že za bolezen ; ali pa , da niso navadne , temuč da iz kake bolezni izvirajo , n .
abc3	smrad	gnoj|gnoj		Pri notrajnih nam pa to na - zBani , če se znamnja vnetja pomanjšajo , živini pa vendar vedno huji postaja , če živiaa zlo hujša , če se vidi , da se gnoj izceja , ali če smrad ali smerdljiva sapa naznani , da se v kakem delu gnoj napravlja .
abc3	dišeče	seno		Pa tudi preveč zdražljiva klaja zamore živini škodovati , ker telesne opravila preveč oživi , kervotek pomnoži in na tako vižo nar raji vnetljive bolezni vzrokuje ; tu sem še šteje dišeče seno , posebno iz planin , ki je večkrat konjem škodljivo , zernje , posebno , če se ga veliko in samiga na sebi klade , tako tudi drevesne mladike , ki imajo mnogo jeterskih in balzamskih obstojnih delov , kakor smrekove , hrastove , jagnjetove , ternjeve mladike i .
abc3	zeliša	zrak		sle zeliša , tudi zrak je preveč z vodenim hlapam napok njen , kar živini škodje .
abc3	dišeči|cveti	- tinovo olje|kis	žgani|ojstre	Naj večkrat se terpen - tinovo olje , kis , dišeči in žgani cveti , pa tudi ojstre zdravila se za mažo rabijo .
abc3	dišeči|cveti	- tinovo olje|kis	žgani|ojstre	Naj večkrat se terpen - tinovo olje , kis , dišeči in žgani cveti , pa tudi ojstre zdravila se za mažo rabijo .
abc3	duh	repja	zopern	5 ) Korenine repja ( Klette ) , ki rase po potih , pri mejah , na pašnikih , cvete mesca julija in augusta ; korenine so sladke in imajo nekoliko zopern duh , rabijo se le v kuhovini ; za prešice se repje za pičo rabi , živina se ga na paši večidel ne dotakne in je za ovce zavolj tega na pašnikih škodljivo , ker jim ovno puli , če se vanjo za - plete .
abc3	duh	repja	zopern	5 ) Korenine repja ( Klette ) , ki rase po potih , pri mejah , na pašnikih , cvete mesca julija in augusta ; korenine so sladke in imajo nekoliko zopern duh , rabijo se le v kuhovini ; za prešice se repje za pičo rabi , živina se ga na paši večidel ne dotakne in je za ovce zavolj tega na pašnikih škodljivo , ker jim ovno puli , če se vanjo za - plete .
abc3	duh|okus	sirovo zeliše	zopern|zopern	d , , cvtte mesca maja in junija ; sirovo zeliše ima zopern duh , ' ki se pa zgubi , ako se posuši , in tudi zopern okus ; zavolj tega ga le ovce in koze in sicer zlo nerade jedo , druga živina se ga pa celo ne pritakne .
abc3	duh|okus	sirovo zeliše	zopern|zopern	d , , cvtte mesca maja in junija ; sirovo zeliše ima zopern duh , ' ki se pa zgubi , ako se posuši , in tudi zopern okus ; zavolj tega ga le ovce in koze in sicer zlo nerade jedo , druga živina se ga pa celo ne pritakne .
abc3	Dišečogrenke|dišeče|dišeče	zdravila	grenke	Dišečogrenke zdravila so grenke in tudi dišeče in zavolj grenčica imajö tisto zdravilno moč , kakor poprejšnje : da prebavljanje poboljšajo , prebavilne soke nadomestujejo in živino krepčajo ; ker so pa tudi dišeče , dražijo in so toraj posebno koristne pri pokvarjenim prebavljanju , pi kterim so vse opravila življenja bolj lene ; varovati se jih je pa treba pri vnetljivih boleznih .
