Book	Smell_Word	Smell_Source	Quality	Full_Sentence
abc1	duha	slinove	operhljiviga	Škodljive gobe lahko po nosu poznaš ; slinove so , na visokim stebli , operhljiviga duha .
abc1	duha	slinove	operhljiviga	Škodljive gobe lahko po nosu poznaš ; slinove so , na visokim stebli , operhljiviga duha .
abc3	dišav|dišav|duh	sirova kava|amerikanska kava|kava|ruma|siroviga sladkora|popra|žbic	močnih|zopern	Znano nam je , de se sirova kava že samo od močnih dišav , če jim je blizo , spridi ; posebno amerikanska kava , ki ima bolj mehko zernje od levantinske ali indovske , je spridenju močno pod - veržena , zato dostikrat kava , ki jo iz Amerike pošiljajo , od ruma , siroviga sladkora , popra , žbic , in druzih dišav , ktere so ž njo v brodi naložene bile , zopern duh in skliječi slad dobiva .
abc3	dišav|dišav|duh	sirova kava|amerikanska kava|kava|ruma|siroviga sladkora|popra|žbic	močnih|zopern	Znano nam je , de se sirova kava že samo od močnih dišav , če jim je blizo , spridi ; posebno amerikanska kava , ki ima bolj mehko zernje od levantinske ali indovske , je spridenju močno pod - veržena , zato dostikrat kava , ki jo iz Amerike pošiljajo , od ruma , siroviga sladkora , popra , žbic , in druzih dišav , ktere so ž njo v brodi naložene bile , zopern duh in skliječi slad dobiva .
abc3	duha	kave	zoperniga	Kupovajte le čisto ne popačene kave , ktere zernje je vse enakšno , nič ali clo malo raztolčeno , razdrobljeno , brez prahii in peska , in ktero med dianama dergnjeno nič ptujiga ali pa clo zoperniga duha ne kaže .
abc3	duha	kave	zoperniga	Kupovajte le čisto ne popačene kave , ktere zernje je vse enakšno , nič ali clo malo raztolčeno , razdrobljeno , brez prahii in peska , in ktero med dianama dergnjeno nič ptujiga ali pa clo zoperniga duha ne kaže .
abc4	duh|vonj	Diht		Diht , duh , vonj , miriš .
abc4	Dihleti|dišati|vonjati			Dihleti , dišati , vonjati , narisati .
abc4	Dišali|dišati			Dišali , dišati .
abc4	Dišava|vonj			Dišava , vonj , miriš , mirodia .
abc5	diši|diši	Meso pravega krokodila|meso|krokodilov|meso	močno|zoperno	Meso pravega krokodila je kakor telečje , meso nekterih krokodilov pa diši preveč po pižmu in res preveč v nosnice udarja ; meso še druzih je kakor mlada svinjina , še drugih je kakor morskih rakov in nekterih krokodilov meso diši tako močno po ribah , da je zoperno .
abc5	diši|diši	Meso pravega krokodila|meso|krokodilov|meso	močno|zoperno	Meso pravega krokodila je kakor telečje , meso nekterih krokodilov pa diši preveč po pižmu in res preveč v nosnice udarja ; meso še druzih je kakor mlada svinjina , še drugih je kakor morskih rakov in nekterih krokodilov meso diši tako močno po ribah , da je zoperno .
abc5	diši	podgana		Na otoku martiniškem živi podgana , ktera vsa po pižmu diši in je silno negnjusna , pa ondašnim prebivavcom je okusna jed tudi podgane , ktere se med cukrovem terstjem dajajo dober živež — tako nježno , mastno , snažno in okusno je njih meso .
